Focus Gained 11/06/2018 11:36:01 534
MOUSE Move {X=494,Y=58} 11/06/2018 11:36:02 200
MOUSE Move {X=487,Y=57} 11/06/2018 11:36:02 210
MOUSE Move {X=470,Y=55} 11/06/2018 11:36:02 225
MOUSE Move {X=449,Y=52} 11/06/2018 11:36:02 246
MOUSE Move {X=402,Y=48} 11/06/2018 11:36:02 260
MOUSE Move {X=345,Y=45} 11/06/2018 11:36:02 272
MOUSE Move {X=282,Y=42} 11/06/2018 11:36:02 285
MOUSE Move {X=231,Y=42} 11/06/2018 11:36:02 309
MOUSE Move {X=198,Y=42} 11/06/2018 11:36:02 319
MOUSE Move {X=179,Y=42} 11/06/2018 11:36:02 333
MOUSE Move {X=167,Y=42} 11/06/2018 11:36:02 353
MOUSE Move {X=164,Y=42} 11/06/2018 11:36:02 373
MOUSE Move {X=163,Y=42} 11/06/2018 11:36:02 384
MOUSE Move {X=162,Y=43} 11/06/2018 11:36:02 397
MOUSE Move {X=160,Y=44} 11/06/2018 11:36:02 417
MOUSE Move {X=159,Y=44} 11/06/2018 11:36:02 426
MOUSE Move {X=157,Y=47} 11/06/2018 11:36:02 449
MOUSE Move {X=153,Y=51} 11/06/2018 11:36:02 467
MOUSE Move {X=147,Y=56} 11/06/2018 11:36:02 489
MOUSE Move {X=139,Y=60} 11/06/2018 11:36:02 500
MOUSE Move {X=132,Y=64} 11/06/2018 11:36:02 513
MOUSE Move {X=125,Y=67} 11/06/2018 11:36:02 527
MOUSE Move {X=120,Y=69} 11/06/2018 11:36:02 539
MOUSE Move {X=117,Y=71} 11/06/2018 11:36:02 551
MOUSE Move {X=115,Y=72} 11/06/2018 11:36:02 588
MOUSE Move {X=112,Y=74} 11/06/2018 11:36:02 605
MOUSE Move {X=107,Y=77} 11/06/2018 11:36:02 616
MOUSE Move {X=101,Y=79} 11/06/2018 11:36:02 639
MOUSE Move {X=94,Y=81} 11/06/2018 11:36:02 660
MOUSE Move {X=87,Y=83} 11/06/2018 11:36:02 669
MOUSE Move {X=84,Y=84} 11/06/2018 11:36:02 682
MOUSE Move {X=83,Y=85} 11/06/2018 11:36:02 696
MOUSE Move {X=82,Y=85} 11/06/2018 11:36:02 720
MOUSE Move {X=82,Y=86} 11/06/2018 11:36:02 817
MOUSE Move {X=82,Y=86} 11/06/2018 11:36:02 828
MOUSE Move {X=82,Y=87} 11/06/2018 11:36:02 861
MOUSE Move {X=81,Y=88} 11/06/2018 11:36:02 935
MOUSE Move {X=81,Y=90} 11/06/2018 11:36:02 953
