Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
18/07/2018 16:30:57.994;76;none;none;none;0;none;none;none;none;none;none;Focus Gained
18/07/2018 16:30:58.463;545;none;none;none;0;none;Mouse;Move;472;56;none;none
18/07/2018 16:30:58.470;552;none;none;none;0;none;Mouse;Move;472;61;none;none
18/07/2018 16:30:58.478;560;none;none;none;0;none;Mouse;Move;472;70;none;none
18/07/2018 16:30:58.486;568;none;none;none;0;none;Mouse;Move;473;85;none;none
18/07/2018 16:30:58.494;576;none;none;none;0;none;Mouse;Move;473;97;none;none
18/07/2018 16:30:58.502;584;none;none;none;0;none;Mouse;Move;473;110;none;none
18/07/2018 16:30:58.510;592;none;none;none;0;none;Mouse;Move;475;123;none;none
18/07/2018 16:30:58.518;600;none;none;none;0;none;Mouse;Move;476;140;none;none
18/07/2018 16:30:58.526;608;none;none;none;0;none;Mouse;Move;477;152;none;none
18/07/2018 16:30:58.534;616;none;none;none;0;none;Mouse;Move;478;166;none;none
18/07/2018 16:30:58.542;624;none;none;none;0;none;Mouse;Move;478;180;none;none
18/07/2018 16:30:58.550;632;none;none;none;0;none;Mouse;Move;478;193;none;none
18/07/2018 16:30:58.558;640;none;none;none;0;none;Mouse;Move;478;208;none;none
18/07/2018 16:30:58.566;648;none;none;none;0;none;Mouse;Move;479;225;none;none
18/07/2018 16:30:58.574;656;none;none;none;0;none;Mouse;Move;480;240;none;none
18/07/2018 16:30:58.582;664;none;none;none;0;none;Mouse;Move;482;255;none;none
18/07/2018 16:30:58.592;674;none;none;none;0;none;Mouse;Move;483;274;none;none
18/07/2018 16:30:58.599;680;none;none;none;0;none;Mouse;Move;483;299;none;none
18/07/2018 16:30:58.606;688;none;none;none;0;none;Mouse;Move;483;327;none;none
18/07/2018 16:30:58.614;696;none;none;none;0;none;Mouse;Move;483;355;none;none
18/07/2018 16:30:58.622;704;none;none;none;0;none;Mouse;Move;483;386;none;none
18/07/2018 16:30:58.630;712;none;none;none;0;none;Mouse;Move;479;412;none;none
18/07/2018 16:30:58.638;720;none;none;none;0;none;Mouse;Move;476;442;none;none
18/07/2018 16:30:58.646;728;none;none;none;0;none;Mouse;Move;471;468;none;none
18/07/2018 16:30:58.654;736;none;none;none;0;none;Mouse;Move;467;490;none;none
18/07/2018 16:30:58.662;744;none;none;none;0;none;Mouse;Move;464;514;none;none
18/07/2018 16:30:58.670;752;none;none;none;0;none;Mouse;Move;461;532;none;none
18/07/2018 16:30:58.678;760;none;none;none;0;none;Mouse;Move;460;547;none;none
18/07/2018 16:30:58.686;768;none;none;none;0;none;Mouse;Move;459;562;none;none
18/07/2018 16:30:58.695;776;none;none;none;0;none;Mouse;Move;458;574;none;none
18/07/2018 16:30:58.702;784;none;none;none;0;none;Mouse;Move;457;585;none;none
18/07/2018 16:30:58.710;792;none;none;none;0;none;Mouse;Move;456;594;none;none
18/07/2018 16:30:58.718;800;none;none;none;0;none;Mouse;Move;454;600;none;none
18/07/2018 16:30:58.726;808;none;none;none;0;none;Mouse;Move;452;604;none;none
18/07/2018 16:30:58.734;816;none;none;none;0;none;Mouse;Move;451;606;none;none
18/07/2018 16:30:58.742;824;none;none;none;0;none;Mouse;Move;450;608;none;none
