Focus Gained 13/06/2018 14:58:53 391
MOUSE Move {X=310,Y=657} 13/06/2018 14:58:53 439
MOUSE Move {X=344,Y=346} 13/06/2018 14:58:53 440
MOUSE Move {X=372,Y=288} 13/06/2018 14:58:53 442
MOUSE Move {X=384,Y=280} 13/06/2018 14:58:53 444
MOUSE Move {X=386,Y=279} 13/06/2018 14:58:53 448
MOUSE Move {X=389,Y=277} 13/06/2018 14:58:53 463
MOUSE Move {X=393,Y=276} 13/06/2018 14:58:53 468
MOUSE Move {X=396,Y=275} 13/06/2018 14:58:53 523
MOUSE Move {X=425,Y=262} 13/06/2018 14:58:53 524
MOUSE Move {X=433,Y=258} 13/06/2018 14:58:53 531
MOUSE Move {X=440,Y=256} 13/06/2018 14:58:53 538
MOUSE Move {X=448,Y=254} 13/06/2018 14:58:53 556
MOUSE Move {X=457,Y=253} 13/06/2018 14:58:53 561
MOUSE Move {X=466,Y=252} 13/06/2018 14:58:53 562
MOUSE Move {X=475,Y=252} 13/06/2018 14:58:53 570
MOUSE Move {X=482,Y=251} 13/06/2018 14:58:53 575
MOUSE Move {X=488,Y=251} 13/06/2018 14:58:53 627
MOUSE Move {X=515,Y=255} 13/06/2018 14:58:53 631
MOUSE Move {X=517,Y=256} 13/06/2018 14:58:53 631
MOUSE Move {X=518,Y=258} 13/06/2018 14:58:53 640
MOUSE Move {X=520,Y=259} 13/06/2018 14:58:53 647
MOUSE Move {X=521,Y=261} 13/06/2018 14:58:53 655
MOUSE Move {X=521,Y=262} 13/06/2018 14:58:53 662
MOUSE Move {X=522,Y=263} 13/06/2018 14:58:53 671
MOUSE Move {X=523,Y=265} 13/06/2018 14:58:53 678
MOUSE Move {X=523,Y=266} 13/06/2018 14:58:53 686
MOUSE Move {X=523,Y=267} 13/06/2018 14:58:53 695
MOUSE Move {X=524,Y=267} 13/06/2018 14:58:53 702
MOUSE Move {X=524,Y=269} 13/06/2018 14:58:53 711
MOUSE Move {X=524,Y=270} 13/06/2018 14:58:53 719
MOUSE Move {X=524,Y=273} 13/06/2018 14:58:53 727
MOUSE Move {X=524,Y=275} 13/06/2018 14:58:53 736
MOUSE Move {X=523,Y=278} 13/06/2018 14:58:53 744
MOUSE Move {X=522,Y=283} 13/06/2018 14:58:53 751
MOUSE Move {X=521,Y=286} 13/06/2018 14:58:53 758
MOUSE Move {X=520,Y=291} 13/06/2018 14:58:53 766
MOUSE Move {X=518,Y=295} 13/06/2018 14:58:53 774
MOUSE Move {X=515,Y=301} 13/06/2018 14:58:53 782
MOUSE Move {X=513,Y=305} 13/06/2018 14:58:53 790
MOUSE Move {X=510,Y=311} 13/06/2018 14:58:53 798
MOUSE Move {X=508,Y=315} 13/06/2018 14:58:53 811
MOUSE Move {X=505,Y=321} 13/06/2018 14:58:53 814
MOUSE Move {X=502,Y=326} 13/06/2018 14:58:53 823
MOUSE Move {X=499,Y=334} 13/06/2018 14:58:53 830
MOUSE Move {X=497,Y=339} 13/06/2018 14:58:53 838
MOUSE Move {X=493,Y=347} 13/06/2018 14:58:53 847
MOUSE Move {X=489,Y=353} 13/06/2018 14:58:53 855
MOUSE Move {X=486,Y=358} 13/06/2018 14:58:53 863
MOUSE Move {X=483,Y=364} 13/06/2018 14:58:53 871
MOUSE Move {X=480,Y=370} 13/06/2018 14:58:53 879
MOUSE Move {X=478,Y=375} 13/06/2018 14:58:53 887
MOUSE Move {X=475,Y=381} 13/06/2018 14:58:53 895
MOUSE Move {X=473,Y=386} 13/06/2018 14:58:53 903
MOUSE Move {X=470,Y=391} 13/06/2018 14:58:53 911
MOUSE Move {X=469,Y=396} 13/06/2018 14:58:53 919
MOUSE Move {X=467,Y=402} 13/06/2018 14:58:53 927
MOUSE Move {X=466,Y=406} 13/06/2018 14:58:53 936
MOUSE Move {X=464,Y=411} 13/06/2018 14:58:53 943
MOUSE Move {X=464,Y=415} 13/06/2018 14:58:53 951
MOUSE Move {X=463,Y=420} 13/06/2018 14:58:53 959
MOUSE Move {X=462,Y=423} 13/06/2018 14:58:53 967
MOUSE Move {X=462,Y=426} 13/06/2018 14:58:53 974
MOUSE Move {X=461,Y=429} 13/06/2018 14:58:53 982
MOUSE Move {X=460,Y=432} 13/06/2018 14:58:53 990
MOUSE Move {X=457,Y=437} 13/06/2018 14:58:53 998
MOUSE Move {X=454,Y=442} 13/06/2018 14:58:54 6
MOUSE Move {X=450,Y=447} 13/06/2018 14:58:54 14
MOUSE Move {X=446,Y=453} 13/06/2018 14:58:54 23
MOUSE Move {X=444,Y=455} 13/06/2018 14:58:54 31
MOUSE Move {X=444,Y=455} 13/06/2018 14:58:54 208
MOUSE Move {X=444,Y=456} 13/06/2018 14:58:54 216
MOUSE Move {X=442,Y=459} 13/06/2018 14:58:54 229
MOUSE Move {X=435,Y=462} 13/06/2018 14:58:54 231
MOUSE Move {X=433,Y=465} 13/06/2018 14:58:54 239
MOUSE Move {X=429,Y=469} 13/06/2018 14:58:54 246
MOUSE Move {X=425,Y=474} 13/06/2018 14:58:54 255
MOUSE Move {X=419,Y=483} 13/06/2018 14:58:54 263
MOUSE Move {X=413,Y=493} 13/06/2018 14:58:54 271
MOUSE Move {X=403,Y=508} 13/06/2018 14:58:54 280
MOUSE Move {X=395,Y=520} 13/06/2018 14:58:54 287
MOUSE Move {X=386,Y=537} 13/06/2018 14:58:54 295
MOUSE Move {X=378,Y=553} 13/06/2018 14:58:54 303
MOUSE Move {X=372,Y=568} 13/06/2018 14:58:54 311
MOUSE Move {X=366,Y=579} 13/06/2018 14:58:54 319
MOUSE Move {X=363,Y=592} 13/06/2018 14:58:54 328
MOUSE Move {X=359,Y=600} 13/06/2018 14:58:54 335
MOUSE Move {X=358,Y=609} 13/06/2018 14:58:54 343
MOUSE Move {X=358,Y=613} 13/06/2018 14:58:54 351
MOUSE Move {X=358,Y=617} 13/06/2018 14:58:54 429
MOUSE Move {X=406,Y=595} 13/06/2018 14:58:54 432
MOUSE Move {X=424,Y=580} 13/06/2018 14:58:54 439
MOUSE Move {X=439,Y=566} 13/06/2018 14:58:54 446
MOUSE Move {X=457,Y=551} 13/06/2018 14:58:54 454
MOUSE Move {X=474,Y=538} 13/06/2018 14:58:54 462
MOUSE Move {X=488,Y=530} 13/06/2018 14:58:54 470
MOUSE Move {X=501,Y=524} 13/06/2018 14:58:54 486
MOUSE Move {X=513,Y=518} 13/06/2018 14:58:54 489
