Focus Gained 12/09/2012 7:07:36 p.m. 713
MOUSE click {X=467,Y=161} 12/09/2012 7:07:37 p.m. 458
MOUSE release {X=311,Y=157} 12/09/2012 7:07:37 p.m. 748
MOUSE click {X=661,Y=34} 12/09/2012 7:07:38 p.m. 291
MOUSE release {X=312,Y=32} 12/09/2012 7:07:39 p.m. 181
MOUSE click {X=526,Y=96} 12/09/2012 7:07:39 p.m. 956
MOUSE release {X=526,Y=96} 12/09/2012 7:07:40 p.m. 42
MOUSE click {X=526,Y=96} 12/09/2012 7:07:40 p.m. 118
MOUSE release {X=526,Y=96} 12/09/2012 7:07:40 p.m. 210
MOUSE click {X=526,Y=96} 12/09/2012 7:07:40 p.m. 338
MOUSE release {X=526,Y=96} 12/09/2012 7:07:40 p.m. 426
MOUSE click {X=526,Y=96} 12/09/2012 7:07:40 p.m. 506
MOUSE release {X=526,Y=96} 12/09/2012 7:07:40 p.m. 602
MOUSE click {X=526,Y=96} 12/09/2012 7:07:40 p.m. 682
MOUSE release {X=526,Y=96} 12/09/2012 7:07:40 p.m. 778
MOUSE click {X=526,Y=96} 12/09/2012 7:07:40 p.m. 850
MOUSE release {X=526,Y=96} 12/09/2012 7:07:40 p.m. 940
MOUSE click {X=526,Y=96} 12/09/2012 7:07:41 p.m. 28
MOUSE release {X=526,Y=96} 12/09/2012 7:07:41 p.m. 100
MOUSE click {X=526,Y=96} 12/09/2012 7:07:41 p.m. 204
MOUSE release {X=526,Y=96} 12/09/2012 7:07:41 p.m. 284
MOUSE click {X=526,Y=96} 12/09/2012 7:07:41 p.m. 372
MOUSE release {X=526,Y=96} 12/09/2012 7:07:41 p.m. 460
MOUSE click {X=526,Y=96} 12/09/2012 7:07:41 p.m. 540
MOUSE release {X=526,Y=96} 12/09/2012 7:07:41 p.m. 636
MOUSE click {X=526,Y=96} 12/09/2012 7:07:41 p.m. 716
MOUSE release {X=526,Y=96} 12/09/2012 7:07:41 p.m. 804
MOUSE click {X=526,Y=96} 12/09/2012 7:07:41 p.m. 884
MOUSE release {X=526,Y=96} 12/09/2012 7:07:41 p.m. 972
MOUSE click {X=526,Y=96} 12/09/2012 7:07:42 p.m. 52
MOUSE release {X=526,Y=96} 12/09/2012 7:07:42 p.m. 148
MOUSE click {X=526,Y=96} 12/09/2012 7:07:42 p.m. 228
MOUSE release {X=526,Y=96} 12/09/2012 7:07:42 p.m. 300
MOUSE click {X=526,Y=96} 12/09/2012 7:07:42 p.m. 388
MOUSE release {X=526,Y=96} 12/09/2012 7:07:42 p.m. 476
MOUSE click {X=526,Y=96} 12/09/2012 7:07:42 p.m. 722
MOUSE release {X=526,Y=96} 12/09/2012 7:07:42 p.m. 786
MOUSE click {X=526,Y=96} 12/09/2012 7:07:42 p.m. 892
MOUSE release {X=526,Y=96} 12/09/2012 7:07:42 p.m. 956
MOUSE click {X=526,Y=96} 12/09/2012 7:07:43 p.m. 60
MOUSE release {X=526,Y=96} 12/09/2012 7:07:43 p.m. 140
MOUSE click {X=504,Y=105} 12/09/2012 7:07:44 p.m. 236
MOUSE release {X=504,Y=105} 12/09/2012 7:07:44 p.m. 332
MOUSE click {X=504,Y=105} 12/09/2012 7:07:45 p.m. 74
MOUSE release {X=504,Y=105} 12/09/2012 7:07:45 p.m. 196
MOUSE click {X=504,Y=105} 12/09/2012 7:07:45 p.m. 780
MOUSE release {X=504,Y=105} 12/09/2012 7:07:45 p.m. 892
MOUSE click {X=504,Y=105} 12/09/2012 7:07:46 p.m. 324
MOUSE release {X=504,Y=105} 12/09/2012 7:07:46 p.m. 436
MOUSE click {X=504,Y=105} 12/09/2012 7:07:51 p.m. 629
MOUSE release {X=504,Y=105} 12/09/2012 7:07:51 p.m. 729
MOUSE click {X=504,Y=105} 12/09/2012 7:07:52 p.m. 356
MOUSE release {X=504,Y=105} 12/09/2012 7:07:52 p.m. 475
MOUSE click {X=504,Y=105} 12/09/2012 7:07:53 p.m. 211
MOUSE release {X=504,Y=105} 12/09/2012 7:07:53 p.m. 344
MOUSE click {X=504,Y=105} 12/09/2012 7:07:53 p.m. 764
MOUSE release {X=504,Y=105} 12/09/2012 7:07:53 p.m. 891
MOUSE click {X=504,Y=105} 12/09/2012 7:07:55 p.m. 27
MOUSE release {X=504,Y=105} 12/09/2012 7:07:55 p.m. 147
MOUSE click {X=626,Y=16} 12/09/2012 7:07:56 p.m. 149
MOUSE release {X=626,Y=16} 12/09/2012 7:07:56 p.m. 261
Focus Lost 12/09/2012 7:07:56 p.m. 289
MOUSE click {X=753,Y=437} 12/09/2012 7:07:57 p.m. 132
MOUSE release {X=753,Y=437} 12/09/2012 7:07:57 p.m. 236
Focus Gained 12/09/2012 7:07:57 p.m. 244
Focus Lost 12/09/2012 7:07:57 p.m. 265
