Focus Gained 13/06/2018 17:23:11 758
KEYPRESS DOWN LControlKey 13/06/2018 17:23:14 932
KEYPRESS DOWN LControlKey 13/06/2018 17:23:14 965
KEYPRESS DOWN LControlKey 13/06/2018 17:23:14 997
Focus Gained 13/06/2018 17:23:15 21
ExposeHK Hidden 13/06/2018 17:23:15 21
KEYPRESS UP LControlKey 13/06/2018 17:23:15 28
KEYPRESS DOWN LControlKey 13/06/2018 17:23:15 538
Focus Lost 13/06/2018 17:23:15 541
ExposeHK Activated 13/06/2018 17:23:15 544
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 38
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 70
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 104
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 137
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 170
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 202
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 235
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 269
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 301
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 335
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 368
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 400
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 433
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 466
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 499
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 532
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 565
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 598
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 633
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 664
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 703
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 731
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 764
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 796
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 829
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 870
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 897
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 929
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 962
KEYPRESS DOWN LControlKey 13/06/2018 17:23:16 995
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 27
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 60
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 93
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 126
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 160
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 193
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 226
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 258
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 292
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 325
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 359
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 393
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 424
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 456
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 490
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 523
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 555
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 589
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 625
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 654
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 687
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 720
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 753
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 787
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 819
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 852
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 886
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 919
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 955
KEYPRESS DOWN LControlKey 13/06/2018 17:23:17 984
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 18
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 50
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 84
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 116
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 149
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 183
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 215
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 257
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 282
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 314
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 349
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 380
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 414
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 447
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 479
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 513
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 548
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 578
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 612
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 644
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 677
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 711
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 743
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 777
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 809
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 842
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 875
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 908
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 946
KEYPRESS DOWN LControlKey 13/06/2018 17:23:18 975
Focus Gained 13/06/2018 17:23:18 989
ExposeHK Hidden 13/06/2018 17:23:18 991
KEYPRESS UP LControlKey 13/06/2018 17:23:19 10
Focus Lost 13/06/2018 17:23:20 409
