Focus Gained 11/06/2018 11:30:42 704
MOUSE Move {X=497,Y=69} 11/06/2018 11:30:44 69
MOUSE Move {X=499,Y=69} 11/06/2018 11:30:44 78
MOUSE Move {X=508,Y=69} 11/06/2018 11:30:44 91
MOUSE Move {X=527,Y=70} 11/06/2018 11:30:44 104
MOUSE Move {X=562,Y=69} 11/06/2018 11:30:44 120
MOUSE Move {X=615,Y=65} 11/06/2018 11:30:44 132
MOUSE Move {X=683,Y=61} 11/06/2018 11:30:44 143
MOUSE Move {X=772,Y=57} 11/06/2018 11:30:44 156
MOUSE Move {X=864,Y=57} 11/06/2018 11:30:44 167
MOUSE Move {X=950,Y=57} 11/06/2018 11:30:44 181
MOUSE Move {X=1029,Y=57} 11/06/2018 11:30:44 194
MOUSE Move {X=1105,Y=58} 11/06/2018 11:30:44 206
MOUSE Move {X=1162,Y=64} 11/06/2018 11:30:44 219
MOUSE Move {X=1210,Y=72} 11/06/2018 11:30:44 233
MOUSE Move {X=1250,Y=81} 11/06/2018 11:30:44 245
MOUSE Move {X=1282,Y=88} 11/06/2018 11:30:44 258
MOUSE Move {X=1301,Y=92} 11/06/2018 11:30:44 271
MOUSE Move {X=1312,Y=94} 11/06/2018 11:30:44 283
MOUSE Move {X=1317,Y=95} 11/06/2018 11:30:44 297
MOUSE Move {X=1320,Y=95} 11/06/2018 11:30:44 310
MOUSE Move {X=1321,Y=95} 11/06/2018 11:30:44 322
MOUSE Move {X=1321,Y=95} 11/06/2018 11:30:44 336
MOUSE Move {X=1322,Y=95} 11/06/2018 11:30:44 348
MOUSE Move {X=1326,Y=95} 11/06/2018 11:30:44 635
MOUSE Move {X=1340,Y=88} 11/06/2018 11:30:44 649
MOUSE Move {X=1364,Y=75} 11/06/2018 11:30:44 662
MOUSE Move {X=1380,Y=66} 11/06/2018 11:30:44 676
MOUSE Move {X=1382,Y=59} 11/06/2018 11:30:44 688
MOUSE Move {X=1382,Y=54} 11/06/2018 11:30:44 699
MOUSE Move {X=1377,Y=51} 11/06/2018 11:30:44 710
MOUSE Move {X=1372,Y=50} 11/06/2018 11:30:44 721
MOUSE Move {X=1369,Y=49} 11/06/2018 11:30:44 732
MOUSE Move {X=1371,Y=48} 11/06/2018 11:30:44 744
MOUSE Move {X=1368,Y=48} 11/06/2018 11:30:44 755
MOUSE Move {X=1368,Y=47} 11/06/2018 11:30:44 769
MOUSE Move {X=1369,Y=46} 11/06/2018 11:30:44 782
MOUSE Move {X=1368,Y=46} 11/06/2018 11:30:44 794
MOUSE Move {X=1367,Y=46} 11/06/2018 11:30:44 807
MOUSE Move {X=1368,Y=45} 11/06/2018 11:30:44 820
MOUSE Move {X=1370,Y=44} 11/06/2018 11:30:44 833
MOUSE Move {X=1368,Y=44} 11/06/2018 11:30:44 846
MOUSE Move {X=1367,Y=44} 11/06/2018 11:30:44 860
MOUSE Move {X=1366,Y=44} 11/06/2018 11:30:44 872
MOUSE Move {X=1366,Y=44} 11/06/2018 11:30:44 885
MOUSE Move {X=1365,Y=44} 11/06/2018 11:30:44 897
MOUSE Move {X=1366,Y=44} 11/06/2018 11:30:44 910
MOUSE Move {X=1365,Y=44} 11/06/2018 11:30:44 936
MOUSE Move {X=1368,Y=43} 11/06/2018 11:30:44 948
MOUSE Move {X=1369,Y=42} 11/06/2018 11:30:44 962
MOUSE Move {X=1368,Y=42} 11/06/2018 11:30:44 975
MOUSE Move {X=1368,Y=42} 11/06/2018 11:30:44 987
MOUSE Move {X=1370,Y=40} 11/06/2018 11:30:45 0
MOUSE Move {X=1416,Y=36} 11/06/2018 11:30:45 104
MOUSE Move {X=1375,Y=32} 11/06/2018 11:30:45 115
MOUSE Move {X=1370,Y=29} 11/06/2018 11:30:45 129
MOUSE Move {X=1367,Y=26} 11/06/2018 11:30:45 142
MOUSE Move {X=1365,Y=23} 11/06/2018 11:30:45 154
MOUSE Move {X=1364,Y=20} 11/06/2018 11:30:45 168
MOUSE Move {X=1359,Y=17} 11/06/2018 11:30:45 180
MOUSE Move {X=1350,Y=15} 11/06/2018 11:30:45 193
MOUSE Move {X=1336,Y=14} 11/06/2018 11:30:45 206
MOUSE Move {X=1322,Y=14} 11/06/2018 11:30:45 219
MOUSE Move {X=1308,Y=16} 11/06/2018 11:30:45 232
MOUSE Move {X=1296,Y=19} 11/06/2018 11:30:45 245
MOUSE Move {X=1287,Y=22} 11/06/2018 11:30:45 258
MOUSE Move {X=1281,Y=23} 11/06/2018 11:30:45 270
MOUSE Move {X=1278,Y=23} 11/06/2018 11:30:45 283
MOUSE Move {X=1277,Y=23} 11/06/2018 11:30:45 296
MOUSE Move {X=1277,Y=24} 11/06/2018 11:30:45 309
MOUSE Move {X=1276,Y=27} 11/06/2018 11:30:45 322
MOUSE Move {X=1276,Y=32} 11/06/2018 11:30:45 334
MOUSE Move {X=1279,Y=37} 11/06/2018 11:30:45 348
MOUSE Move {X=1281,Y=40} 11/06/2018 11:30:45 361
MOUSE Move {X=1283,Y=42} 11/06/2018 11:30:45 373
MOUSE Move {X=1285,Y=45} 11/06/2018 11:30:45 443
MOUSE Move {X=1286,Y=46} 11/06/2018 11:30:45 450
MOUSE Move {X=1286,Y=46} 11/06/2018 11:30:45 477
MOUSE Move {X=1287,Y=46} 11/06/2018 11:30:45 489
MOUSE Move {X=1287,Y=47} 11/06/2018 11:30:45 515
MOUSE Move {X=1287,Y=48} 11/06/2018 11:30:45 527
MOUSE Move {X=1287,Y=48} 11/06/2018 11:30:45 540
MOUSE Move {X=1288,Y=49} 11/06/2018 11:30:45 577
MOUSE click {X=1288,Y=49} 11/06/2018 11:30:45 736
MOUSE Move {X=1288,Y=49} 11/06/2018 11:30:45 742
MOUSE release {X=1288,Y=49} 11/06/2018 11:30:45 811
MOUSE Move {X=1288,Y=49} 11/06/2018 11:30:45 816
Focus Lost 11/06/2018 11:30:45 835
