Focus Gained 13/06/2018 16:05:29 306
KEYPRESS DOWN LControlKey 13/06/2018 16:05:30 560
Focus Lost 13/06/2018 16:05:30 574
ExposeHK Activated 13/06/2018 16:05:30 604
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 58
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 91
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 129
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 157
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 191
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 223
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 256
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 290
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 322
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 355
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 388
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 423
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 454
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 487
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 521
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 555
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 586
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 619
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 653
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 685
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 719
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 752
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 785
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 818
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 851
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 883
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 916
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 949
KEYPRESS DOWN LControlKey 13/06/2018 16:05:31 982
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 15
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 49
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 81
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 114
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 147
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 181
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 214
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 246
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 279
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 312
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 346
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 379
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 411
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 446
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 477
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 510
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 544
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 576
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 610
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 643
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 675
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 708
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 741
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 775
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 808
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 840
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 873
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 906
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 940
KEYPRESS DOWN LControlKey 13/06/2018 16:05:32 972
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 6
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 38
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 71
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 104
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 138
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 170
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 204
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 236
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 270
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 302
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 347
KEYPRESS DOWN LControlKey 13/06/2018 16:05:33 368
Focus Gained 13/06/2018 16:05:33 408
ExposeHK Hidden 13/06/2018 16:05:33 411
KEYPRESS UP LControlKey 13/06/2018 16:05:33 427
KEYPRESS DOWN Escape 13/06/2018 16:05:33 999
KEYPRESS UP Escape 13/06/2018 16:05:34 127
Focus Lost 13/06/2018 16:05:35 735
