Focus Gained 11/06/2018 11:36:51 945
MOUSE Move {X=478,Y=66} 11/06/2018 11:36:53 164
MOUSE Move {X=475,Y=67} 11/06/2018 11:36:53 174
MOUSE Move {X=464,Y=68} 11/06/2018 11:36:53 186
MOUSE Move {X=446,Y=69} 11/06/2018 11:36:53 200
MOUSE Move {X=412,Y=74} 11/06/2018 11:36:53 212
MOUSE Move {X=368,Y=87} 11/06/2018 11:36:53 252
MOUSE Move {X=330,Y=98} 11/06/2018 11:36:53 265
MOUSE Move {X=295,Y=106} 11/06/2018 11:36:53 279
MOUSE Move {X=269,Y=111} 11/06/2018 11:36:53 292
MOUSE Move {X=251,Y=114} 11/06/2018 11:36:53 305
MOUSE Move {X=242,Y=115} 11/06/2018 11:36:53 317
MOUSE Move {X=235,Y=116} 11/06/2018 11:36:53 331
MOUSE Move {X=231,Y=117} 11/06/2018 11:36:53 346
MOUSE Move {X=228,Y=117} 11/06/2018 11:36:53 368
MOUSE Move {X=227,Y=117} 11/06/2018 11:36:53 394
MOUSE Move {X=226,Y=117} 11/06/2018 11:36:53 423
MOUSE Move {X=225,Y=117} 11/06/2018 11:36:53 432
MOUSE Move {X=224,Y=116} 11/06/2018 11:36:53 444
MOUSE Move {X=221,Y=116} 11/06/2018 11:36:53 457
MOUSE Move {X=216,Y=115} 11/06/2018 11:36:53 470
MOUSE Move {X=212,Y=115} 11/06/2018 11:36:53 482
MOUSE Move {X=207,Y=115} 11/06/2018 11:36:53 495
MOUSE Move {X=199,Y=116} 11/06/2018 11:36:53 509
MOUSE Move {X=190,Y=118} 11/06/2018 11:36:53 521
MOUSE Move {X=179,Y=121} 11/06/2018 11:36:53 534
MOUSE Move {X=167,Y=122} 11/06/2018 11:36:53 549
MOUSE Move {X=154,Y=123} 11/06/2018 11:36:53 559
MOUSE Move {X=141,Y=124} 11/06/2018 11:36:53 573
MOUSE Move {X=127,Y=125} 11/06/2018 11:36:53 586
MOUSE Move {X=115,Y=126} 11/06/2018 11:36:53 598
MOUSE Move {X=105,Y=126} 11/06/2018 11:36:53 611
MOUSE Move {X=97,Y=126} 11/06/2018 11:36:53 625
MOUSE Move {X=91,Y=126} 11/06/2018 11:36:53 637
MOUSE Move {X=87,Y=126} 11/06/2018 11:36:53 650
MOUSE Move {X=84,Y=126} 11/06/2018 11:36:53 663
MOUSE Move {X=83,Y=124} 11/06/2018 11:36:53 675
MOUSE Move {X=83,Y=124} 11/06/2018 11:36:53 688
MOUSE Move {X=83,Y=124} 11/06/2018 11:36:53 882
MOUSE Move {X=82,Y=123} 11/06/2018 11:36:53 893
MOUSE Move {X=81,Y=122} 11/06/2018 11:36:53 906
MOUSE Move {X=80,Y=120} 11/06/2018 11:36:53 918
MOUSE Move {X=79,Y=117} 11/06/2018 11:36:53 932
MOUSE Move {X=79,Y=113} 11/06/2018 11:36:53 945
MOUSE Move {X=79,Y=110} 11/06/2018 11:36:53 956
MOUSE Move {X=79,Y=107} 11/06/2018 11:36:53 969
MOUSE Move {X=79,Y=106} 11/06/2018 11:36:53 983
MOUSE Move {X=79,Y=105} 11/06/2018 11:36:53 995
MOUSE Move {X=80,Y=102} 11/06/2018 11:36:54 9
MOUSE Move {X=80,Y=101} 11/06/2018 11:36:54 21
MOUSE Move {X=80,Y=100} 11/06/2018 11:36:54 33
MOUSE Move {X=80,Y=99} 11/06/2018 11:36:54 47
MOUSE Move {X=80,Y=99} 11/06/2018 11:36:54 72
MOUSE Move {X=80,Y=97} 11/06/2018 11:36:54 85
MOUSE Move {X=80,Y=96} 11/06/2018 11:36:54 99
MOUSE Move {X=80,Y=96} 11/06/2018 11:36:54 112
MOUSE Move {X=80,Y=95} 11/06/2018 11:36:54 137
MOUSE Move {X=80,Y=94} 11/06/2018 11:36:54 150
MOUSE Move {X=80,Y=94} 11/06/2018 11:36:54 278
MOUSE Move {X=80,Y=95} 11/06/2018 11:36:54 293
ToolTip btnCopy 11/06/2018 11:36:54 365
MOUSE Move {X=80,Y=95} 11/06/2018 11:36:54 728
MOUSE Move {X=80,Y=96} 11/06/2018 11:36:54 742
MOUSE Move {X=80,Y=96} 11/06/2018 11:36:54 781
MOUSE Move {X=79,Y=96} 11/06/2018 11:36:54 793
MOUSE Move {X=78,Y=96} 11/06/2018 11:36:54 805
MOUSE Move {X=75,Y=97} 11/06/2018 11:36:54 819
MOUSE Move {X=71,Y=98} 11/06/2018 11:36:54 831
MOUSE Move {X=67,Y=99} 11/06/2018 11:36:54 844
MOUSE Move {X=63,Y=100} 11/06/2018 11:36:54 857
MOUSE Move {X=59,Y=100} 11/06/2018 11:36:54 871
MOUSE Move {X=56,Y=100} 11/06/2018 11:36:54 883
MOUSE Move {X=54,Y=100} 11/06/2018 11:36:54 897
MOUSE Move {X=54,Y=100} 11/06/2018 11:36:54 909
MOUSE Move {X=53,Y=101} 11/06/2018 11:36:54 935
MOUSE Move {X=53,Y=101} 11/06/2018 11:36:54 948
ToolTip btnCut 11/06/2018 11:36:55 256
MOUSE Move {X=53,Y=101} 11/06/2018 11:36:55 641
MOUSE Move {X=53,Y=101} 11/06/2018 11:36:55 655
MOUSE Move {X=53,Y=100} 11/06/2018 11:36:55 693
MOUSE Move {X=53,Y=100} 11/06/2018 11:36:55 706
MOUSE Move {X=56,Y=100} 11/06/2018 11:36:55 719
MOUSE Move {X=67,Y=99} 11/06/2018 11:36:55 761
MOUSE Move {X=73,Y=99} 11/06/2018 11:36:55 770
MOUSE Move {X=80,Y=99} 11/06/2018 11:36:55 809
MOUSE Move {X=86,Y=99} 11/06/2018 11:36:55 822
MOUSE Move {X=93,Y=99} 11/06/2018 11:36:55 834
MOUSE Move {X=98,Y=100} 11/06/2018 11:36:55 848
MOUSE Move {X=101,Y=100} 11/06/2018 11:36:55 860
MOUSE Move {X=102,Y=100} 11/06/2018 11:36:55 872
MOUSE Move {X=103,Y=101} 11/06/2018 11:36:55 886
MOUSE Move {X=103,Y=101} 11/06/2018 11:36:55 898
MOUSE Move {X=104,Y=101} 11/06/2018 11:36:55 911
ToolTip btnPaste 11/06/2018 11:36:56 260
MOUSE Move {X=104,Y=101} 11/06/2018 11:36:56 324
MOUSE Move {X=105,Y=102} 11/06/2018 11:36:56 336
MOUSE Move {X=105,Y=102} 11/06/2018 11:36:56 735
MOUSE Move {X=107,Y=102} 11/06/2018 11:36:56 747
MOUSE Move {X=109,Y=102} 11/06/2018 11:36:56 761
MOUSE Move {X=112,Y=100} 11/06/2018 11:36:56 774
MOUSE Move {X=117,Y=98} 11/06/2018 11:36:56 786
MOUSE Move {X=124,Y=96} 11/06/2018 11:36:56 799
MOUSE Move {X=130,Y=95} 11/06/2018 11:36:56 812
MOUSE Move {X=136,Y=94} 11/06/2018 11:36:56 825
MOUSE Move {X=139,Y=94} 11/06/2018 11:36:56 837
MOUSE Move {X=140,Y=94} 11/06/2018 11:36:56 851
MOUSE Move {X=142,Y=94} 11/06/2018 11:36:56 864
MOUSE Move {X=142,Y=94} 11/06/2018 11:36:56 876
ToolTip btnUndo 11/06/2018 11:36:57 205
MOUSE Move {X=143,Y=94} 11/06/2018 11:36:57 613
MOUSE Move {X=144,Y=94} 11/06/2018 11:36:57 624
MOUSE Move {X=146,Y=93} 11/06/2018 11:36:57 636
MOUSE Move {X=149,Y=91} 11/06/2018 11:36:57 649
MOUSE Move {X=154,Y=89} 11/06/2018 11:36:57 660
MOUSE Move {X=156,Y=88} 11/06/2018 11:36:57 674
MOUSE Move {X=158,Y=87} 11/06/2018 11:36:57 687
MOUSE Move {X=158,Y=87} 11/06/2018 11:36:57 698
MOUSE Move {X=159,Y=87} 11/06/2018 11:36:57 712
MOUSE Move {X=159,Y=86} 11/06/2018 11:36:57 726
MOUSE Move {X=159,Y=86} 11/06/2018 11:36:57 983
MOUSE Move {X=159,Y=87} 11/06/2018 11:36:57 996
MOUSE Move {X=159,Y=88} 11/06/2018 11:36:58 8
MOUSE Move {X=159,Y=90} 11/06/2018 11:36:58 21
MOUSE Move {X=159,Y=90} 11/06/2018 11:36:58 35
MOUSE Move {X=158,Y=91} 11/06/2018 11:36:58 47
MOUSE Move {X=158,Y=91} 11/06/2018 11:36:58 60
MOUSE Move {X=158,Y=92} 11/06/2018 11:36:58 73
MOUSE Move {X=158,Y=92} 11/06/2018 11:36:58 85
MOUSE Move {X=157,Y=93} 11/06/2018 11:36:58 112
MOUSE Move {X=157,Y=94} 11/06/2018 11:36:58 124
MOUSE Move {X=157,Y=94} 11/06/2018 11:36:58 150
MOUSE Move {X=156,Y=95} 11/06/2018 11:36:58 162
ToolTip btnRedo 11/06/2018 11:36:58 425
MOUSE Move {X=156,Y=95} 11/06/2018 11:36:58 807
MOUSE Move {X=157,Y=95} 11/06/2018 11:36:58 819
MOUSE Move {X=158,Y=98} 11/06/2018 11:36:58 832
MOUSE Move {X=160,Y=104} 11/06/2018 11:36:58 845
MOUSE Move {X=162,Y=109} 11/06/2018 11:36:58 859
MOUSE Move {X=166,Y=112} 11/06/2018 11:36:58 870
MOUSE Move {X=171,Y=116} 11/06/2018 11:36:58 883
MOUSE Move {X=176,Y=120} 11/06/2018 11:36:58 896
MOUSE Move {X=179,Y=123} 11/06/2018 11:36:58 908
MOUSE Move {X=181,Y=124} 11/06/2018 11:36:58 923
MOUSE Move {X=181,Y=125} 11/06/2018 11:36:58 936
MOUSE Move {X=182,Y=125} 11/06/2018 11:36:58 948
MOUSE Move {X=182,Y=125} 11/06/2018 11:36:58 961
