Timestamp;Participant;Aid;Phase;BlockID;Event
04/07/2018 17:05:55 217;Leon;ExposeHK;1;1;MOUSE Move {X=230,Y=293}
04/07/2018 17:05:55 247;Leon;ExposeHK;1;1;MOUSE Move {X=229,Y=293}
04/07/2018 17:05:55 280;Leon;ExposeHK;1;1;MOUSE Move {X=226,Y=293}
04/07/2018 17:05:55 280;Leon;ExposeHK;1;1;MOUSE Move {X=222,Y=293}
04/07/2018 17:05:55 313;Leon;ExposeHK;1;1;MOUSE Move {X=221,Y=293}
04/07/2018 17:05:55 346;Leon;ExposeHK;1;1;MOUSE Move {X=220,Y=293}
04/07/2018 17:05:55 347;Leon;ExposeHK;1;1;MOUSE Move {X=220,Y=293}
04/07/2018 17:05:55 407;Leon;ExposeHK;1;1;MOUSE Move {X=220,Y=294}
04/07/2018 17:05:56 220;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 711;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 744;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 777;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 810;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 843;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 876;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 909;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 942;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:56 976;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 8;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 41;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 74;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 107;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 140;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 173;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 206;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 239;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 272;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 305;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 338;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 371;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 404;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 437;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 470;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 503;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
04/07/2018 17:05:57 536;Leon;ExposeHK;1;1;KEYPRESS DOWN LControlKey
