Timestamp;Participant;Aid;Phase;BlockID;Event
04/07/2018 17:06:10 111;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=522}
04/07/2018 17:06:10 119;Leon;ExposeHK;1;2;MOUSE Move {X=292,Y=526}
04/07/2018 17:06:10 127;Leon;ExposeHK;1;2;MOUSE Move {X=290,Y=532}
04/07/2018 17:06:10 135;Leon;ExposeHK;1;2;MOUSE Move {X=287,Y=536}
04/07/2018 17:06:10 143;Leon;ExposeHK;1;2;MOUSE Move {X=285,Y=541}
04/07/2018 17:06:10 151;Leon;ExposeHK;1;2;MOUSE Move {X=284,Y=546}
04/07/2018 17:06:10 159;Leon;ExposeHK;1;2;MOUSE Move {X=281,Y=550}
04/07/2018 17:06:10 167;Leon;ExposeHK;1;2;MOUSE Move {X=280,Y=553}
04/07/2018 17:06:10 175;Leon;ExposeHK;1;2;MOUSE Move {X=280,Y=555}
04/07/2018 17:06:10 183;Leon;ExposeHK;1;2;MOUSE Move {X=280,Y=556}
04/07/2018 17:06:10 191;Leon;ExposeHK;1;2;MOUSE Move {X=280,Y=557}
04/07/2018 17:06:10 327;Leon;ExposeHK;1;2;MOUSE Move {X=280,Y=557}
04/07/2018 17:06:10 335;Leon;ExposeHK;1;2;MOUSE Move {X=280,Y=557}
04/07/2018 17:06:10 343;Leon;ExposeHK;1;2;MOUSE Move {X=282,Y=556}
04/07/2018 17:06:10 351;Leon;ExposeHK;1;2;MOUSE Move {X=284,Y=555}
04/07/2018 17:06:10 359;Leon;ExposeHK;1;2;MOUSE Move {X=286,Y=554}
04/07/2018 17:06:10 367;Leon;ExposeHK;1;2;MOUSE Move {X=287,Y=554}
04/07/2018 17:06:10 375;Leon;ExposeHK;1;2;MOUSE Move {X=289,Y=552}
04/07/2018 17:06:10 383;Leon;ExposeHK;1;2;MOUSE Move {X=290,Y=552}
04/07/2018 17:06:10 391;Leon;ExposeHK;1;2;MOUSE Move {X=292,Y=550}
04/07/2018 17:06:10 399;Leon;ExposeHK;1;2;MOUSE Move {X=294,Y=549}
04/07/2018 17:06:10 407;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=547}
04/07/2018 17:06:10 415;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=546}
04/07/2018 17:06:10 423;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=545}
04/07/2018 17:06:10 431;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=545}
04/07/2018 17:06:10 447;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=544}
04/07/2018 17:06:10 783;Leon;ExposeHK;1;2;MOUSE click {X=295,Y=544}
04/07/2018 17:06:10 783;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=544}
04/07/2018 17:06:10 791;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=544}
04/07/2018 17:06:10 799;Leon;ExposeHK;1;2;MOUSE Move {X=295,Y=544}
04/07/2018 17:06:10 809;Leon;ExposeHK;1;2;MOUSE Move {X=294,Y=544}
04/07/2018 17:06:10 815;Leon;ExposeHK;1;2;MOUSE Move {X=292,Y=543}
04/07/2018 17:06:10 823;Leon;ExposeHK;1;2;MOUSE Move {X=289,Y=543}
04/07/2018 17:06:10 831;Leon;ExposeHK;1;2;Text Selection MOUSE 

04/07/2018 17:06:10 832;Leon;ExposeHK;1;2;MOUSE Move {X=285,Y=542}
04/07/2018 17:06:10 839;Leon;ExposeHK;1;2;MOUSE Move {X=282,Y=541}
04/07/2018 17:06:10 852;Leon;ExposeHK;1;2;Text Selection MOUSE 1100
04/07/2018 17:06:10 853;Leon;ExposeHK;1;2;MOUSE Move {X=276,Y=540}
04/07/2018 17:06:10 855;Leon;ExposeHK;1;2;MOUSE Move {X=269,Y=539}
04/07/2018 17:06:10 863;Leon;ExposeHK;1;2;MOUSE Move {X=261,Y=537}
04/07/2018 17:06:10 871;Leon;ExposeHK;1;2;MOUSE Move {X=254,Y=535}
04/07/2018 17:06:10 879;Leon;ExposeHK;1;2;Text Selection MOUSE = $1100
04/07/2018 17:06:10 879;Leon;ExposeHK;1;2;MOUSE Move {X=246,Y=533}
04/07/2018 17:06:10 887;Leon;ExposeHK;1;2;Text Selection MOUSE 16GB = $1100
04/07/2018 17:06:10 887;Leon;ExposeHK;1;2;MOUSE Move {X=239,Y=530}
04/07/2018 17:06:10 895;Leon;ExposeHK;1;2;Text Selection MOUSE 8GB = $900
16GB = $1100
04/07/2018 17:06:10 895;Leon;ExposeHK;1;2;MOUSE Move {X=234,Y=530}
04/07/2018 17:06:10 903;Leon;ExposeHK;1;2;MOUSE Move {X=229,Y=528}
04/07/2018 17:06:10 911;Leon;ExposeHK;1;2;MOUSE Move {X=226,Y=527}
04/07/2018 17:06:10 919;Leon;ExposeHK;1;2;MOUSE Move {X=224,Y=527}
04/07/2018 17:06:10 927;Leon;ExposeHK;1;2;MOUSE Move {X=222,Y=526}
04/07/2018 17:06:10 935;Leon;ExposeHK;1;2;MOUSE Move {X=221,Y=526}
04/07/2018 17:06:10 943;Leon;ExposeHK;1;2;MOUSE Move {X=219,Y=526}
04/07/2018 17:06:10 951;Leon;ExposeHK;1;2;MOUSE Move {X=219,Y=525}
04/07/2018 17:06:10 959;Leon;ExposeHK;1;2;MOUSE Move {X=218,Y=525}
04/07/2018 17:06:10 967;Leon;ExposeHK;1;2;MOUSE Move {X=217,Y=524}
04/07/2018 17:06:10 975;Leon;ExposeHK;1;2;MOUSE Move {X=216,Y=524}
04/07/2018 17:06:10 984;Leon;ExposeHK;1;2;MOUSE Move {X=214,Y=524}
04/07/2018 17:06:10 991;Leon;ExposeHK;1;2;MOUSE Move {X=214,Y=523}
04/07/2018 17:06:10 999;Leon;ExposeHK;1;2;MOUSE Move {X=213,Y=523}
04/07/2018 17:06:11 7;Leon;ExposeHK;1;2;MOUSE Move {X=213,Y=523}
04/07/2018 17:06:11 15;Leon;ExposeHK;1;2;MOUSE Move {X=212,Y=522}
04/07/2018 17:06:11 23;Leon;ExposeHK;1;2;MOUSE Move {X=211,Y=522}
04/07/2018 17:06:11 31;Leon;ExposeHK;1;2;MOUSE Move {X=210,Y=522}
04/07/2018 17:06:11 39;Leon;ExposeHK;1;2;MOUSE Move {X=209,Y=521}
04/07/2018 17:06:11 48;Leon;ExposeHK;1;2;MOUSE Move {X=208,Y=520}
04/07/2018 17:06:11 57;Leon;ExposeHK;1;2;MOUSE Move {X=207,Y=520}
04/07/2018 17:06:11 63;Leon;ExposeHK;1;2;MOUSE Move {X=206,Y=520}
04/07/2018 17:06:11 71;Leon;ExposeHK;1;2;MOUSE Move {X=204,Y=519}
04/07/2018 17:06:11 79;Leon;ExposeHK;1;2;Text Selection MOUSE IPhone Pricing:
8GB = $900
16GB = $1100
04/07/2018 17:06:11 79;Leon;ExposeHK;1;2;MOUSE Move {X=204,Y=519}
04/07/2018 17:06:11 87;Leon;ExposeHK;1;2;MOUSE Move {X=203,Y=519}
04/07/2018 17:06:11 95;Leon;ExposeHK;1;2;MOUSE Move {X=203,Y=519}
04/07/2018 17:06:11 103;Leon;ExposeHK;1;2;MOUSE Move {X=202,Y=519}
04/07/2018 17:06:11 119;Leon;ExposeHK;1;2;MOUSE Move {X=202,Y=518}
04/07/2018 17:06:11 127;Leon;ExposeHK;1;2;MOUSE Move {X=201,Y=518}
04/07/2018 17:06:11 159;Leon;ExposeHK;1;2;MOUSE Move {X=201,Y=518}
04/07/2018 17:06:11 183;Leon;ExposeHK;1;2;MOUSE Move {X=200,Y=518}
04/07/2018 17:06:11 376;Leon;ExposeHK;1;2;MOUSE release {X=200,Y=518}
04/07/2018 17:06:11 376;Leon;ExposeHK;1;2;MOUSE Move {X=200,Y=518}
04/07/2018 17:06:11 700;Leon;ExposeHK;1;2;KEYPRESS DOWN LControlKey
04/07/2018 17:06:12 199;Leon;ExposeHK;1;2;KEYPRESS DOWN LControlKey
04/07/2018 17:06:12 232;Leon;ExposeHK;1;2;KEYPRESS DOWN LControlKey
04/07/2018 17:06:12 251;Leon;ExposeHK;1;2;KEYPRESS DOWN E
04/07/2018 17:06:12 253;Leon;ExposeHK;1;2;COMMAND btnAlignCenter HOTKEY E SelText:IPhone Pricing:
8GB = $900
16GB = $1100 MOUSE 
04/07/2018 17:06:12 347;Leon;ExposeHK;1;2;KEYPRESS UP E
04/07/2018 17:06:12 651;Leon;ExposeHK;1;2;KEYPRESS DOWN D
04/07/2018 17:06:12 652;Leon;ExposeHK;1;2;COMMAND btnNumberedList HOTKEY D SelText:IPhone Pricing:
8GB = $900
16GB = $1100 MOUSE 
04/07/2018 17:06:12 763;Leon;ExposeHK;1;2;KEYPRESS UP D
04/07/2018 17:06:13 51;Leon;ExposeHK;1;2;KEYPRESS UP LControlKey
04/07/2018 17:06:13 279;Leon;ExposeHK;1;2;MOUSE Move {X=200,Y=517}
04/07/2018 17:06:13 287;Leon;ExposeHK;1;2;MOUSE Move {X=203,Y=516}
04/07/2018 17:06:13 295;Leon;ExposeHK;1;2;MOUSE Move {X=225,Y=508}
04/07/2018 17:06:13 323;Leon;ExposeHK;1;2;MOUSE Move {X=259,Y=497}
04/07/2018 17:06:13 323;Leon;ExposeHK;1;2;MOUSE Move {X=338,Y=469}
04/07/2018 17:06:13 327;Leon;ExposeHK;1;2;MOUSE Move {X=375,Y=452}
04/07/2018 17:06:13 335;Leon;ExposeHK;1;2;MOUSE Move {X=414,Y=439}
04/07/2018 17:06:13 343;Leon;ExposeHK;1;2;MOUSE Move {X=455,Y=429}
04/07/2018 17:06:13 351;Leon;ExposeHK;1;2;MOUSE Move {X=499,Y=420}
04/07/2018 17:06:13 359;Leon;ExposeHK;1;2;MOUSE Move {X=537,Y=415}
04/07/2018 17:06:13 367;Leon;ExposeHK;1;2;MOUSE Move {X=582,Y=409}
04/07/2018 17:06:13 375;Leon;ExposeHK;1;2;MOUSE Move {X=617,Y=404}
04/07/2018 17:06:13 383;Leon;ExposeHK;1;2;MOUSE Move {X=663,Y=396}
04/07/2018 17:06:13 391;Leon;ExposeHK;1;2;MOUSE Move {X=701,Y=391}
04/07/2018 17:06:13 399;Leon;ExposeHK;1;2;MOUSE Move {X=753,Y=379}
04/07/2018 17:06:13 407;Leon;ExposeHK;1;2;MOUSE Move {X=794,Y=369}
04/07/2018 17:06:13 415;Leon;ExposeHK;1;2;MOUSE Move {X=841,Y=360}
04/07/2018 17:06:13 423;Leon;ExposeHK;1;2;MOUSE Move {X=877,Y=351}
04/07/2018 17:06:13 431;Leon;ExposeHK;1;2;MOUSE Move {X=918,Y=341}
04/07/2018 17:06:13 439;Leon;ExposeHK;1;2;MOUSE Move {X=945,Y=335}
04/07/2018 17:06:13 447;Leon;ExposeHK;1;2;MOUSE Move {X=978,Y=326}
04/07/2018 17:06:13 455;Leon;ExposeHK;1;2;MOUSE Move {X=996,Y=319}
04/07/2018 17:06:13 463;Leon;ExposeHK;1;2;MOUSE Move {X=1021,Y=311}
04/07/2018 17:06:13 471;Leon;ExposeHK;1;2;MOUSE Move {X=1036,Y=305}
04/07/2018 17:06:13 479;Leon;ExposeHK;1;2;MOUSE Move {X=1059,Y=298}
04/07/2018 17:06:13 487;Leon;ExposeHK;1;2;MOUSE Move {X=1072,Y=293}
04/07/2018 17:06:13 495;Leon;ExposeHK;1;2;MOUSE Move {X=1090,Y=286}
04/07/2018 17:06:13 503;Leon;ExposeHK;1;2;MOUSE Move {X=1101,Y=281}
04/07/2018 17:06:13 511;Leon;ExposeHK;1;2;MOUSE Move {X=1110,Y=275}
04/07/2018 17:06:13 519;Leon;ExposeHK;1;2;MOUSE Move {X=1118,Y=271}
04/07/2018 17:06:13 527;Leon;ExposeHK;1;2;MOUSE Move {X=1125,Y=267}
04/07/2018 17:06:13 535;Leon;ExposeHK;1;2;MOUSE Move {X=1132,Y=262}
04/07/2018 17:06:13 543;Leon;ExposeHK;1;2;MOUSE Move {X=1139,Y=258}
04/07/2018 17:06:13 551;Leon;ExposeHK;1;2;MOUSE Move {X=1144,Y=253}
04/07/2018 17:06:13 559;Leon;ExposeHK;1;2;MOUSE Move {X=1150,Y=249}
04/07/2018 17:06:13 567;Leon;ExposeHK;1;2;MOUSE Move {X=1155,Y=244}
04/07/2018 17:06:13 575;Leon;ExposeHK;1;2;MOUSE Move {X=1162,Y=239}
04/07/2018 17:06:13 583;Leon;ExposeHK;1;2;MOUSE Move {X=1170,Y=233}
04/07/2018 17:06:13 591;Leon;ExposeHK;1;2;MOUSE Move {X=1177,Y=227}
04/07/2018 17:06:13 599;Leon;ExposeHK;1;2;MOUSE Move {X=1188,Y=219}
04/07/2018 17:06:13 607;Leon;ExposeHK;1;2;MOUSE Move {X=1198,Y=211}
04/07/2018 17:06:13 615;Leon;ExposeHK;1;2;MOUSE Move {X=1209,Y=204}
04/07/2018 17:06:13 623;Leon;ExposeHK;1;2;MOUSE Move {X=1224,Y=197}
04/07/2018 17:06:13 631;Leon;ExposeHK;1;2;MOUSE Move {X=1242,Y=188}
04/07/2018 17:06:13 639;Leon;ExposeHK;1;2;MOUSE Move {X=1262,Y=183}
04/07/2018 17:06:13 647;Leon;ExposeHK;1;2;MOUSE Move {X=1287,Y=175}
04/07/2018 17:06:13 655;Leon;ExposeHK;1;2;MOUSE Move {X=1312,Y=170}
04/07/2018 17:06:13 663;Leon;ExposeHK;1;2;MOUSE Move {X=1339,Y=165}
04/07/2018 17:06:13 671;Leon;ExposeHK;1;2;MOUSE Move {X=1364,Y=164}
04/07/2018 17:06:13 679;Leon;ExposeHK;1;2;MOUSE Move {X=1388,Y=161}
04/07/2018 17:06:13 687;Leon;ExposeHK;1;2;MOUSE Move {X=1408,Y=160}
04/07/2018 17:06:13 695;Leon;ExposeHK;1;2;MOUSE Move {X=1426,Y=158}
04/07/2018 17:06:13 703;Leon;ExposeHK;1;2;MOUSE Move {X=1440,Y=158}
04/07/2018 17:06:13 711;Leon;ExposeHK;1;2;MOUSE Move {X=1449,Y=158}
04/07/2018 17:06:13 719;Leon;ExposeHK;1;2;MOUSE Move {X=1455,Y=158}
04/07/2018 17:06:13 727;Leon;ExposeHK;1;2;MOUSE Move {X=1457,Y=158}
04/07/2018 17:06:13 735;Leon;ExposeHK;1;2;MOUSE Move {X=1457,Y=158}
04/07/2018 17:06:13 767;Leon;ExposeHK;1;2;MOUSE Move {X=1458,Y=158}
04/07/2018 17:06:13 791;Leon;ExposeHK;1;2;MOUSE Move {X=1458,Y=158}
04/07/2018 17:06:13 799;Leon;ExposeHK;1;2;MOUSE Move {X=1458,Y=158}
04/07/2018 17:06:13 807;Leon;ExposeHK;1;2;MOUSE Move {X=1458,Y=158}
04/07/2018 17:06:13 815;Leon;ExposeHK;1;2;MOUSE Move {X=1457,Y=159}
04/07/2018 17:06:13 823;Leon;ExposeHK;1;2;MOUSE Move {X=1457,Y=160}
04/07/2018 17:06:13 831;Leon;ExposeHK;1;2;MOUSE Move {X=1456,Y=164}
04/07/2018 17:06:13 839;Leon;ExposeHK;1;2;MOUSE Move {X=1456,Y=166}
04/07/2018 17:06:13 847;Leon;ExposeHK;1;2;MOUSE Move {X=1455,Y=168}
