Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
18/07/2018 16:31:28.205;4938;none;none;none;0;none;Mouse;Move;907;629;none;none
18/07/2018 16:31:28.213;4946;none;none;none;0;none;Mouse;Move;907;627;none;none
18/07/2018 16:31:28.221;4954;none;none;none;0;none;Mouse;Move;907;625;none;none
18/07/2018 16:31:28.229;4962;none;none;none;0;none;Mouse;Move;907;623;none;none
18/07/2018 16:31:28.237;4970;none;none;none;0;none;Mouse;Move;907;622;none;none
18/07/2018 16:31:28.245;4978;none;none;none;0;none;Mouse;Move;907;621;none;none
18/07/2018 16:31:28.253;4986;none;none;none;0;none;Mouse;Move;907;620;none;none
18/07/2018 16:31:28.262;4994;none;none;none;0;none;Mouse;Move;907;619;none;none
18/07/2018 16:31:28.270;5003;none;none;none;0;none;Mouse;Move;907;618;none;none
18/07/2018 16:31:28.278;5010;none;none;none;0;none;Mouse;Move;907;616;none;none
18/07/2018 16:31:28.285;5018;none;none;none;0;none;Mouse;Move;907;615;none;none
18/07/2018 16:31:28.293;5026;none;none;none;0;none;Mouse;Move;907;613;none;none
18/07/2018 16:31:28.302;5034;none;none;none;0;none;Mouse;Move;907;611;none;none
18/07/2018 16:31:28.316;5049;none;none;none;0;none;Mouse;Move;907;608;none;none
18/07/2018 16:31:28.317;5050;none;none;none;0;none;Mouse;Move;906;607;none;none
18/07/2018 16:31:28.325;5058;none;none;none;0;none;Mouse;Move;905;605;none;none
18/07/2018 16:31:28.333;5066;none;none;none;0;none;Mouse;Move;905;604;none;none
18/07/2018 16:31:28.341;5074;none;none;none;0;none;Mouse;Move;905;603;none;none
18/07/2018 16:31:28.349;5082;none;none;none;0;none;Mouse;Move;905;603;none;none
18/07/2018 16:31:28.365;5098;none;none;none;0;none;Mouse;Move;905;602;none;none
18/07/2018 16:31:28.405;5138;none;none;none;0;none;Mouse;Click;905;602;none;none
18/07/2018 16:31:28.405;5138;none;none;none;0;none;Mouse;Move;905;602;none;none
18/07/2018 16:31:28.518;5251;none;none;none;0;none;Mouse;Release;905;602;none;none
18/07/2018 16:31:28.518;5251;none;none;none;0;none;Mouse;Move;905;602;none;none
18/07/2018 16:31:28.522;5255;none;none;none;0;none;none;none;none;none;none;Click radioButton6
18/07/2018 16:31:28.821;5554;none;none;none;0;none;Mouse;Move;904;602;none;none
18/07/2018 16:31:28.829;5562;none;none;none;0;none;Mouse;Move;903;602;none;none
18/07/2018 16:31:28.837;5570;none;none;none;0;none;Mouse;Move;902;602;none;none
18/07/2018 16:31:29.173;5906;none;none;none;0;none;Mouse;Move;902;602;none;none
18/07/2018 16:31:29.221;5954;none;none;none;0;none;Mouse;Move;902;602;none;none
18/07/2018 16:31:29.229;5962;none;none;none;0;none;Mouse;Move;902;602;none;none
18/07/2018 16:31:29.237;5970;none;none;none;0;none;Mouse;Move;902;602;none;none
18/07/2018 16:31:29.366;6098;none;none;none;0;none;Mouse;Move;902;603;none;none
18/07/2018 16:31:29.382;6114;none;none;none;0;none;Mouse;Move;903;603;none;none
18/07/2018 16:31:29.390;6122;none;none;none;0;none;Mouse;Move;903;604;none;none
18/07/2018 16:31:29.398;6130;none;none;none;0;none;Mouse;Move;904;604;none;none
18/07/2018 16:31:29.406;6138;none;none;none;0;none;Mouse;Move;905;605;none;none
18/07/2018 16:31:29.414;6146;none;none;none;0;none;Mouse;Move;907;606;none;none
18/07/2018 16:31:29.422;6154;none;none;none;0;none;Mouse;Move;909;607;none;none
18/07/2018 16:31:29.430;6162;none;none;none;0;none;Mouse;Move;911;609;none;none
18/07/2018 16:31:29.438;6170;none;none;none;0;none;Mouse;Move;914;611;none;none
18/07/2018 16:31:29.446;6178;none;none;none;0;none;Mouse;Move;918;613;none;none
18/07/2018 16:31:29.454;6186;none;none;none;0;none;Mouse;Move;921;615;none;none
18/07/2018 16:31:29.462;6194;none;none;none;0;none;Mouse;Move;923;616;none;none
18/07/2018 16:31:29.470;6202;none;none;none;0;none;Mouse;Move;926;617;none;none
18/07/2018 16:31:29.478;6210;none;none;none;0;none;Mouse;Move;928;618;none;none
18/07/2018 16:31:29.486;6218;none;none;none;0;none;Mouse;Move;931;620;none;none
18/07/2018 16:31:29.494;6226;none;none;none;0;none;Mouse;Move;933;621;none;none
18/07/2018 16:31:29.502;6234;none;none;none;0;none;Mouse;Move;937;622;none;none
18/07/2018 16:31:29.510;6242;none;none;none;0;none;Mouse;Move;939;624;none;none
18/07/2018 16:31:29.518;6250;none;none;none;0;none;Mouse;Move;941;625;none;none
18/07/2018 16:31:29.526;6258;none;none;none;0;none;Mouse;Move;944;626;none;none
18/07/2018 16:31:29.534;6266;none;none;none;0;none;Mouse;Move;947;628;none;none
18/07/2018 16:31:29.542;6274;none;none;none;0;none;Mouse;Move;949;628;none;none
18/07/2018 16:31:29.550;6282;none;none;none;0;none;Mouse;Move;950;629;none;none
18/07/2018 16:31:29.558;6290;none;none;none;0;none;Mouse;Move;952;630;none;none
18/07/2018 16:31:29.566;6298;none;none;none;0;none;Mouse;Move;952;630;none;none
18/07/2018 16:31:29.574;6306;none;none;none;0;none;Mouse;Move;952;630;none;none
18/07/2018 16:31:31.366;8098;none;none;none;0;none;Mouse;Move;953;630;none;none
18/07/2018 16:31:31.378;8110;none;none;none;0;none;Mouse;Move;953;630;none;none
18/07/2018 16:31:31.382;8114;none;none;none;0;none;Mouse;Move;953;631;none;none
18/07/2018 16:31:31.390;8122;none;none;none;0;none;Mouse;Move;955;632;none;none
18/07/2018 16:31:31.398;8130;none;none;none;0;none;Mouse;Move;959;633;none;none
18/07/2018 16:31:31.406;8138;none;none;none;0;none;Mouse;Move;963;635;none;none
18/07/2018 16:31:31.414;8146;none;none;none;0;none;Mouse;Move;971;638;none;none
18/07/2018 16:31:31.422;8154;none;none;none;0;none;Mouse;Move;981;643;none;none
18/07/2018 16:31:31.430;8162;none;none;none;0;none;Mouse;Move;992;648;none;none
18/07/2018 16:31:31.438;8170;none;none;none;0;none;Mouse;Move;1003;653;none;none
18/07/2018 16:31:31.446;8178;none;none;none;0;none;Mouse;Move;1015;657;none;none
18/07/2018 16:31:31.454;8186;none;none;none;0;none;Mouse;Move;1027;662;none;none
18/07/2018 16:31:31.462;8194;none;none;none;0;none;Mouse;Move;1040;665;none;none
18/07/2018 16:31:31.470;8202;none;none;none;0;none;Mouse;Move;1052;670;none;none
18/07/2018 16:31:31.478;8210;none;none;none;0;none;Mouse;Move;1065;673;none;none
18/07/2018 16:31:31.486;8218;none;none;none;0;none;Mouse;Move;1077;677;none;none
18/07/2018 16:31:31.494;8226;none;none;none;0;none;Mouse;Move;1089;680;none;none
18/07/2018 16:31:31.502;8234;none;none;none;0;none;Mouse;Move;1098;685;none;none
18/07/2018 16:31:31.510;8242;none;none;none;0;none;Mouse;Move;1108;688;none;none
18/07/2018 16:31:31.518;8250;none;none;none;0;none;Mouse;Move;1116;691;none;none
18/07/2018 16:31:31.526;8258;none;none;none;0;none;Mouse;Move;1123;693;none;none
18/07/2018 16:31:31.534;8266;none;none;none;0;none;Mouse;Move;1129;696;none;none
18/07/2018 16:31:31.542;8274;none;none;none;0;none;Mouse;Move;1135;699;none;none
18/07/2018 16:31:31.550;8282;none;none;none;0;none;Mouse;Move;1140;702;none;none
18/07/2018 16:31:31.558;8290;none;none;none;0;none;Mouse;Move;1145;705;none;none
18/07/2018 16:31:31.566;8298;none;none;none;0;none;Mouse;Move;1149;708;none;none
18/07/2018 16:31:31.574;8306;none;none;none;0;none;Mouse;Move;1153;709;none;none
18/07/2018 16:31:31.582;8314;none;none;none;0;none;Mouse;Move;1155;710;none;none
18/07/2018 16:31:31.590;8322;none;none;none;0;none;Mouse;Move;1157;712;none;none
18/07/2018 16:31:31.598;8330;none;none;none;0;none;Mouse;Move;1159;712;none;none
18/07/2018 16:31:31.606;8338;none;none;none;0;none;Mouse;Move;1159;712;none;none
18/07/2018 16:31:31.614;8346;none;none;none;0;none;Mouse;Move;1160;712;none;none
18/07/2018 16:31:31.622;8354;none;none;none;0;none;Mouse;Move;1160;713;none;none
18/07/2018 16:31:33.582;10314;none;none;none;0;none;Mouse;Move;1160;713;none;none
18/07/2018 16:31:33.592;10324;none;none;none;0;none;Mouse;Move;1160;713;none;none
18/07/2018 16:31:33.598;10330;none;none;none;0;none;Mouse;Move;1157;711;none;none
18/07/2018 16:31:33.606;10338;none;none;none;0;none;Mouse;Move;1153;709;none;none
18/07/2018 16:31:33.614;10346;none;none;none;0;none;Mouse;Move;1146;706;none;none
18/07/2018 16:31:33.622;10354;none;none;none;0;none;Mouse;Move;1139;702;none;none
18/07/2018 16:31:33.630;10362;none;none;none;0;none;Mouse;Move;1129;699;none;none
18/07/2018 16:31:33.638;10370;none;none;none;0;none;Mouse;Move;1119;695;none;none
18/07/2018 16:31:33.646;10378;none;none;none;0;none;Mouse;Move;1107;690;none;none
18/07/2018 16:31:33.654;10386;none;none;none;0;none;Mouse;Move;1096;687;none;none
18/07/2018 16:31:33.662;10394;none;none;none;0;none;Mouse;Move;1082;682;none;none
18/07/2018 16:31:33.670;10402;none;none;none;0;none;Mouse;Move;1071;679;none;none
18/07/2018 16:31:33.678;10410;none;none;none;0;none;Mouse;Move;1055;674;none;none
18/07/2018 16:31:33.686;10418;none;none;none;0;none;Mouse;Move;1042;669;none;none
18/07/2018 16:31:33.694;10426;none;none;none;0;none;Mouse;Move;1029;665;none;none
18/07/2018 16:31:33.702;10434;none;none;none;0;none;Mouse;Move;1020;661;none;none
18/07/2018 16:31:33.710;10442;none;none;none;0;none;Mouse;Move;1008;658;none;none
18/07/2018 16:31:33.718;10450;none;none;none;0;none;Mouse;Move;1001;655;none;none
18/07/2018 16:31:33.726;10458;none;none;none;0;none;Mouse;Move;995;653;none;none
18/07/2018 16:31:33.734;10466;none;none;none;0;none;Mouse;Move;988;651;none;none
18/07/2018 16:31:33.742;10474;none;none;none;0;none;Mouse;Move;985;649;none;none
18/07/2018 16:31:33.750;10482;none;none;none;0;none;Mouse;Move;980;648;none;none
18/07/2018 16:31:33.758;10490;none;none;none;0;none;Mouse;Move;978;648;none;none
18/07/2018 16:31:33.766;10498;none;none;none;0;none;Mouse;Move;977;648;none;none
18/07/2018 16:31:33.774;10506;none;none;none;0;none;Mouse;Move;975;647;none;none
18/07/2018 16:31:33.782;10514;none;none;none;0;none;Mouse;Move;975;647;none;none
18/07/2018 16:31:33.918;10650;none;none;none;0;none;Mouse;Move;974;646;none;none
18/07/2018 16:31:33.926;10658;none;none;none;0;none;Mouse;Move;974;646;none;none
18/07/2018 16:31:33.934;10666;none;none;none;0;none;Mouse;Move;973;646;none;none
18/07/2018 16:31:33.942;10674;none;none;none;0;none;Mouse;Move;973;645;none;none
18/07/2018 16:31:33.950;10682;none;none;none;0;none;Mouse;Move;972;644;none;none
18/07/2018 16:31:33.958;10690;none;none;none;0;none;Mouse;Move;971;644;none;none
18/07/2018 16:31:33.966;10698;none;none;none;0;none;Mouse;Move;971;643;none;none
18/07/2018 16:31:33.974;10706;none;none;none;0;none;Mouse;Move;970;643;none;none
18/07/2018 16:31:33.982;10714;none;none;none;0;none;Mouse;Move;970;643;none;none
18/07/2018 16:31:33.990;10722;none;none;none;0;none;Mouse;Move;969;641;none;none
18/07/2018 16:31:33.998;10730;none;none;none;0;none;Mouse;Move;969;641;none;none
18/07/2018 16:31:34.6;10738;none;none;none;0;none;Mouse;Move;969;640;none;none
18/07/2018 16:31:34.14;10746;none;none;none;0;none;Mouse;Move;968;639;none;none
18/07/2018 16:31:34.22;10754;none;none;none;0;none;Mouse;Move;968;638;none;none
18/07/2018 16:31:34.30;10762;none;none;none;0;none;Mouse;Move;967;637;none;none
18/07/2018 16:31:34.38;10770;none;none;none;0;none;Mouse;Move;967;636;none;none
18/07/2018 16:31:34.46;10778;none;none;none;0;none;Mouse;Move;967;636;none;none
18/07/2018 16:31:34.110;10842;none;none;none;0;none;Mouse;Click;967;636;none;none
