Timestamp;Participant;Aid;Phase;BlockID;Event
16/07/2018 12:54:33 412;Leon;ExposeKeyboard;2;1;MOUSE Move {X=345,Y=351}
16/07/2018 12:54:33 419;Leon;ExposeKeyboard;2;1;MOUSE Move {X=345,Y=351}
16/07/2018 12:54:33 428;Leon;ExposeKeyboard;2;1;MOUSE Move {X=343,Y=351}
16/07/2018 12:54:33 436;Leon;ExposeKeyboard;2;1;Text Selection MOUSE it?
16/07/2018 12:54:33 436;Leon;ExposeKeyboard;2;1;MOUSE Move {X=342,Y=351}
16/07/2018 12:54:33 444;Leon;ExposeKeyboard;2;1;MOUSE Move {X=339,Y=351}
16/07/2018 12:54:33 452;Leon;ExposeKeyboard;2;1;MOUSE Move {X=337,Y=351}
16/07/2018 12:54:33 460;Leon;ExposeKeyboard;2;1;MOUSE Move {X=336,Y=351}
16/07/2018 12:54:33 468;Leon;ExposeKeyboard;2;1;MOUSE Move {X=334,Y=351}
16/07/2018 12:54:33 476;Leon;ExposeKeyboard;2;1;MOUSE Move {X=331,Y=351}
16/07/2018 12:54:33 485;Leon;ExposeKeyboard;2;1;Text Selection MOUSE on it?
16/07/2018 12:54:33 485;Leon;ExposeKeyboard;2;1;MOUSE Move {X=330,Y=351}
16/07/2018 12:54:33 492;Leon;ExposeKeyboard;2;1;MOUSE Move {X=328,Y=351}
16/07/2018 12:54:33 500;Leon;ExposeKeyboard;2;1;MOUSE Move {X=326,Y=351}
16/07/2018 12:54:33 508;Leon;ExposeKeyboard;2;1;MOUSE Move {X=324,Y=351}
16/07/2018 12:54:33 516;Leon;ExposeKeyboard;2;1;MOUSE Move {X=320,Y=350}
16/07/2018 12:54:33 524;Leon;ExposeKeyboard;2;1;MOUSE Move {X=316,Y=349}
16/07/2018 12:54:33 532;Leon;ExposeKeyboard;2;1;MOUSE Move {X=313,Y=349}
16/07/2018 12:54:33 540;Leon;ExposeKeyboard;2;1;Text Selection MOUSE watch on it?
16/07/2018 12:54:33 540;Leon;ExposeKeyboard;2;1;MOUSE Move {X=307,Y=347}
16/07/2018 12:54:33 548;Leon;ExposeKeyboard;2;1;MOUSE Move {X=301,Y=345}
16/07/2018 12:54:33 556;Leon;ExposeKeyboard;2;1;MOUSE Move {X=295,Y=343}
16/07/2018 12:54:33 563;Leon;ExposeKeyboard;2;1;Text Selection MOUSE announcements. But lost amid the speculation about screen size and battery life is something more important to most consumers: What can you watch on it?
16/07/2018 12:54:33 564;Leon;ExposeKeyboard;2;1;MOUSE Move {X=289,Y=342}
16/07/2018 12:54:33 572;Leon;ExposeKeyboard;2;1;MOUSE Move {X=285,Y=341}
16/07/2018 12:54:33 579;Leon;ExposeKeyboard;2;1;MOUSE Move {X=282,Y=340}
16/07/2018 12:54:33 588;Leon;ExposeKeyboard;2;1;MOUSE Move {X=279,Y=339}
16/07/2018 12:54:33 596;Leon;ExposeKeyboard;2;1;MOUSE Move {X=275,Y=339}
16/07/2018 12:54:33 603;Leon;ExposeKeyboard;2;1;MOUSE Move {X=272,Y=338}
16/07/2018 12:54:33 612;Leon;ExposeKeyboard;2;1;MOUSE Move {X=270,Y=337}
16/07/2018 12:54:33 620;Leon;ExposeKeyboard;2;1;MOUSE Move {X=268,Y=337}
16/07/2018 12:54:33 628;Leon;ExposeKeyboard;2;1;MOUSE Move {X=266,Y=336}
16/07/2018 12:54:33 636;Leon;ExposeKeyboard;2;1;MOUSE Move {X=263,Y=335}
16/07/2018 12:54:33 644;Leon;ExposeKeyboard;2;1;MOUSE Move {X=262,Y=335}
16/07/2018 12:54:33 652;Leon;ExposeKeyboard;2;1;MOUSE Move {X=260,Y=335}
16/07/2018 12:54:33 660;Leon;ExposeKeyboard;2;1;MOUSE Move {X=258,Y=335}
16/07/2018 12:54:33 668;Leon;ExposeKeyboard;2;1;MOUSE Move {X=255,Y=334}
16/07/2018 12:54:33 676;Leon;ExposeKeyboard;2;1;MOUSE Move {X=252,Y=332}
16/07/2018 12:54:33 684;Leon;ExposeKeyboard;2;1;MOUSE Move {X=249,Y=331}
16/07/2018 12:54:33 692;Leon;ExposeKeyboard;2;1;MOUSE Move {X=246,Y=331}
16/07/2018 12:54:33 700;Leon;ExposeKeyboard;2;1;MOUSE Move {X=244,Y=330}
16/07/2018 12:54:33 708;Leon;ExposeKeyboard;2;1;MOUSE Move {X=241,Y=329}
16/07/2018 12:54:33 716;Leon;ExposeKeyboard;2;1;Text Selection MOUSE The blogosphere is crackling with talk of Apple's iPhone 5 launch on Wednesday, the latest in a rush of high-tech product announcements. But lost amid the speculation about screen size and battery life is something more important to most consumers: What can you watch on it?
16/07/2018 12:54:33 716;Leon;ExposeKeyboard;2;1;MOUSE Move {X=239,Y=329}
16/07/2018 12:54:33 724;Leon;ExposeKeyboard;2;1;MOUSE Move {X=237,Y=328}
16/07/2018 12:54:33 732;Leon;ExposeKeyboard;2;1;MOUSE Move {X=235,Y=328}
16/07/2018 12:54:33 740;Leon;ExposeKeyboard;2;1;MOUSE Move {X=233,Y=328}
16/07/2018 12:54:33 748;Leon;ExposeKeyboard;2;1;MOUSE Move {X=233,Y=327}
16/07/2018 12:54:33 756;Leon;ExposeKeyboard;2;1;MOUSE Move {X=231,Y=327}
16/07/2018 12:54:33 764;Leon;ExposeKeyboard;2;1;MOUSE Move {X=230,Y=326}
16/07/2018 12:54:33 772;Leon;ExposeKeyboard;2;1;MOUSE Move {X=229,Y=326}
16/07/2018 12:54:33 780;Leon;ExposeKeyboard;2;1;MOUSE Move {X=229,Y=326}
16/07/2018 12:54:33 796;Leon;ExposeKeyboard;2;1;MOUSE Move {X=228,Y=326}
16/07/2018 12:54:33 812;Leon;ExposeKeyboard;2;1;MOUSE Move {X=228,Y=325}
16/07/2018 12:54:34 304;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN LControlKey
16/07/2018 12:54:34 592;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN U
16/07/2018 12:54:34 592;Leon;ExposeKeyboard;2;1;COMMAND btnUnderline HOTKEY U SelText:The blogosphere is crackling with talk of Apple's iPhone 5 launch on Wednesday, the latest in a rush of high-tech product announcements. But lost amid the speculation about screen size and battery life is something more important to most consumers: What can you watch on it? MOUSE 
16/07/2018 12:54:34 760;Leon;ExposeKeyboard;2;1;KEYPRESS UP LControlKey
16/07/2018 12:54:34 784;Leon;ExposeKeyboard;2;1;KEYPRESS UP U
16/07/2018 12:54:35 107;Leon;ExposeKeyboard;2;1;MOUSE Move {X=228,Y=325}
16/07/2018 12:54:35 115;Leon;ExposeKeyboard;2;1;MOUSE Move {X=228,Y=325}
16/07/2018 12:54:35 123;Leon;ExposeKeyboard;2;1;MOUSE Move {X=229,Y=327}
16/07/2018 12:54:35 142;Leon;ExposeKeyboard;2;1;MOUSE Move {X=231,Y=328}
16/07/2018 12:54:35 143;Leon;ExposeKeyboard;2;1;MOUSE Move {X=231,Y=330}
16/07/2018 12:54:35 176;Leon;ExposeKeyboard;2;1;MOUSE Move {X=232,Y=331}
16/07/2018 12:54:35 209;Leon;ExposeKeyboard;2;1;MOUSE Move {X=238,Y=337}
16/07/2018 12:54:35 242;Leon;ExposeKeyboard;2;1;MOUSE Move {X=247,Y=346}
16/07/2018 12:54:35 276;Leon;ExposeKeyboard;2;1;MOUSE Move {X=250,Y=351}
16/07/2018 12:54:35 309;Leon;ExposeKeyboard;2;1;MOUSE Move {X=250,Y=357}
16/07/2018 12:54:35 343;Leon;ExposeKeyboard;2;1;MOUSE Move {X=244,Y=362}
16/07/2018 12:54:35 343;Leon;ExposeKeyboard;2;1;MOUSE Move {X=242,Y=364}
16/07/2018 12:54:35 396;Leon;ExposeKeyboard;2;1;MOUSE Move {X=242,Y=365}
16/07/2018 12:54:35 404;Leon;ExposeKeyboard;2;1;MOUSE Move {X=241,Y=365}
16/07/2018 12:54:35 420;Leon;ExposeKeyboard;2;1;MOUSE Move {X=241,Y=365}
16/07/2018 12:54:35 436;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=366}
16/07/2018 12:54:35 459;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=366}
16/07/2018 12:54:35 468;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=367}
16/07/2018 12:54:35 476;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=368}
16/07/2018 12:54:35 483;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=368}
16/07/2018 12:54:35 492;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=369}
16/07/2018 12:54:35 500;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=369}
16/07/2018 12:54:35 508;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=370}
16/07/2018 12:54:35 516;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=371}
16/07/2018 12:54:35 523;Leon;ExposeKeyboard;2;1;MOUSE Move {X=239,Y=373}
16/07/2018 12:54:35 531;Leon;ExposeKeyboard;2;1;MOUSE Move {X=239,Y=373}
16/07/2018 12:54:35 539;Leon;ExposeKeyboard;2;1;MOUSE Move {X=239,Y=374}
16/07/2018 12:54:35 547;Leon;ExposeKeyboard;2;1;MOUSE Move {X=239,Y=374}
16/07/2018 12:54:35 556;Leon;ExposeKeyboard;2;1;MOUSE Move {X=238,Y=375}
16/07/2018 12:54:35 572;Leon;ExposeKeyboard;2;1;MOUSE Move {X=238,Y=376}
16/07/2018 12:54:35 596;Leon;ExposeKeyboard;2;1;MOUSE Move {X=238,Y=376}
16/07/2018 12:54:35 628;Leon;ExposeKeyboard;2;1;MOUSE Move {X=237,Y=376}
16/07/2018 12:54:35 636;Leon;ExposeKeyboard;2;1;MOUSE Move {X=237,Y=376}
16/07/2018 12:54:35 643;Leon;ExposeKeyboard;2;1;MOUSE Move {X=237,Y=376}
16/07/2018 12:54:35 652;Leon;ExposeKeyboard;2;1;MOUSE Move {X=236,Y=376}
16/07/2018 12:54:35 660;Leon;ExposeKeyboard;2;1;MOUSE Move {X=236,Y=376}
16/07/2018 12:54:35 668;Leon;ExposeKeyboard;2;1;MOUSE Move {X=235,Y=376}
16/07/2018 12:54:35 676;Leon;ExposeKeyboard;2;1;MOUSE Move {X=234,Y=376}
16/07/2018 12:54:35 684;Leon;ExposeKeyboard;2;1;MOUSE Move {X=234,Y=376}
16/07/2018 12:54:35 692;Leon;ExposeKeyboard;2;1;MOUSE Move {X=233,Y=376}
16/07/2018 12:54:35 700;Leon;ExposeKeyboard;2;1;MOUSE Move {X=232,Y=376}
16/07/2018 12:54:35 708;Leon;ExposeKeyboard;2;1;MOUSE Move {X=231,Y=376}
16/07/2018 12:54:35 716;Leon;ExposeKeyboard;2;1;MOUSE Move {X=231,Y=376}
16/07/2018 12:54:35 724;Leon;ExposeKeyboard;2;1;MOUSE Move {X=230,Y=376}
16/07/2018 12:54:35 732;Leon;ExposeKeyboard;2;1;MOUSE Move {X=230,Y=375}
16/07/2018 12:54:35 740;Leon;ExposeKeyboard;2;1;MOUSE Move {X=229,Y=375}
16/07/2018 12:54:35 748;Leon;ExposeKeyboard;2;1;MOUSE Move {X=228,Y=375}
16/07/2018 12:54:35 756;Leon;ExposeKeyboard;2;1;MOUSE Move {X=228,Y=375}
16/07/2018 12:54:35 764;Leon;ExposeKeyboard;2;1;MOUSE Move {X=227,Y=375}
16/07/2018 12:54:35 772;Leon;ExposeKeyboard;2;1;MOUSE Move {X=227,Y=374}
16/07/2018 12:54:35 780;Leon;ExposeKeyboard;2;1;MOUSE Move {X=226,Y=374}
16/07/2018 12:54:35 788;Leon;ExposeKeyboard;2;1;MOUSE Move {X=226,Y=374}
16/07/2018 12:54:35 796;Leon;ExposeKeyboard;2;1;MOUSE Move {X=225,Y=374}
16/07/2018 12:54:35 803;Leon;ExposeKeyboard;2;1;MOUSE Move {X=224,Y=374}
16/07/2018 12:54:35 812;Leon;ExposeKeyboard;2;1;MOUSE Move {X=224,Y=374}
16/07/2018 12:54:35 820;Leon;ExposeKeyboard;2;1;MOUSE Move {X=223,Y=374}
16/07/2018 12:54:35 828;Leon;ExposeKeyboard;2;1;MOUSE Move {X=223,Y=374}
16/07/2018 12:54:35 836;Leon;ExposeKeyboard;2;1;MOUSE Move {X=222,Y=374}
16/07/2018 12:54:35 844;Leon;ExposeKeyboard;2;1;MOUSE Move {X=222,Y=373}
16/07/2018 12:54:35 851;Leon;ExposeKeyboard;2;1;MOUSE Move {X=221,Y=373}
16/07/2018 12:54:35 867;Leon;ExposeKeyboard;2;1;MOUSE Move {X=221,Y=373}
16/07/2018 12:54:35 884;Leon;ExposeKeyboard;2;1;MOUSE Move {X=220,Y=373}
16/07/2018 12:54:35 892;Leon;ExposeKeyboard;2;1;MOUSE Move {X=220,Y=373}
16/07/2018 12:54:35 908;Leon;ExposeKeyboard;2;1;MOUSE Move {X=220,Y=373}
16/07/2018 12:54:35 924;Leon;ExposeKeyboard;2;1;MOUSE Move {X=219,Y=373}
16/07/2018 12:54:35 932;Leon;ExposeKeyboard;2;1;MOUSE Move {X=219,Y=373}
16/07/2018 12:54:35 948;Leon;ExposeKeyboard;2;1;MOUSE Move {X=219,Y=373}
16/07/2018 12:54:36 268;Leon;ExposeKeyboard;2;1;MOUSE Move {X=218,Y=373}
16/07/2018 12:54:36 403;Leon;ExposeKeyboard;2;1;MOUSE Move {X=218,Y=374}
16/07/2018 12:54:36 796;Leon;ExposeKeyboard;2;1;MOUSE Move {X=218,Y=374}
16/07/2018 12:54:36 830;Leon;ExposeKeyboard;2;1;MOUSE Move {X=218,Y=374}
16/07/2018 12:54:36 831;Leon;ExposeKeyboard;2;1;MOUSE Move {X=225,Y=374}
16/07/2018 12:54:36 839;Leon;ExposeKeyboard;2;1;Text Selection MOUSE A
16/07/2018 12:54:36 840;Leon;ExposeKeyboard;2;1;MOUSE Move {X=230,Y=375}
16/07/2018 12:54:36 843;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As
16/07/2018 12:54:36 843;Leon;ExposeKeyboard;2;1;MOUSE Move {X=234,Y=375}
16/07/2018 12:54:36 851;Leon;ExposeKeyboard;2;1;MOUSE Move {X=242,Y=375}
16/07/2018 12:54:36 859;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile 
16/07/2018 12:54:36 860;Leon;ExposeKeyboard;2;1;MOUSE Move {X=251,Y=375}
16/07/2018 12:54:36 873;Leon;ExposeKeyboard;2;1;MOUSE Move {X=256,Y=376}
16/07/2018 12:54:36 875;Leon;ExposeKeyboard;2;1;MOUSE Move {X=267,Y=376}
16/07/2018 12:54:36 883;Leon;ExposeKeyboard;2;1;MOUSE Move {X=277,Y=376}
16/07/2018 12:54:36 891;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices 
16/07/2018 12:54:36 892;Leon;ExposeKeyboard;2;1;MOUSE Move {X=289,Y=376}
16/07/2018 12:54:36 899;Leon;ExposeKeyboard;2;1;MOUSE Move {X=299,Y=376}
16/07/2018 12:54:36 907;Leon;ExposeKeyboard;2;1;MOUSE Move {X=312,Y=376}
16/07/2018 12:54:36 916;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly 
16/07/2018 12:54:36 916;Leon;ExposeKeyboard;2;1;MOUSE Move {X=327,Y=376}
16/07/2018 12:54:36 923;Leon;ExposeKeyboard;2;1;MOUSE Move {X=341,Y=377}
16/07/2018 12:54:36 932;Leon;ExposeKeyboard;2;1;MOUSE Move {X=355,Y=377}
16/07/2018 12:54:36 940;Leon;ExposeKeyboard;2;1;MOUSE Move {X=372,Y=378}
16/07/2018 12:54:36 953;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble 
16/07/2018 12:54:36 954;Leon;ExposeKeyboard;2;1;MOUSE Move {X=386,Y=378}
16/07/2018 12:54:36 956;Leon;ExposeKeyboard;2;1;MOUSE Move {X=401,Y=378}
16/07/2018 12:54:36 963;Leon;ExposeKeyboard;2;1;MOUSE Move {X=421,Y=378}
16/07/2018 12:54:36 971;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each 
16/07/2018 12:54:36 972;Leon;ExposeKeyboard;2;1;MOUSE Move {X=438,Y=378}
16/07/2018 12:54:36 979;Leon;ExposeKeyboard;2;1;MOUSE Move {X=453,Y=378}
16/07/2018 12:54:36 987;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other 
16/07/2018 12:54:36 988;Leon;ExposeKeyboard;2;1;MOUSE Move {X=474,Y=378}
16/07/2018 12:54:37 2;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look 
16/07/2018 12:54:37 3;Leon;ExposeKeyboard;2;1;MOUSE Move {X=489,Y=378}
16/07/2018 12:54:37 4;Leon;ExposeKeyboard;2;1;MOUSE Move {X=504,Y=378}
16/07/2018 12:54:37 18;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and 
16/07/2018 12:54:37 18;Leon;ExposeKeyboard;2;1;MOUSE Move {X=519,Y=379}
16/07/2018 12:54:37 19;Leon;ExposeKeyboard;2;1;MOUSE Move {X=532,Y=379}
16/07/2018 12:54:37 31;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and performance
16/07/2018 12:54:37 31;Leon;ExposeKeyboard;2;1;MOUSE Move {X=544,Y=379}
16/07/2018 12:54:37 35;Leon;ExposeKeyboard;2;1;MOUSE Move {X=555,Y=380}
16/07/2018 12:54:37 43;Leon;ExposeKeyboard;2;1;MOUSE Move {X=568,Y=380}
16/07/2018 12:54:37 52;Leon;ExposeKeyboard;2;1;MOUSE Move {X=579,Y=381}
16/07/2018 12:54:37 65;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and performance, 
16/07/2018 12:54:37 66;Leon;ExposeKeyboard;2;1;MOUSE Move {X=590,Y=382}
16/07/2018 12:54:37 68;Leon;ExposeKeyboard;2;1;MOUSE Move {X=599,Y=382}
16/07/2018 12:54:37 78;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and performance, some 
16/07/2018 12:54:37 79;Leon;ExposeKeyboard;2;1;MOUSE Move {X=609,Y=383}
16/07/2018 12:54:37 83;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and performance, some analysts see a coming inflection point in which beleaguered media companies profit while high-tech manufacturers vie for the best access 
16/07/2018 12:54:37 84;Leon;ExposeKeyboard;2;1;MOUSE Move {X=617,Y=384}
16/07/2018 12:54:37 91;Leon;ExposeKeyboard;2;1;MOUSE Move {X=625,Y=386}
16/07/2018 12:54:37 99;Leon;ExposeKeyboard;2;1;MOUSE Move {X=635,Y=386}
16/07/2018 12:54:37 107;Leon;ExposeKeyboard;2;1;MOUSE Move {X=643,Y=387}
16/07/2018 12:54:37 115;Leon;ExposeKeyboard;2;1;MOUSE Move {X=650,Y=387}
16/07/2018 12:54:37 123;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and performance, some analysts see a coming inflection point in which beleaguered media companies profit while high-tech manufacturers vie for the best access to 
16/07/2018 12:54:37 124;Leon;ExposeKeyboard;2;1;MOUSE Move {X=656,Y=388}
16/07/2018 12:54:37 131;Leon;ExposeKeyboard;2;1;MOUSE Move {X=660,Y=388}
16/07/2018 12:54:37 140;Leon;ExposeKeyboard;2;1;MOUSE Move {X=664,Y=388}
16/07/2018 12:54:37 154;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and performance, some analysts see a coming inflection point in which beleaguered media companies profit while high-tech manufacturers vie for the best access to old
16/07/2018 12:54:37 155;Leon;ExposeKeyboard;2;1;MOUSE Move {X=669,Y=388}
16/07/2018 12:54:37 156;Leon;ExposeKeyboard;2;1;MOUSE Move {X=672,Y=388}
16/07/2018 12:54:37 164;Leon;ExposeKeyboard;2;1;MOUSE Move {X=675,Y=388}
16/07/2018 12:54:37 171;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and performance, some analysts see a coming inflection point in which beleaguered media companies profit while high-tech manufacturers vie for the best access to old-fashioned 
16/07/2018 12:54:37 172;Leon;ExposeKeyboard;2;1;MOUSE Move {X=679,Y=388}
16/07/2018 12:54:37 179;Leon;ExposeKeyboard;2;1;MOUSE Move {X=682,Y=388}
16/07/2018 12:54:37 187;Leon;ExposeKeyboard;2;1;MOUSE Move {X=685,Y=388}
16/07/2018 12:54:37 195;Leon;ExposeKeyboard;2;1;MOUSE Move {X=688,Y=388}
16/07/2018 12:54:37 204;Leon;ExposeKeyboard;2;1;MOUSE Move {X=692,Y=388}
16/07/2018 12:54:37 212;Leon;ExposeKeyboard;2;1;MOUSE Move {X=694,Y=388}
16/07/2018 12:54:37 220;Leon;ExposeKeyboard;2;1;MOUSE Move {X=697,Y=388}
16/07/2018 12:54:37 228;Leon;ExposeKeyboard;2;1;MOUSE Move {X=700,Y=388}
16/07/2018 12:54:37 236;Leon;ExposeKeyboard;2;1;MOUSE Move {X=701,Y=388}
16/07/2018 12:54:37 243;Leon;ExposeKeyboard;2;1;MOUSE Move {X=702,Y=388}
16/07/2018 12:54:37 252;Leon;ExposeKeyboard;2;1;MOUSE Move {X=704,Y=388}
16/07/2018 12:54:37 260;Leon;ExposeKeyboard;2;1;MOUSE Move {X=706,Y=388}
16/07/2018 12:54:37 268;Leon;ExposeKeyboard;2;1;MOUSE Move {X=707,Y=388}
16/07/2018 12:54:37 276;Leon;ExposeKeyboard;2;1;MOUSE Move {X=710,Y=388}
16/07/2018 12:54:37 284;Leon;ExposeKeyboard;2;1;MOUSE Move {X=712,Y=388}
16/07/2018 12:54:37 292;Leon;ExposeKeyboard;2;1;MOUSE Move {X=715,Y=388}
16/07/2018 12:54:37 300;Leon;ExposeKeyboard;2;1;MOUSE Move {X=717,Y=388}
16/07/2018 12:54:37 307;Leon;ExposeKeyboard;2;1;MOUSE Move {X=719,Y=388}
16/07/2018 12:54:37 315;Leon;ExposeKeyboard;2;1;MOUSE Move {X=720,Y=388}
16/07/2018 12:54:37 323;Leon;ExposeKeyboard;2;1;MOUSE Move {X=722,Y=388}
16/07/2018 12:54:37 331;Leon;ExposeKeyboard;2;1;MOUSE Move {X=724,Y=388}
16/07/2018 12:54:37 339;Leon;ExposeKeyboard;2;1;MOUSE Move {X=724,Y=388}
16/07/2018 12:54:37 347;Leon;ExposeKeyboard;2;1;MOUSE Move {X=726,Y=389}
16/07/2018 12:54:37 355;Leon;ExposeKeyboard;2;1;MOUSE Move {X=727,Y=389}
16/07/2018 12:54:37 363;Leon;ExposeKeyboard;2;1;Text Selection MOUSE As mobile devices increasingly resemble each other in look and performance, some analysts see a coming inflection point in which beleaguered media companies profit while high-tech manufacturers vie for the best access to old-fashioned stories
16/07/2018 12:54:37 364;Leon;ExposeKeyboard;2;1;MOUSE Move {X=727,Y=389}
16/07/2018 12:54:37 371;Leon;ExposeKeyboard;2;1;MOUSE Move {X=728,Y=389}
16/07/2018 12:54:37 380;Leon;ExposeKeyboard;2;1;MOUSE Move {X=729,Y=389}
16/07/2018 12:54:37 388;Leon;ExposeKeyboard;2;1;MOUSE Move {X=729,Y=390}
16/07/2018 12:54:37 396;Leon;ExposeKeyboard;2;1;MOUSE Move {X=730,Y=390}
16/07/2018 12:54:37 404;Leon;ExposeKeyboard;2;1;MOUSE Move {X=730,Y=390}
16/07/2018 12:54:37 412;Leon;ExposeKeyboard;2;1;MOUSE Move {X=731,Y=390}
16/07/2018 12:54:37 420;Leon;ExposeKeyboard;2;1;MOUSE Move {X=732,Y=390}
16/07/2018 12:54:37 428;Leon;ExposeKeyboard;2;1;MOUSE Move {X=732,Y=390}
16/07/2018 12:54:37 436;Leon;ExposeKeyboard;2;1;MOUSE Move {X=733,Y=390}
16/07/2018 12:54:37 444;Leon;ExposeKeyboard;2;1;MOUSE Move {X=734,Y=390}
16/07/2018 12:54:37 452;Leon;ExposeKeyboard;2;1;MOUSE Move {X=735,Y=390}
16/07/2018 12:54:37 460;Leon;ExposeKeyboard;2;1;MOUSE Move {X=736,Y=390}
16/07/2018 12:54:37 468;Leon;ExposeKeyboard;2;1;MOUSE Move {X=737,Y=390}
16/07/2018 12:54:37 476;Leon;ExposeKeyboard;2;1;MOUSE Move {X=739,Y=390}
16/07/2018 12:54:37 484;Leon;ExposeKeyboard;2;1;MOUSE Move {X=742,Y=390}
16/07/2018 12:54:37 492;Leon;ExposeKeyboard;2;1;MOUSE Move {X=744,Y=390}
16/07/2018 12:54:37 499;Leon;ExposeKeyboard;2;1;MOUSE Move {X=746,Y=390}
16/07/2018 12:54:37 507;Leon;ExposeKeyboard;2;1;MOUSE Move {X=747,Y=390}
16/07/2018 12:54:37 515;Leon;ExposeKeyboard;2;1;MOUSE Move {X=748,Y=390}
16/07/2018 12:54:37 523;Leon;ExposeKeyboard;2;1;MOUSE Move {X=749,Y=390}
16/07/2018 12:54:37 532;Leon;ExposeKeyboard;2;1;MOUSE Move {X=750,Y=390}
16/07/2018 12:54:37 540;Leon;ExposeKeyboard;2;1;MOUSE Move {X=751,Y=390}
16/07/2018 12:54:37 548;Leon;ExposeKeyboard;2;1;MOUSE Move {X=752,Y=390}
16/07/2018 12:54:37 556;Leon;ExposeKeyboard;2;1;MOUSE Move {X=753,Y=390}
16/07/2018 12:54:37 563;Leon;ExposeKeyboard;2;1;MOUSE Move {X=754,Y=390}
16/07/2018 12:54:37 571;Leon;ExposeKeyboard;2;1;MOUSE Move {X=755,Y=390}
16/07/2018 12:54:37 579;Leon;ExposeKeyboard;2;1;MOUSE Move {X=755,Y=390}
16/07/2018 12:54:37 587;Leon;ExposeKeyboard;2;1;MOUSE Move {X=756,Y=390}
16/07/2018 12:54:38 440;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN LControlKey
16/07/2018 12:54:38 939;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN LControlKey
16/07/2018 12:54:38 941;Leon;ExposeKeyboard;2;1;Focus Lost
16/07/2018 12:54:38 968;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN I
16/07/2018 12:54:38 968;Leon;ExposeKeyboard;2;1;COMMAND btnItalic HOTKEY I SelText:As mobile devices increasingly resemble each other in look and performance, some analysts see a coming inflection point in which beleaguered media companies profit while high-tech manufacturers vie for the best access to old-fashioned stories MOUSE 
16/07/2018 12:54:39 112;Leon;ExposeKeyboard;2;1;KEYPRESS UP I
16/07/2018 12:54:39 248;Leon;ExposeKeyboard;2;1;Focus Gained
16/07/2018 12:54:39 248;Leon;ExposeKeyboard;2;1;KEYPRESS UP LControlKey
16/07/2018 12:54:39 347;Leon;ExposeKeyboard;2;1;MOUSE Move {X=756,Y=389}
16/07/2018 12:54:39 355;Leon;ExposeKeyboard;2;1;MOUSE Move {X=756,Y=389}
16/07/2018 12:54:39 363;Leon;ExposeKeyboard;2;1;MOUSE Move {X=750,Y=390}
16/07/2018 12:54:39 386;Leon;ExposeKeyboard;2;1;MOUSE Move {X=742,Y=393}
16/07/2018 12:54:39 386;Leon;ExposeKeyboard;2;1;MOUSE Move {X=734,Y=398}
16/07/2018 12:54:39 387;Leon;ExposeKeyboard;2;1;MOUSE Move {X=724,Y=402}
16/07/2018 12:54:39 395;Leon;ExposeKeyboard;2;1;MOUSE Move {X=716,Y=406}
16/07/2018 12:54:39 403;Leon;ExposeKeyboard;2;1;MOUSE Move {X=705,Y=410}
16/07/2018 12:54:39 411;Leon;ExposeKeyboard;2;1;MOUSE Move {X=693,Y=414}
16/07/2018 12:54:39 419;Leon;ExposeKeyboard;2;1;MOUSE Move {X=679,Y=418}
