Focus Gained 10/06/2018 19:42:51 791
MOUSE Move {X=475,Y=59} 10/06/2018 19:42:52 904
MOUSE Move {X=473,Y=59} 10/06/2018 19:42:52 922
MOUSE Move {X=469,Y=57} 10/06/2018 19:42:52 933
MOUSE Move {X=466,Y=56} 10/06/2018 19:42:52 980
MOUSE Move {X=460,Y=55} 10/06/2018 19:42:53 2
MOUSE Move {X=459,Y=55} 10/06/2018 19:42:53 65
MOUSE Move {X=459,Y=54} 10/06/2018 19:42:53 78
MOUSE Move {X=459,Y=54} 10/06/2018 19:42:53 93
MOUSE Move {X=459,Y=53} 10/06/2018 19:42:53 122
MOUSE Move {X=458,Y=52} 10/06/2018 19:42:53 133
MOUSE Move {X=457,Y=49} 10/06/2018 19:42:53 144
MOUSE Move {X=457,Y=47} 10/06/2018 19:42:53 156
MOUSE Move {X=457,Y=47} 10/06/2018 19:42:53 228
MOUSE click {X=457,Y=47} 10/06/2018 19:42:53 432
MOUSE Move {X=457,Y=47} 10/06/2018 19:42:53 439
MOUSE Move {X=457,Y=47} 10/06/2018 19:42:53 475
MOUSE Move {X=457,Y=47} 10/06/2018 19:42:53 486
MOUSE Move {X=457,Y=46} 10/06/2018 19:42:53 498
MOUSE Move {X=457,Y=45} 10/06/2018 19:42:53 512
MOUSE Move {X=458,Y=42} 10/06/2018 19:42:53 525
MOUSE Move {X=459,Y=37} 10/06/2018 19:42:53 537
MOUSE Move {X=460,Y=34} 10/06/2018 19:42:53 551
MOUSE Move {X=461,Y=31} 10/06/2018 19:42:53 564
MOUSE Move {X=463,Y=26} 10/06/2018 19:42:53 576
MOUSE Move {X=465,Y=22} 10/06/2018 19:42:53 589
MOUSE Move {X=466,Y=19} 10/06/2018 19:42:53 602
MOUSE Move {X=466,Y=18} 10/06/2018 19:42:53 615
MOUSE Move {X=466,Y=18} 10/06/2018 19:42:53 628
MOUSE Move {X=467,Y=17} 10/06/2018 19:42:53 641
MOUSE Move {X=467,Y=17} 10/06/2018 19:42:53 808
MOUSE Move {X=467,Y=18} 10/06/2018 19:42:53 822
MOUSE release {X=467,Y=18} 10/06/2018 19:42:53 827
MOUSE Move {X=467,Y=18} 10/06/2018 19:42:53 831
MOUSE Move {X=467,Y=19} 10/06/2018 19:42:53 836
MOUSE Move {X=466,Y=19} 10/06/2018 19:42:54 117
MOUSE Move {X=465,Y=21} 10/06/2018 19:42:54 130
MOUSE Move {X=445,Y=50} 10/06/2018 19:42:54 207
MOUSE Move {X=436,Y=62} 10/06/2018 19:42:54 215
MOUSE Move {X=430,Y=70} 10/06/2018 19:42:54 228
MOUSE Move {X=421,Y=83} 10/06/2018 19:42:54 240
MOUSE Move {X=416,Y=96} 10/06/2018 19:42:54 254
MOUSE Move {X=411,Y=108} 10/06/2018 19:42:54 266
MOUSE Move {X=407,Y=120} 10/06/2018 19:42:54 279
MOUSE Move {X=403,Y=132} 10/06/2018 19:42:54 292
MOUSE Move {X=401,Y=143} 10/06/2018 19:42:54 306
MOUSE Move {X=398,Y=153} 10/06/2018 19:42:54 317
MOUSE Move {X=395,Y=163} 10/06/2018 19:42:54 331
MOUSE Move {X=393,Y=172} 10/06/2018 19:42:54 344
MOUSE Move {X=390,Y=182} 10/06/2018 19:42:54 356
MOUSE Move {X=388,Y=191} 10/06/2018 19:42:54 369
MOUSE Move {X=386,Y=200} 10/06/2018 19:42:54 383
MOUSE Move {X=384,Y=207} 10/06/2018 19:42:54 395
MOUSE Move {X=383,Y=212} 10/06/2018 19:42:54 407
MOUSE Move {X=383,Y=215} 10/06/2018 19:42:54 420
MOUSE Move {X=382,Y=218} 10/06/2018 19:42:54 432
MOUSE Move {X=382,Y=220} 10/06/2018 19:42:54 445
MOUSE Move {X=382,Y=220} 10/06/2018 19:42:54 458
MOUSE Move {X=381,Y=221} 10/06/2018 19:42:54 472
MOUSE Move {X=381,Y=221} 10/06/2018 19:42:54 484
MOUSE Move {X=381,Y=222} 10/06/2018 19:42:54 498
MOUSE Move {X=381,Y=225} 10/06/2018 19:42:54 512
MOUSE Move {X=381,Y=225} 10/06/2018 19:42:54 767
MOUSE Move {X=380,Y=226} 10/06/2018 19:42:54 778
MOUSE Move {X=378,Y=227} 10/06/2018 19:42:54 789
MOUSE Move {X=371,Y=233} 10/06/2018 19:42:54 804
MOUSE Move {X=357,Y=242} 10/06/2018 19:42:54 816
MOUSE Move {X=335,Y=260} 10/06/2018 19:42:54 828
MOUSE Move {X=310,Y=280} 10/06/2018 19:42:54 842
MOUSE Move {X=287,Y=298} 10/06/2018 19:42:54 854
MOUSE Move {X=277,Y=307} 10/06/2018 19:42:54 919
MOUSE Move {X=269,Y=314} 10/06/2018 19:42:54 932
MOUSE Move {X=265,Y=319} 10/06/2018 19:42:54 944
MOUSE Move {X=265,Y=321} 10/06/2018 19:42:55 17
MOUSE Move {X=264,Y=321} 10/06/2018 19:42:55 23
MOUSE Move {X=263,Y=322} 10/06/2018 19:42:55 34
MOUSE Move {X=263,Y=322} 10/06/2018 19:42:55 86
MOUSE Move {X=263,Y=319} 10/06/2018 19:42:55 98
MOUSE Move {X=262,Y=307} 10/06/2018 19:42:55 112
MOUSE Move {X=258,Y=260} 10/06/2018 19:42:55 164
MOUSE Move {X=253,Y=218} 10/06/2018 19:42:55 179
MOUSE Move {X=249,Y=179} 10/06/2018 19:42:55 189
MOUSE Move {X=245,Y=153} 10/06/2018 19:42:55 205
MOUSE Move {X=242,Y=140} 10/06/2018 19:42:55 219
MOUSE Move {X=240,Y=133} 10/06/2018 19:42:55 231
MOUSE Move {X=240,Y=130} 10/06/2018 19:42:55 244
MOUSE Move {X=239,Y=128} 10/06/2018 19:42:55 257
MOUSE Move {X=238,Y=127} 10/06/2018 19:42:55 271
MOUSE Move {X=238,Y=126} 10/06/2018 19:42:55 283
MOUSE Move {X=237,Y=126} 10/06/2018 19:42:55 295
MOUSE Move {X=237,Y=126} 10/06/2018 19:42:55 306
MOUSE Move {X=237,Y=128} 10/06/2018 19:42:55 318
MOUSE Move {X=237,Y=128} 10/06/2018 19:42:55 533
MOUSE Move {X=236,Y=127} 10/06/2018 19:42:55 545
MOUSE Move {X=232,Y=124} 10/06/2018 19:42:55 559
MOUSE Move {X=221,Y=119} 10/06/2018 19:42:55 571
MOUSE Move {X=206,Y=110} 10/06/2018 19:42:55 584
MOUSE Move {X=187,Y=99} 10/06/2018 19:42:55 598
