Timestamp;Participant;Aid;Phase;BlockID;Event
05/07/2018 12:01:19 282;Leon;ExposeKeyboard;2;1;MOUSE Move {X=411,Y=294}
05/07/2018 12:01:19 290;Leon;ExposeKeyboard;2;1;Text Selection MOUSE shifts
05/07/2018 12:01:19 290;Leon;ExposeKeyboard;2;1;MOUSE Move {X=407,Y=294}
05/07/2018 12:01:19 298;Leon;ExposeKeyboard;2;1;MOUSE Move {X=400,Y=294}
05/07/2018 12:01:19 306;Leon;ExposeKeyboard;2;1;MOUSE Move {X=393,Y=294}
05/07/2018 12:01:19 314;Leon;ExposeKeyboard;2;1;MOUSE Move {X=385,Y=294}
05/07/2018 12:01:19 322;Leon;ExposeKeyboard;2;1;Text Selection MOUSE focus shifts
05/07/2018 12:01:19 322;Leon;ExposeKeyboard;2;1;MOUSE Move {X=378,Y=294}
05/07/2018 12:01:19 330;Leon;ExposeKeyboard;2;1;MOUSE Move {X=369,Y=294}
05/07/2018 12:01:19 338;Leon;ExposeKeyboard;2;1;MOUSE Move {X=362,Y=294}
05/07/2018 12:01:19 346;Leon;ExposeKeyboard;2;1;MOUSE Move {X=354,Y=294}
05/07/2018 12:01:19 364;Leon;ExposeKeyboard;2;1;Text Selection MOUSE as focus shifts
05/07/2018 12:01:19 365;Leon;ExposeKeyboard;2;1;MOUSE Move {X=347,Y=294}
05/07/2018 12:01:19 365;Leon;ExposeKeyboard;2;1;MOUSE Move {X=340,Y=294}
05/07/2018 12:01:19 374;Leon;ExposeKeyboard;2;1;Text Selection MOUSE builds as focus shifts
05/07/2018 12:01:19 374;Leon;ExposeKeyboard;2;1;MOUSE Move {X=334,Y=294}
05/07/2018 12:01:19 378;Leon;ExposeKeyboard;2;1;MOUSE Move {X=329,Y=294}
05/07/2018 12:01:19 386;Leon;ExposeKeyboard;2;1;MOUSE Move {X=323,Y=294}
05/07/2018 12:01:19 394;Leon;ExposeKeyboard;2;1;MOUSE Move {X=320,Y=294}
05/07/2018 12:01:19 402;Leon;ExposeKeyboard;2;1;MOUSE Move {X=317,Y=294}
05/07/2018 12:01:19 410;Leon;ExposeKeyboard;2;1;MOUSE Move {X=315,Y=294}
05/07/2018 12:01:19 418;Leon;ExposeKeyboard;2;1;MOUSE Move {X=313,Y=294}
05/07/2018 12:01:19 426;Leon;ExposeKeyboard;2;1;MOUSE Move {X=312,Y=294}
05/07/2018 12:01:19 440;Leon;ExposeKeyboard;2;1;Text Selection MOUSE buzz builds as focus shifts
05/07/2018 12:01:19 441;Leon;ExposeKeyboard;2;1;MOUSE Move {X=312,Y=294}
05/07/2018 12:01:19 443;Leon;ExposeKeyboard;2;1;MOUSE Move {X=311,Y=294}
05/07/2018 12:01:19 450;Leon;ExposeKeyboard;2;1;MOUSE Move {X=310,Y=294}
05/07/2018 12:01:19 458;Leon;ExposeKeyboard;2;1;MOUSE Move {X=310,Y=294}
05/07/2018 12:01:19 466;Leon;ExposeKeyboard;2;1;MOUSE Move {X=309,Y=294}
05/07/2018 12:01:19 474;Leon;ExposeKeyboard;2;1;MOUSE Move {X=309,Y=294}
05/07/2018 12:01:19 482;Leon;ExposeKeyboard;2;1;MOUSE Move {X=308,Y=294}
05/07/2018 12:01:19 490;Leon;ExposeKeyboard;2;1;MOUSE Move {X=307,Y=294}
05/07/2018 12:01:19 498;Leon;ExposeKeyboard;2;1;MOUSE Move {X=306,Y=294}
05/07/2018 12:01:19 506;Leon;ExposeKeyboard;2;1;MOUSE Move {X=302,Y=294}
05/07/2018 12:01:19 514;Leon;ExposeKeyboard;2;1;MOUSE Move {X=299,Y=294}
05/07/2018 12:01:19 522;Leon;ExposeKeyboard;2;1;MOUSE Move {X=295,Y=294}
05/07/2018 12:01:19 530;Leon;ExposeKeyboard;2;1;MOUSE Move {X=290,Y=294}
05/07/2018 12:01:19 538;Leon;ExposeKeyboard;2;1;Text Selection MOUSE 5 buzz builds as focus shifts
05/07/2018 12:01:19 539;Leon;ExposeKeyboard;2;1;MOUSE Move {X=285,Y=294}
05/07/2018 12:01:19 546;Leon;ExposeKeyboard;2;1;MOUSE Move {X=281,Y=294}
05/07/2018 12:01:19 554;Leon;ExposeKeyboard;2;1;MOUSE Move {X=276,Y=294}
05/07/2018 12:01:19 567;Leon;ExposeKeyboard;2;1;Text Selection MOUSE iPhone 5 buzz builds as focus shifts
05/07/2018 12:01:19 568;Leon;ExposeKeyboard;2;1;MOUSE Move {X=273,Y=294}
05/07/2018 12:01:19 570;Leon;ExposeKeyboard;2;1;MOUSE Move {X=270,Y=294}
05/07/2018 12:01:19 578;Leon;ExposeKeyboard;2;1;MOUSE Move {X=267,Y=294}
05/07/2018 12:01:19 586;Leon;ExposeKeyboard;2;1;MOUSE Move {X=266,Y=294}
05/07/2018 12:01:19 594;Leon;ExposeKeyboard;2;1;MOUSE Move {X=265,Y=294}
05/07/2018 12:01:19 602;Leon;ExposeKeyboard;2;1;MOUSE Move {X=263,Y=294}
05/07/2018 12:01:19 610;Leon;ExposeKeyboard;2;1;MOUSE Move {X=263,Y=294}
05/07/2018 12:01:19 618;Leon;ExposeKeyboard;2;1;MOUSE Move {X=262,Y=294}
05/07/2018 12:01:19 626;Leon;ExposeKeyboard;2;1;MOUSE Move {X=260,Y=294}
05/07/2018 12:01:19 634;Leon;ExposeKeyboard;2;1;MOUSE Move {X=259,Y=294}
05/07/2018 12:01:19 642;Leon;ExposeKeyboard;2;1;MOUSE Move {X=258,Y=294}
05/07/2018 12:01:19 650;Leon;ExposeKeyboard;2;1;MOUSE Move {X=256,Y=294}
05/07/2018 12:01:19 658;Leon;ExposeKeyboard;2;1;MOUSE Move {X=254,Y=294}
05/07/2018 12:01:19 666;Leon;ExposeKeyboard;2;1;MOUSE Move {X=252,Y=294}
05/07/2018 12:01:19 674;Leon;ExposeKeyboard;2;1;MOUSE Move {X=249,Y=294}
05/07/2018 12:01:19 682;Leon;ExposeKeyboard;2;1;MOUSE Move {X=247,Y=294}
05/07/2018 12:01:19 690;Leon;ExposeKeyboard;2;1;MOUSE Move {X=245,Y=294}
05/07/2018 12:01:19 698;Leon;ExposeKeyboard;2;1;MOUSE Move {X=242,Y=294}
05/07/2018 12:01:19 706;Leon;ExposeKeyboard;2;1;Text Selection MOUSE Apple iPhone 5 buzz builds as focus shifts
05/07/2018 12:01:19 706;Leon;ExposeKeyboard;2;1;MOUSE Move {X=241,Y=294}
05/07/2018 12:01:19 714;Leon;ExposeKeyboard;2;1;MOUSE Move {X=240,Y=294}
05/07/2018 12:01:19 722;Leon;ExposeKeyboard;2;1;MOUSE Move {X=238,Y=294}
05/07/2018 12:01:19 730;Leon;ExposeKeyboard;2;1;MOUSE Move {X=238,Y=294}
05/07/2018 12:01:19 738;Leon;ExposeKeyboard;2;1;MOUSE Move {X=237,Y=294}
05/07/2018 12:01:19 754;Leon;ExposeKeyboard;2;1;MOUSE Move {X=237,Y=294}
05/07/2018 12:01:19 802;Leon;ExposeKeyboard;2;1;MOUSE Move {X=236,Y=294}
05/07/2018 12:01:19 818;Leon;ExposeKeyboard;2;1;MOUSE Move {X=236,Y=294}
05/07/2018 12:01:19 826;Leon;ExposeKeyboard;2;1;MOUSE Move {X=235,Y=294}
05/07/2018 12:01:19 834;Leon;ExposeKeyboard;2;1;MOUSE Move {X=235,Y=294}
05/07/2018 12:01:19 842;Leon;ExposeKeyboard;2;1;MOUSE Move {X=234,Y=294}
05/07/2018 12:01:19 850;Leon;ExposeKeyboard;2;1;MOUSE Move {X=234,Y=294}
05/07/2018 12:01:19 858;Leon;ExposeKeyboard;2;1;MOUSE Move {X=233,Y=295}
05/07/2018 12:01:19 866;Leon;ExposeKeyboard;2;1;MOUSE Move {X=233,Y=295}
05/07/2018 12:01:19 874;Leon;ExposeKeyboard;2;1;MOUSE Move {X=231,Y=295}
05/07/2018 12:01:19 882;Leon;ExposeKeyboard;2;1;MOUSE Move {X=230,Y=295}
05/07/2018 12:01:19 890;Leon;ExposeKeyboard;2;1;MOUSE Move {X=229,Y=296}
05/07/2018 12:01:19 898;Leon;ExposeKeyboard;2;1;MOUSE Move {X=227,Y=296}
05/07/2018 12:01:19 906;Leon;ExposeKeyboard;2;1;MOUSE Move {X=227,Y=296}
05/07/2018 12:01:19 914;Leon;ExposeKeyboard;2;1;MOUSE Move {X=226,Y=296}
05/07/2018 12:01:19 922;Leon;ExposeKeyboard;2;1;MOUSE Move {X=226,Y=297}
05/07/2018 12:01:19 930;Leon;ExposeKeyboard;2;1;MOUSE Move {X=226,Y=297}
05/07/2018 12:01:20 74;Leon;ExposeKeyboard;2;1;MOUSE release {X=226,Y=297}
05/07/2018 12:01:20 74;Leon;ExposeKeyboard;2;1;MOUSE Move {X=226,Y=297}
05/07/2018 12:01:21 7;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN LControlKey
05/07/2018 12:01:21 310;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN B
05/07/2018 12:01:21 324;Leon;ExposeKeyboard;2;1;COMMAND btnBold HOTKEY B SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
05/07/2018 12:01:21 416;Leon;ExposeKeyboard;2;1;KEYPRESS UP B
05/07/2018 12:01:21 494;Leon;ExposeKeyboard;2;1;KEYPRESS UP LControlKey
05/07/2018 12:01:21 926;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN LControlKey
05/07/2018 12:01:22 206;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN G
05/07/2018 12:01:22 209;Leon;ExposeKeyboard;2;1;COMMAND LimeButton HOTKEY G SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
05/07/2018 12:01:22 262;Leon;ExposeKeyboard;2;1;KEYPRESS UP LControlKey
05/07/2018 12:01:22 318;Leon;ExposeKeyboard;2;1;KEYPRESS UP G
05/07/2018 12:01:23 669;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN LControlKey
05/07/2018 12:01:23 846;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN E
05/07/2018 12:01:23 854;Leon;ExposeKeyboard;2;1;COMMAND btnAlignCenter HOTKEY E SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
05/07/2018 12:01:23 894;Leon;ExposeKeyboard;2;1;KEYPRESS UP LControlKey
05/07/2018 12:01:23 974;Leon;ExposeKeyboard;2;1;KEYPRESS UP E
05/07/2018 12:01:25 150;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN LControlKey
05/07/2018 12:01:25 278;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN OemBackslash
05/07/2018 12:01:25 288;Leon;ExposeKeyboard;2;1;COMMAND IncreaseSizeButton HOTKEY > SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
05/07/2018 12:01:25 382;Leon;ExposeKeyboard;2;1;KEYPRESS UP LControlKey
05/07/2018 12:01:25 453;Leon;ExposeKeyboard;2;1;KEYPRESS UP OemBackslash
05/07/2018 12:01:26 190;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN LControlKey
05/07/2018 12:01:26 453;Leon;ExposeKeyboard;2;1;KEYPRESS DOWN OemBackslash
05/07/2018 12:01:26 454;Leon;ExposeKeyboard;2;1;COMMAND IncreaseSizeButton HOTKEY > SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
05/07/2018 12:01:26 526;Leon;ExposeKeyboard;2;1;KEYPRESS UP LControlKey
05/07/2018 12:01:26 574;Leon;ExposeKeyboard;2;1;KEYPRESS UP OemBackslash
05/07/2018 12:01:26 890;Leon;ExposeKeyboard;2;1;MOUSE Move {X=225,Y=297}
05/07/2018 12:01:26 920;Leon;ExposeKeyboard;2;1;MOUSE Move {X=228,Y=299}
05/07/2018 12:01:26 920;Leon;ExposeKeyboard;2;1;MOUSE Move {X=263,Y=319}
05/07/2018 12:01:26 921;Leon;ExposeKeyboard;2;1;MOUSE Move {X=277,Y=327}
05/07/2018 12:01:26 929;Leon;ExposeKeyboard;2;1;MOUSE Move {X=288,Y=332}
05/07/2018 12:01:26 937;Leon;ExposeKeyboard;2;1;MOUSE Move {X=299,Y=337}
05/07/2018 12:01:26 945;Leon;ExposeKeyboard;2;1;MOUSE Move {X=311,Y=342}
05/07/2018 12:01:26 953;Leon;ExposeKeyboard;2;1;MOUSE Move {X=322,Y=347}
05/07/2018 12:01:26 961;Leon;ExposeKeyboard;2;1;MOUSE Move {X=332,Y=353}
05/07/2018 12:01:26 969;Leon;ExposeKeyboard;2;1;MOUSE Move {X=339,Y=357}
05/07/2018 12:01:26 977;Leon;ExposeKeyboard;2;1;MOUSE Move {X=345,Y=360}
05/07/2018 12:01:26 986;Leon;ExposeKeyboard;2;1;MOUSE Move {X=349,Y=362}
05/07/2018 12:01:26 994;Leon;ExposeKeyboard;2;1;MOUSE Move {X=350,Y=363}
05/07/2018 12:01:27 2;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 9;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 114;Leon;ExposeKeyboard;2;1;MOUSE click {X=352,Y=364}
05/07/2018 12:01:27 115;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 242;Leon;ExposeKeyboard;2;1;MOUSE release {X=352,Y=364}
05/07/2018 12:01:27 243;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 457;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 465;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 786;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 842;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 857;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=364}
05/07/2018 12:01:27 865;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=363}
05/07/2018 12:01:27 873;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=363}
05/07/2018 12:01:27 881;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=363}
05/07/2018 12:01:27 889;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=362}
05/07/2018 12:01:27 897;Leon;ExposeKeyboard;2;1;MOUSE Move {X=352,Y=361}
05/07/2018 12:01:27 905;Leon;ExposeKeyboard;2;1;MOUSE Move {X=353,Y=361}
05/07/2018 12:01:27 914;Leon;ExposeKeyboard;2;1;MOUSE Move {X=354,Y=360}
05/07/2018 12:01:27 921;Leon;ExposeKeyboard;2;1;MOUSE Move {X=354,Y=359}
05/07/2018 12:01:27 930;Leon;ExposeKeyboard;2;1;MOUSE Move {X=354,Y=358}
05/07/2018 12:01:27 937;Leon;ExposeKeyboard;2;1;MOUSE Move {X=355,Y=357}
05/07/2018 12:01:27 945;Leon;ExposeKeyboard;2;1;MOUSE Move {X=356,Y=356}
05/07/2018 12:01:27 954;Leon;ExposeKeyboard;2;1;MOUSE Move {X=357,Y=355}
05/07/2018 12:01:27 961;Leon;ExposeKeyboard;2;1;MOUSE Move {X=357,Y=354}
05/07/2018 12:01:27 970;Leon;ExposeKeyboard;2;1;MOUSE Move {X=358,Y=354}
05/07/2018 12:01:27 978;Leon;ExposeKeyboard;2;1;MOUSE Move {X=359,Y=353}
05/07/2018 12:01:27 986;Leon;ExposeKeyboard;2;1;MOUSE Move {X=359,Y=352}
05/07/2018 12:01:27 994;Leon;ExposeKeyboard;2;1;MOUSE Move {X=359,Y=351}
05/07/2018 12:01:28 1;Leon;ExposeKeyboard;2;1;MOUSE Move {X=360,Y=351}
05/07/2018 12:01:28 10;Leon;ExposeKeyboard;2;1;MOUSE Move {X=361,Y=350}
05/07/2018 12:01:28 17;Leon;ExposeKeyboard;2;1;MOUSE Move {X=361,Y=349}
05/07/2018 12:01:28 25;Leon;ExposeKeyboard;2;1;MOUSE Move {X=361,Y=348}
05/07/2018 12:01:28 33;Leon;ExposeKeyboard;2;1;MOUSE Move {X=362,Y=348}
05/07/2018 12:01:28 41;Leon;ExposeKeyboard;2;1;MOUSE Move {X=362,Y=347}
05/07/2018 12:01:28 49;Leon;ExposeKeyboard;2;1;MOUSE Move {X=362,Y=347}
05/07/2018 12:01:28 58;Leon;ExposeKeyboard;2;1;MOUSE Move {X=363,Y=346}
05/07/2018 12:01:28 65;Leon;ExposeKeyboard;2;1;MOUSE Move {X=363,Y=345}
05/07/2018 12:01:28 73;Leon;ExposeKeyboard;2;1;MOUSE Move {X=364,Y=345}
05/07/2018 12:01:28 81;Leon;ExposeKeyboard;2;1;MOUSE Move {X=365,Y=344}
05/07/2018 12:01:28 89;Leon;ExposeKeyboard;2;1;MOUSE Move {X=365,Y=343}
05/07/2018 12:01:28 97;Leon;ExposeKeyboard;2;1;MOUSE Move {X=366,Y=342}
05/07/2018 12:01:28 105;Leon;ExposeKeyboard;2;1;MOUSE Move {X=366,Y=342}
05/07/2018 12:01:28 113;Leon;ExposeKeyboard;2;1;MOUSE Move {X=367,Y=341}
05/07/2018 12:01:28 121;Leon;ExposeKeyboard;2;1;MOUSE Move {X=367,Y=341}
05/07/2018 12:01:28 130;Leon;ExposeKeyboard;2;1;MOUSE Move {X=368,Y=340}
05/07/2018 12:01:28 138;Leon;ExposeKeyboard;2;1;MOUSE Move {X=368,Y=339}
05/07/2018 12:01:28 146;Leon;ExposeKeyboard;2;1;MOUSE Move {X=368,Y=339}
05/07/2018 12:01:28 154;Leon;ExposeKeyboard;2;1;MOUSE Move {X=369,Y=338}
05/07/2018 12:01:28 161;Leon;ExposeKeyboard;2;1;MOUSE Move {X=369,Y=338}
05/07/2018 12:01:28 186;Leon;ExposeKeyboard;2;1;MOUSE Move {X=369,Y=338}
05/07/2018 12:01:28 753;Leon;ExposeKeyboard;2;1;MOUSE Move {X=369,Y=337}
