Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
23/07/2018 13:13:38.137;22;none;none;none;0;none;none;none;none;none;none;Focus Gained
23/07/2018 13:14:18.688;40572;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
23/07/2018 13:14:18.892;40777;none;none;none;0;none;Key;Down;none;none;J;none
23/07/2018 13:14:19.21;40905;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
23/07/2018 13:14:19.22;40907;none;none;none;0;none;Key;Up;none;none;J;none
23/07/2018 13:14:19.180;41065;none;none;none;0;none;Key;Down;none;none;U;none
23/07/2018 13:14:19.268;41153;none;none;none;0;none;Key;Up;none;none;U;none
23/07/2018 13:14:19.404;41289;none;none;none;0;none;Key;Down;none;none;L;none
23/07/2018 13:14:19.564;41449;none;none;none;0;none;Key;Up;none;none;L;none
23/07/2018 13:14:19.700;41585;none;none;none;0;none;Key;Down;none;none;E;none
23/07/2018 13:14:19.828;41713;none;none;none;0;none;Key;Up;none;none;E;none
23/07/2018 13:14:21.76;42961;none;none;none;0;none;Key;Down;none;none;Back;none
23/07/2018 13:14:21.220;43105;none;none;none;0;none;Key;Up;none;none;Back;none
23/07/2018 13:14:21.668;43553;none;none;none;0;none;Key;Down;none;none;I;none
23/07/2018 13:14:21.788;43673;none;none;none;0;none;Key;Up;none;none;I;none
23/07/2018 13:14:21.836;43721;none;none;none;0;none;Key;Down;none;none;E;none
23/07/2018 13:14:21.924;43808;none;none;none;0;none;Key;Up;none;none;E;none
23/07/2018 13:14:21.924;43809;none;none;none;0;none;Key;Down;none;none;N;none
23/07/2018 13:14:22.20;43905;none;none;none;0;none;Key;Up;none;none;N;none
23/07/2018 13:14:22.156;44040;none;none;none;0;none;Key;Down;none;none;Space;none
23/07/2018 13:14:22.260;44144;none;none;none;0;none;Key;Up;none;none;Space;none
23/07/2018 13:14:22.316;44200;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
23/07/2018 13:14:22.460;44344;none;none;none;0;none;Key;Down;none;none;M;none
23/07/2018 13:14:22.540;44425;none;none;none;0;none;Key;Up;none;none;M;none
23/07/2018 13:14:22.596;44481;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
23/07/2018 13:14:23.732;45616;none;none;none;0;none;Mouse;Move;996;741;none;none
23/07/2018 13:14:23.740;45624;none;none;none;0;none;Mouse;Move;995;741;none;none
23/07/2018 13:14:23.744;45628;none;none;none;0;none;Mouse;Move;993;741;none;none
23/07/2018 13:14:23.752;45636;none;none;none;0;none;Mouse;Move;990;741;none;none
23/07/2018 13:14:23.760;45644;none;none;none;0;none;Mouse;Move;988;742;none;none
23/07/2018 13:14:23.768;45652;none;none;none;0;none;Mouse;Move;985;744;none;none
23/07/2018 13:14:23.776;45660;none;none;none;0;none;Mouse;Move;982;745;none;none
23/07/2018 13:14:23.784;45668;none;none;none;0;none;Mouse;Move;979;747;none;none
23/07/2018 13:14:23.792;45676;none;none;none;0;none;Mouse;Move;976;749;none;none
23/07/2018 13:14:23.800;45684;none;none;none;0;none;Mouse;Move;972;751;none;none
23/07/2018 13:14:23.808;45692;none;none;none;0;none;Mouse;Move;970;752;none;none
23/07/2018 13:14:23.816;45700;none;none;none;0;none;Mouse;Move;968;753;none;none
23/07/2018 13:14:23.824;45709;none;none;none;0;none;Mouse;Move;966;755;none;none
23/07/2018 13:14:23.832;45717;none;none;none;0;none;Mouse;Move;964;755;none;none
23/07/2018 13:14:23.840;45725;none;none;none;0;none;Mouse;Move;962;756;none;none
23/07/2018 13:14:23.848;45732;none;none;none;0;none;Mouse;Move;960;758;none;none
23/07/2018 13:14:23.856;45741;none;none;none;0;none;Mouse;Move;958;758;none;none
23/07/2018 13:14:23.864;45748;none;none;none;0;none;Mouse;Move;956;758;none;none
23/07/2018 13:14:23.872;45757;none;none;none;0;none;Mouse;Move;954;759;none;none
23/07/2018 13:14:23.880;45765;none;none;none;0;none;Mouse;Move;953;760;none;none
23/07/2018 13:14:23.888;45772;none;none;none;0;none;Mouse;Move;951;761;none;none
23/07/2018 13:14:23.896;45780;none;none;none;0;none;Mouse;Move;948;761;none;none
23/07/2018 13:14:23.904;45788;none;none;none;0;none;Mouse;Move;946;762;none;none
23/07/2018 13:14:23.912;45797;none;none;none;0;none;Mouse;Move;944;763;none;none
23/07/2018 13:14:23.920;45805;none;none;none;0;none;Mouse;Move;942;764;none;none
23/07/2018 13:14:23.928;45813;none;none;none;0;none;Mouse;Move;940;764;none;none
23/07/2018 13:14:23.936;45821;none;none;none;0;none;Mouse;Move;936;764;none;none
23/07/2018 13:14:23.944;45829;none;none;none;0;none;Mouse;Move;934;764;none;none
23/07/2018 13:14:23.952;45836;none;none;none;0;none;Mouse;Move;932;765;none;none
23/07/2018 13:14:23.960;45845;none;none;none;0;none;Mouse;Move;930;765;none;none
23/07/2018 13:14:23.968;45852;none;none;none;0;none;Mouse;Move;929;765;none;none
23/07/2018 13:14:23.976;45861;none;none;none;0;none;Mouse;Move;926;765;none;none
23/07/2018 13:14:23.984;45869;none;none;none;0;none;Mouse;Move;924;765;none;none
23/07/2018 13:14:23.992;45877;none;none;none;0;none;Mouse;Move;922;765;none;none
23/07/2018 13:14:24.0;45884;none;none;none;0;none;Mouse;Move;919;765;none;none
23/07/2018 13:14:24.8;45892;none;none;none;0;none;Mouse;Move;916;764;none;none
23/07/2018 13:14:24.16;45900;none;none;none;0;none;Mouse;Move;911;763;none;none
23/07/2018 13:14:24.24;45908;none;none;none;0;none;Mouse;Move;909;762;none;none
23/07/2018 13:14:24.32;45917;none;none;none;0;none;Mouse;Move;905;760;none;none
23/07/2018 13:14:24.40;45925;none;none;none;0;none;Mouse;Move;902;759;none;none
23/07/2018 13:14:24.48;45932;none;none;none;0;none;Mouse;Move;899;757;none;none
23/07/2018 13:14:24.56;45941;none;none;none;0;none;Mouse;Move;896;757;none;none
23/07/2018 13:14:24.64;45948;none;none;none;0;none;Mouse;Move;892;756;none;none
23/07/2018 13:14:24.72;45956;none;none;none;0;none;Mouse;Move;887;756;none;none
23/07/2018 13:14:24.80;45964;none;none;none;0;none;Mouse;Move;883;755;none;none
23/07/2018 13:14:24.88;45972;none;none;none;0;none;Mouse;Move;879;755;none;none
23/07/2018 13:14:24.96;45980;none;none;none;0;none;Mouse;Move;874;755;none;none
23/07/2018 13:14:24.104;45988;none;none;none;0;none;Mouse;Move;871;754;none;none
23/07/2018 13:14:24.112;45996;none;none;none;0;none;Mouse;Move;867;754;none;none
23/07/2018 13:14:24.120;46004;none;none;none;0;none;Mouse;Move;864;753;none;none
23/07/2018 13:14:24.128;46012;none;none;none;0;none;Mouse;Move;861;753;none;none
23/07/2018 13:14:24.136;46021;none;none;none;0;none;Mouse;Move;857;752;none;none
23/07/2018 13:14:24.144;46028;none;none;none;0;none;Mouse;Move;854;752;none;none
23/07/2018 13:14:24.152;46036;none;none;none;0;none;Mouse;Move;851;752;none;none
23/07/2018 13:14:24.160;46044;none;none;none;0;none;Mouse;Move;848;752;none;none
23/07/2018 13:14:24.168;46052;none;none;none;0;none;Mouse;Move;846;752;none;none
23/07/2018 13:14:24.176;46060;none;none;none;0;none;Mouse;Move;844;751;none;none
23/07/2018 13:14:24.184;46069;none;none;none;0;none;Mouse;Move;842;751;none;none
23/07/2018 13:14:24.192;46077;none;none;none;0;none;Mouse;Move;841;751;none;none
23/07/2018 13:14:24.200;46085;none;none;none;0;none;Mouse;Move;840;751;none;none
23/07/2018 13:14:24.208;46093;none;none;none;0;none;Mouse;Move;839;751;none;none
23/07/2018 13:14:24.216;46101;none;none;none;0;none;Mouse;Move;837;751;none;none
23/07/2018 13:14:24.224;46108;none;none;none;0;none;Mouse;Move;836;751;none;none
23/07/2018 13:14:24.232;46117;none;none;none;0;none;Mouse;Move;835;751;none;none
23/07/2018 13:14:24.240;46124;none;none;none;0;none;Mouse;Move;835;751;none;none
23/07/2018 13:14:24.248;46133;none;none;none;0;none;Mouse;Move;834;751;none;none
23/07/2018 13:14:24.256;46140;none;none;none;0;none;Mouse;Move;833;751;none;none
