Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 13:06:22.531;21;none;none;none;0;none;none;none;none;none;none;Focus Gained
25/07/2018 13:06:23.993;1483;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
25/07/2018 13:06:24.149;1638;none;none;none;0;none;Key;Down;none;none;B;none
25/07/2018 13:06:24.197;1686;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
25/07/2018 13:06:24.237;1726;none;none;none;0;none;Key;Up;none;none;B;none
25/07/2018 13:06:24.317;1806;none;none;none;0;none;Key;Down;none;none;I;none
25/07/2018 13:06:24.397;1886;none;none;none;0;none;Key;Up;none;none;I;none
25/07/2018 13:06:24.477;1966;none;none;none;0;none;Key;Down;none;none;N;none
25/07/2018 13:06:24.556;2046;none;none;none;0;none;Key;Up;none;none;N;none
25/07/2018 13:06:24.653;2142;none;none;none;0;none;Key;Down;none;none;H;none
25/07/2018 13:06:24.716;2206;none;none;none;0;none;Key;Up;none;none;H;none
25/07/2018 13:06:24.717;2206;none;none;none;0;none;Key;Down;none;none;Space;none
25/07/2018 13:06:24.837;2326;none;none;none;0;none;Key;Up;none;none;Space;none
25/07/2018 13:06:24.909;2398;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
25/07/2018 13:06:25.116;2606;none;none;none;0;none;Key;Down;none;none;T;none
25/07/2018 13:06:25.173;2662;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
25/07/2018 13:06:25.237;2726;none;none;none;0;none;Key;Up;none;none;T;none
25/07/2018 13:06:25.253;2742;none;none;none;0;none;Key;Down;none;none;H;none
25/07/2018 13:06:25.340;2830;none;none;none;0;none;Key;Up;none;none;H;none
25/07/2018 13:06:25.381;2870;none;none;none;0;none;Key;Down;none;none;A;none
25/07/2018 13:06:25.445;2934;none;none;none;0;none;Key;Down;none;none;N;none
25/07/2018 13:06:25.476;2966;none;none;none;0;none;Key;Up;none;none;A;none
25/07/2018 13:06:25.517;3006;none;none;none;0;none;Key;Up;none;none;N;none
25/07/2018 13:06:25.612;3102;none;none;none;0;none;Key;Down;none;none;H;none
25/07/2018 13:06:25.693;3182;none;none;none;0;none;Key;Up;none;none;H;none
25/07/2018 13:06:25.694;3184;none;none;none;0;none;Key;Down;none;none;Space;none
25/07/2018 13:06:25.797;3286;none;none;none;0;none;Key;Up;none;none;Space;none
25/07/2018 13:06:25.901;3390;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
25/07/2018 13:06:26.140;3630;none;none;none;0;none;Key;Down;none;none;L;none
25/07/2018 13:06:26.205;3694;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
25/07/2018 13:06:26.276;3766;none;none;none;0;none;Key;Up;none;none;L;none
25/07/2018 13:06:26.405;3894;none;none;none;0;none;Key;Down;none;none;U;none
25/07/2018 13:06:26.508;3998;none;none;none;0;none;Key;Up;none;none;U;none
25/07/2018 13:06:26.510;3999;none;none;none;0;none;Key;Down;none;none;O;none
25/07/2018 13:06:26.604;4094;none;none;none;0;none;Key;Up;none;none;O;none
25/07/2018 13:06:26.660;4150;none;none;none;0;none;Key;Down;none;none;N;none
25/07/2018 13:06:26.740;4230;none;none;none;0;none;Key;Up;none;none;N;none
25/07/2018 13:06:26.772;4262;none;none;none;0;none;Key;Down;none;none;G;none
25/07/2018 13:06:26.860;4350;none;none;none;0;none;Key;Up;none;none;G;none
25/07/2018 13:06:27.388;4878;none;none;none;0;none;Mouse;Move;986;740;none;none
25/07/2018 13:06:27.393;4882;none;none;none;0;none;Mouse;Move;986;740;none;none
25/07/2018 13:06:27.400;4890;none;none;none;0;none;Mouse;Move;981;740;none;none
25/07/2018 13:06:27.408;4898;none;none;none;0;none;Mouse;Move;972;739;none;none
25/07/2018 13:06:27.416;4906;none;none;none;0;none;Mouse;Move;964;739;none;none
25/07/2018 13:06:27.424;4914;none;none;none;0;none;Mouse;Move;956;739;none;none
25/07/2018 13:06:27.432;4922;none;none;none;0;none;Mouse;Move;947;741;none;none
25/07/2018 13:06:27.440;4930;none;none;none;0;none;Mouse;Move;935;747;none;none
25/07/2018 13:06:27.448;4938;none;none;none;0;none;Mouse;Move;922;753;none;none
25/07/2018 13:06:27.456;4946;none;none;none;0;none;Mouse;Move;903;764;none;none
25/07/2018 13:06:27.464;4954;none;none;none;0;none;Mouse;Move;886;773;none;none
25/07/2018 13:06:27.472;4962;none;none;none;0;none;Mouse;Move;875;781;none;none
