Focus Gained 14/06/2018 14:10:17 580
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 238
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 271
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 304
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 337
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 370
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 404
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 436
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 470
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 502
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 535
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 570
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 601
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 634
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 667
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 701
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 733
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 766
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 801
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 833
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 865
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 898
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 934
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 964
KEYPRESS DOWN LControlKey 14/06/2018 14:10:29 998
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 30
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 63
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 96
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 130
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 162
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 195
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 228
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 261
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 294
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 327
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 361
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 393
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 427
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 459
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 492
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 526
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 558
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 593
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 627
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 657
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 690
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 723
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 756
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 789
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 822
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 855
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 888
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 921
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 955
KEYPRESS DOWN LControlKey 14/06/2018 14:10:30 987
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 20
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 53
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 86
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 119
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 152
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 185
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 218
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 251
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 284
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 317
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 351
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 383
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 417
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 449
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 482
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 515
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 549
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 581
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 614
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 647
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 680
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 713
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 746
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 779
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 812
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 845
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 878
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 912
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 944
KEYPRESS DOWN LControlKey 14/06/2018 14:10:31 977
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 10
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 43
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 76
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 109
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 143
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 175
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 208
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 241
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 274
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 307
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 340
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 374
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 406
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 439
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 472
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 505
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 538
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 571
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 605
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 639
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 670
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 703
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 736
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 769
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 802
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 835
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 868
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 901
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 934
KEYPRESS DOWN LControlKey 14/06/2018 14:10:32 967
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 0
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 34
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 66
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 99
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 132
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 165
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 198
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 231
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 264
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 297
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 330
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 364
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 397
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 429
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 462
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 495
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 528
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 561
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 594
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 628
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 660
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 693
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 726
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 759
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 792
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 825
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 862
KEYPRESS DOWN LControlKey 14/06/2018 14:10:33 891
