Focus Gained 11/06/2018 12:20:54 250
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:03 652
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:03 691
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:03 728
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:03 766
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:03 805
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:03 830
KEYPRESS UP OemBackslash 11/06/2018 12:21:04 28
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:04 791
KEYPRESS UP OemBackslash 11/06/2018 12:21:04 957
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:07 157
KEYPRESS UP OemBackslash 11/06/2018 12:21:07 264
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:07 340
KEYPRESS UP OemBackslash 11/06/2018 12:21:07 479
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:07 554
KEYPRESS UP OemBackslash 11/06/2018 12:21:07 662
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:07 742
KEYPRESS UP OemBackslash 11/06/2018 12:21:07 855
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:07 963
KEYPRESS UP OemBackslash 11/06/2018 12:21:08 54
Focus Gained 11/06/2018 12:21:08 143
ExposeHK Hidden 11/06/2018 12:21:08 153
KEYPRESS UP LControlKey 11/06/2018 12:21:08 177
KEYPRESS UP LShiftKey 11/06/2018 12:21:08 185
MOUSE Move {X=548,Y=316} 11/06/2018 12:21:08 859
MOUSE Move {X=541,Y=308} 11/06/2018 12:21:08 871
MOUSE Move {X=523,Y=292} 11/06/2018 12:21:08 883
MOUSE Move {X=484,Y=257} 11/06/2018 12:21:08 896
MOUSE Move {X=431,Y=215} 11/06/2018 12:21:08 909
MOUSE Move {X=342,Y=153} 11/06/2018 12:21:08 923
MOUSE Move {X=251,Y=96} 11/06/2018 12:21:08 935
MOUSE Move {X=186,Y=53} 11/06/2018 12:21:08 948
MOUSE Move {X=124,Y=12} 11/06/2018 12:21:08 960
MOUSE Move {X=81,Y=-15} 11/06/2018 12:21:08 973
MOUSE Move {X=44,Y=-18} 11/06/2018 12:21:08 987
MOUSE Move {X=14,Y=-12} 11/06/2018 12:21:08 999
MOUSE Move {X=-7,Y=-9} 11/06/2018 12:21:09 11
MOUSE Move {X=-9,Y=-4} 11/06/2018 12:21:09 24
MOUSE Move {X=-6,Y=-2} 11/06/2018 12:21:09 38
MOUSE Move {X=-3,Y=-2} 11/06/2018 12:21:09 50
MOUSE Move {X=-1,Y=-1} 11/06/2018 12:21:09 63
MOUSE Move {X=-1,Y=0} 11/06/2018 12:21:09 77
MOUSE Move {X=0,Y=0} 11/06/2018 12:21:09 88
MOUSE Move {X=-1,Y=0} 11/06/2018 12:21:09 103
MOUSE Move {X=-3,Y=-2} 11/06/2018 12:21:09 116
MOUSE Move {X=-3,Y=-2} 11/06/2018 12:21:09 127
MOUSE Move {X=-3,Y=-2} 11/06/2018 12:21:09 141
MOUSE Move {X=-5,Y=-1} 11/06/2018 12:21:09 153
MOUSE Move {X=-1,Y=-1} 11/06/2018 12:21:09 166
MOUSE Move {X=-1,Y=-1} 11/06/2018 12:21:09 179
MOUSE Move {X=0,Y=0} 11/06/2018 12:21:09 193
MOUSE Move {X=-1,Y=0} 11/06/2018 12:21:09 206
MOUSE Move {X=0,Y=3} 11/06/2018 12:21:09 218
MOUSE Move {X=-1,Y=8} 11/06/2018 12:21:09 231
MOUSE Move {X=0,Y=16} 11/06/2018 12:21:09 243
MOUSE Move {X=0,Y=25} 11/06/2018 12:21:09 257
MOUSE Move {X=2,Y=37} 11/06/2018 12:21:09 270
MOUSE Move {X=3,Y=51} 11/06/2018 12:21:09 305
MOUSE Move {X=14,Y=75} 11/06/2018 12:21:09 316
MOUSE Move {X=33,Y=102} 11/06/2018 12:21:09 326
MOUSE Move {X=42,Y=112} 11/06/2018 12:21:09 338
MOUSE Move {X=49,Y=121} 11/06/2018 12:21:09 348
MOUSE Move {X=57,Y=130} 11/06/2018 12:21:09 359
MOUSE Move {X=71,Y=144} 11/06/2018 12:21:09 373
MOUSE Move {X=89,Y=160} 11/06/2018 12:21:09 386
MOUSE Move {X=107,Y=176} 11/06/2018 12:21:09 402
MOUSE Move {X=130,Y=198} 11/06/2018 12:21:09 415
MOUSE Move {X=146,Y=216} 11/06/2018 12:21:09 430
MOUSE Move {X=151,Y=223} 11/06/2018 12:21:09 443
MOUSE Move {X=154,Y=225} 11/06/2018 12:21:09 455
MOUSE Move {X=154,Y=227} 11/06/2018 12:21:09 469
MOUSE Move {X=155,Y=228} 11/06/2018 12:21:09 480
MOUSE Move {X=156,Y=229} 11/06/2018 12:21:09 491
MOUSE Move {X=156,Y=229} 11/06/2018 12:21:09 502
MOUSE Move {X=156,Y=230} 11/06/2018 12:21:09 513
MOUSE Move {X=156,Y=230} 11/06/2018 12:21:09 526
MOUSE Move {X=156,Y=231} 11/06/2018 12:21:09 539
MOUSE Move {X=156,Y=232} 11/06/2018 12:21:09 552
MOUSE Move {X=156,Y=232} 11/06/2018 12:21:09 565
MOUSE Move {X=156,Y=233} 11/06/2018 12:21:09 590
MOUSE Move {X=156,Y=233} 11/06/2018 12:21:09 603
MOUSE Move {X=153,Y=229} 11/06/2018 12:21:09 654
MOUSE Move {X=140,Y=214} 11/06/2018 12:21:09 668
MOUSE Move {X=127,Y=195} 11/06/2018 12:21:09 680
MOUSE Move {X=117,Y=176} 11/06/2018 12:21:09 693
MOUSE Move {X=111,Y=162} 11/06/2018 12:21:09 706
MOUSE Move {X=108,Y=153} 11/06/2018 12:21:09 719
MOUSE Move {X=106,Y=150} 11/06/2018 12:21:09 731
MOUSE Move {X=105,Y=148} 11/06/2018 12:21:09 745
MOUSE Move {X=105,Y=147} 11/06/2018 12:21:09 757
MOUSE Move {X=104,Y=147} 11/06/2018 12:21:09 769
MOUSE Move {X=104,Y=147} 11/06/2018 12:21:09 796
MOUSE Move {X=103,Y=147} 11/06/2018 12:21:09 808
MOUSE Move {X=103,Y=147} 11/06/2018 12:21:09 822
MOUSE Move {X=102,Y=147} 11/06/2018 12:21:09 835
MOUSE Move {X=102,Y=147} 11/06/2018 12:21:09 847
MOUSE Move {X=102,Y=148} 11/06/2018 12:21:09 860
MOUSE Move {X=101,Y=150} 11/06/2018 12:21:09 873
MOUSE Move {X=101,Y=151} 11/06/2018 12:21:09 886
MOUSE Move {X=101,Y=152} 11/06/2018 12:21:09 899
MOUSE Move {X=101,Y=152} 11/06/2018 12:21:09 911
MOUSE Move {X=100,Y=154} 11/06/2018 12:21:09 924
MOUSE Move {X=100,Y=154} 11/06/2018 12:21:09 938
MOUSE Move {X=100,Y=155} 11/06/2018 12:21:09 950
MOUSE Move {X=99,Y=156} 11/06/2018 12:21:09 963
MOUSE Move {X=99,Y=158} 11/06/2018 12:21:09 977
MOUSE Move {X=99,Y=161} 11/06/2018 12:21:09 989
MOUSE Move {X=99,Y=165} 11/06/2018 12:21:10 1
MOUSE Move {X=99,Y=169} 11/06/2018 12:21:10 15
MOUSE Move {X=99,Y=171} 11/06/2018 12:21:10 27
MOUSE Move {X=99,Y=173} 11/06/2018 12:21:10 41
MOUSE Move {X=99,Y=174} 11/06/2018 12:21:10 54
KEYPRESS DOWN D 11/06/2018 12:21:10 61
MOUSE Move {X=99,Y=175} 11/06/2018 12:21:10 68
MOUSE Move {X=99,Y=175} 11/06/2018 12:21:10 82
MOUSE Move {X=99,Y=176} 11/06/2018 12:21:10 94
KEYPRESS DOWN S 11/06/2018 12:21:10 168
KEYPRESS DOWN Packet 11/06/2018 12:21:10 175
KEYPRESS UP Packet 11/06/2018 12:21:10 182
KEYPRESS UP Escape 11/06/2018 12:21:10 188
KEYPRESS UP D 11/06/2018 12:21:10 226
KEYPRESS UP S 11/06/2018 12:21:10 330
MOUSE Move {X=99,Y=176} 11/06/2018 12:21:10 564
MOUSE Move {X=99,Y=176} 11/06/2018 12:21:10 577
KEYPRESS DOWN D 11/06/2018 12:21:10 801
KEYPRESS DOWN Packet 11/06/2018 12:21:10 807
KEYPRESS UP Packet 11/06/2018 12:21:10 816
KEYPRESS UP Escape 11/06/2018 12:21:10 822
KEYPRESS DOWN S 11/06/2018 12:21:10 828
KEYPRESS DOWN Packet 11/06/2018 12:21:10 842
KEYPRESS UP Packet 11/06/2018 12:21:10 849
KEYPRESS UP Escape 11/06/2018 12:21:10 856
KEYPRESS UP D 11/06/2018 12:21:10 918
KEYPRESS UP S 11/06/2018 12:21:11 10
MOUSE Move {X=99,Y=176} 11/06/2018 12:21:11 192
MOUSE Move {X=99,Y=175} 11/06/2018 12:21:11 204
KEYPRESS DOWN LControlKey 11/06/2018 12:21:11 627
Focus Lost 11/06/2018 12:21:11 635
ExposeHK Activated 11/06/2018 12:21:11 658
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:11 851
MOUSE Move {X=99,Y=174} 11/06/2018 12:21:12 106
MOUSE Move {X=100,Y=174} 11/06/2018 12:21:12 119
KEYPRESS UP LShiftKey 11/06/2018 12:21:12 337
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:12 563
MOUSE Move {X=100,Y=173} 11/06/2018 12:21:12 609
MOUSE Move {X=100,Y=173} 11/06/2018 12:21:12 624
KEYPRESS UP OemBackslash 11/06/2018 12:21:12 690
MOUSE Move {X=100,Y=172} 11/06/2018 12:21:12 760
MOUSE Move {X=100,Y=172} 11/06/2018 12:21:12 774
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:12 781
KEYPRESS UP OemBackslash 11/06/2018 12:21:12 884
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:12 953
KEYPRESS UP OemBackslash 11/06/2018 12:21:13 64
MOUSE Move {X=100,Y=172} 11/06/2018 12:21:13 107
MOUSE Move {X=100,Y=172} 11/06/2018 12:21:13 120
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:13 135
KEYPRESS UP OemBackslash 11/06/2018 12:21:13 263
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:13 526
KEYPRESS UP OemBackslash 11/06/2018 12:21:13 820
MOUSE Move {X=99,Y=172} 11/06/2018 12:21:13 966
Focus Gained 11/06/2018 12:21:14 297
ExposeHK Hidden 11/06/2018 12:21:14 304
KEYPRESS UP LControlKey 11/06/2018 12:21:14 327
KEYPRESS DOWN S 11/06/2018 12:21:14 531
KEYPRESS UP S 11/06/2018 12:21:14 681
KEYPRESS DOWN S 11/06/2018 12:21:14 912
KEYPRESS UP S 11/06/2018 12:21:14 988
KEYPRESS DOWN LControlKey 11/06/2018 12:21:16 544
Focus Lost 11/06/2018 12:21:16 553
ExposeHK Activated 11/06/2018 12:21:16 585
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:16 688
KEYPRESS UP OemBackslash 11/06/2018 12:21:16 838
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:16 935
KEYPRESS UP OemBackslash 11/06/2018 12:21:17 38
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:17 167
KEYPRESS UP OemBackslash 11/06/2018 12:21:17 295
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:17 386
KEYPRESS UP OemBackslash 11/06/2018 12:21:17 501
Focus Gained 11/06/2018 12:21:17 557
ExposeHK Hidden 11/06/2018 12:21:17 564
KEYPRESS UP LControlKey 11/06/2018 12:21:17 586
KEYPRESS DOWN W 11/06/2018 12:21:17 780
KEYPRESS UP W 11/06/2018 12:21:17 903
KEYPRESS DOWN W 11/06/2018 12:21:18 7
KEYPRESS UP W 11/06/2018 12:21:18 88
KEYPRESS DOWN W 11/06/2018 12:21:18 195
KEYPRESS UP W 11/06/2018 12:21:18 285
KEYPRESS DOWN W 11/06/2018 12:21:18 394
KEYPRESS UP W 11/06/2018 12:21:18 501
MOUSE Move {X=98,Y=172} 11/06/2018 12:21:18 746
MOUSE Move {X=94,Y=167} 11/06/2018 12:21:18 758
MOUSE Move {X=90,Y=159} 11/06/2018 12:21:18 770
MOUSE Move {X=85,Y=151} 11/06/2018 12:21:18 783
MOUSE Move {X=78,Y=143} 11/06/2018 12:21:18 796
MOUSE Move {X=72,Y=138} 11/06/2018 12:21:18 809
MOUSE Move {X=66,Y=133} 11/06/2018 12:21:18 822
MOUSE Move {X=61,Y=129} 11/06/2018 12:21:18 835
MOUSE Move {X=59,Y=128} 11/06/2018 12:21:18 847
MOUSE Move {X=58,Y=126} 11/06/2018 12:21:18 861
MOUSE Move {X=56,Y=124} 11/06/2018 12:21:18 873
MOUSE Move {X=55,Y=123} 11/06/2018 12:21:18 886
MOUSE Move {X=54,Y=122} 11/06/2018 12:21:18 899
MOUSE Move {X=54,Y=122} 11/06/2018 12:21:18 912
MOUSE Move {X=52,Y=121} 11/06/2018 12:21:18 924
MOUSE Move {X=50,Y=121} 11/06/2018 12:21:18 938
MOUSE Move {X=47,Y=120} 11/06/2018 12:21:18 951
MOUSE Move {X=45,Y=119} 11/06/2018 12:21:18 962
MOUSE Move {X=43,Y=118} 11/06/2018 12:21:18 976
MOUSE Move {X=41,Y=118} 11/06/2018 12:21:18 989
MOUSE Move {X=41,Y=118} 11/06/2018 12:21:19 1
MOUSE Move {X=43,Y=117} 11/06/2018 12:21:19 49
MOUSE Move {X=47,Y=116} 11/06/2018 12:21:19 59
MOUSE Move {X=50,Y=116} 11/06/2018 12:21:19 70
MOUSE Move {X=53,Y=116} 11/06/2018 12:21:19 81
MOUSE Move {X=57,Y=117} 11/06/2018 12:21:19 92
MOUSE Move {X=64,Y=120} 11/06/2018 12:21:19 105
MOUSE Move {X=70,Y=123} 11/06/2018 12:21:19 117
MOUSE Move {X=74,Y=125} 11/06/2018 12:21:19 132
MOUSE Move {X=75,Y=125} 11/06/2018 12:21:19 146
MOUSE Move {X=76,Y=126} 11/06/2018 12:21:19 161
MOUSE Move {X=76,Y=126} 11/06/2018 12:21:19 174
MOUSE Move {X=77,Y=126} 11/06/2018 12:21:19 188
MOUSE Move {X=77,Y=126} 11/06/2018 12:21:19 270
MOUSE Move {X=77,Y=126} 11/06/2018 12:21:19 284
MOUSE Move {X=78,Y=126} 11/06/2018 12:21:19 335
MOUSE Move {X=78,Y=126} 11/06/2018 12:21:19 347
MOUSE Move {X=79,Y=126} 11/06/2018 12:21:19 374
MOUSE Move {X=79,Y=126} 11/06/2018 12:21:19 432
MOUSE Move {X=79,Y=126} 11/06/2018 12:21:19 442
MOUSE Move {X=79,Y=127} 11/06/2018 12:21:19 464
MOUSE Move {X=80,Y=128} 11/06/2018 12:21:19 477
MOUSE click {X=80,Y=128} 11/06/2018 12:21:19 483
MOUSE Move {X=80,Y=128} 11/06/2018 12:21:19 494
ToolTip IncreaseSizeButton 11/06/2018 12:21:19 545
MOUSE release {X=80,Y=128} 11/06/2018 12:21:19 556
MOUSE Move {X=80,Y=128} 11/06/2018 12:21:19 565
COMMAND IncreaseSizeButton MOUSE > SelText:   11/06/2018 12:21:19 574
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 95
Focus Lost 11/06/2018 12:21:20 104
ExposeHK Activated 11/06/2018 12:21:20 131
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 627
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 664
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 702
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 740
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 777
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 814
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 853
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 890
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 928
KEYPRESS DOWN LControlKey 11/06/2018 12:21:20 965
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 3
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 40
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 78
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 116
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 153
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 190
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 228
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 266
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 303
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 341
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 379
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 416
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 453
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 492
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 529
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 567
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 604
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 642
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 680
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 717
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 755
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 792
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 830
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 867
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 905
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 942
KEYPRESS DOWN LControlKey 11/06/2018 12:21:21 981
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 18
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 55
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 111
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 149
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 186
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 225
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 262
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 300
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 337
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 375
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 413
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 450
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 488
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 525
KEYPRESS DOWN LControlKey 11/06/2018 12:21:22 563
KEYPRESS DOWN Capital 11/06/2018 12:21:22 574
KEYPRESS UP Capital 11/06/2018 12:21:22 705
KEYPRESS DOWN Capital 11/06/2018 12:21:23 49
KEYPRESS UP Capital 11/06/2018 12:21:23 157
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:23 426
KEYPRESS UP OemBackslash 11/06/2018 12:21:23 554
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:23 635
KEYPRESS UP OemBackslash 11/06/2018 12:21:23 721
Focus Gained 11/06/2018 12:21:23 767
ExposeHK Hidden 11/06/2018 12:21:23 782
KEYPRESS UP LControlKey 11/06/2018 12:21:23 804
KEYPRESS DOWN D 11/06/2018 12:21:24 51
KEYPRESS DOWN S 11/06/2018 12:21:24 72
KEYPRESS UP D 11/06/2018 12:21:24 110
KEYPRESS UP S 11/06/2018 12:21:24 249
KEYPRESS DOWN D 11/06/2018 12:21:24 284
KEYPRESS DOWN S 11/06/2018 12:21:24 349
KEYPRESS UP D 11/06/2018 12:21:24 446
KEYPRESS DOWN D 11/06/2018 12:21:24 515
KEYPRESS UP S 11/06/2018 12:21:24 531
KEYPRESS DOWN S 11/06/2018 12:21:24 649
KEYPRESS UP D 11/06/2018 12:21:24 657
KEYPRESS DOWN D 11/06/2018 12:21:24 725
KEYPRESS UP S 11/06/2018 12:21:24 768
KEYPRESS DOWN S 11/06/2018 12:21:24 875
KEYPRESS UP D 11/06/2018 12:21:24 929
KEYPRESS UP S 11/06/2018 12:21:25 9
KEYPRESS DOWN LControlKey 11/06/2018 12:21:25 635
Focus Lost 11/06/2018 12:21:25 643
ExposeHK Activated 11/06/2018 12:21:25 672
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:25 995
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:26 355
KEYPRESS UP OemBackslash 11/06/2018 12:21:26 581
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:26 768
KEYPRESS UP OemBackslash 11/06/2018 12:21:26 876
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:26 952
KEYPRESS UP OemBackslash 11/06/2018 12:21:27 101
KEYPRESS DOWN OemBackslash 11/06/2018 12:21:27 252
KEYPRESS UP OemBackslash 11/06/2018 12:21:27 413
KEYPRESS UP LShiftKey 11/06/2018 12:21:27 456
Focus Gained 11/06/2018 12:21:27 571
ExposeHK Hidden 11/06/2018 12:21:27 582
KEYPRESS UP LControlKey 11/06/2018 12:21:27 604
KEYPRESS DOWN Q 11/06/2018 12:21:27 788
KEYPRESS UP Q 11/06/2018 12:21:27 922
KEYPRESS DOWN Q 11/06/2018 12:21:28 43
KEYPRESS UP Q 11/06/2018 12:21:28 172
KEYPRESS DOWN Q 11/06/2018 12:21:28 260
KEYPRESS UP Q 11/06/2018 12:21:28 400
KEYPRESS DOWN Q 11/06/2018 12:21:28 483
KEYPRESS UP Q 11/06/2018 12:21:28 601
KEYPRESS DOWN LControlKey 11/06/2018 12:21:29 104
Focus Lost 11/06/2018 12:21:29 113
ExposeHK Activated 11/06/2018 12:21:29 137
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:29 620
KEYPRESS UP LShiftKey 11/06/2018 12:21:29 931
Focus Gained 11/06/2018 12:21:29 961
ExposeHK Hidden 11/06/2018 12:21:29 969
KEYPRESS UP LControlKey 11/06/2018 12:21:29 992
KEYPRESS DOWN LControlKey 11/06/2018 12:21:30 83
Focus Lost 11/06/2018 12:21:30 91
ExposeHK Activated 11/06/2018 12:21:30 116
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:30 233
KEYPRESS UP LShiftKey 11/06/2018 12:21:30 480
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:30 636
KEYPRESS UP LShiftKey 11/06/2018 12:21:30 759
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:30 856
KEYPRESS UP LShiftKey 11/06/2018 12:21:30 953
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:31 267
KEYPRESS UP LShiftKey 11/06/2018 12:21:31 402
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:31 503
KEYPRESS UP LShiftKey 11/06/2018 12:21:31 611
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:31 713
KEYPRESS UP LShiftKey 11/06/2018 12:21:31 788
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:31 901
KEYPRESS UP LShiftKey 11/06/2018 12:21:31 965
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:32 67
KEYPRESS UP LShiftKey 11/06/2018 12:21:32 153
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:32 255
KEYPRESS UP LShiftKey 11/06/2018 12:21:32 363
Focus Gained 11/06/2018 12:21:32 425
ExposeHK Hidden 11/06/2018 12:21:32 439
KEYPRESS UP LControlKey 11/06/2018 12:21:32 464
KEYPRESS DOWN LControlKey 11/06/2018 12:21:32 764
Focus Lost 11/06/2018 12:21:32 773
ExposeHK Activated 11/06/2018 12:21:32 799
KEYPRESS DOWN LShiftKey 11/06/2018 12:21:33 190
KEYPRESS UP LShiftKey 11/06/2018 12:21:33 463
