Focus Gained 10/06/2018 19:51:11 104
MOUSE Move {X=505,Y=63} 10/06/2018 19:51:12 70
MOUSE Move {X=537,Y=56} 10/06/2018 19:51:12 89
MOUSE Move {X=625,Y=43} 10/06/2018 19:51:12 110
MOUSE Move {X=702,Y=37} 10/06/2018 19:51:12 141
MOUSE Move {X=786,Y=39} 10/06/2018 19:51:12 161
MOUSE Move {X=846,Y=45} 10/06/2018 19:51:12 173
MOUSE Move {X=875,Y=49} 10/06/2018 19:51:12 184
MOUSE Move {X=887,Y=53} 10/06/2018 19:51:12 199
MOUSE Move {X=894,Y=55} 10/06/2018 19:51:12 209
MOUSE Move {X=896,Y=56} 10/06/2018 19:51:12 223
MOUSE Move {X=897,Y=56} 10/06/2018 19:51:12 235
MOUSE Move {X=897,Y=56} 10/06/2018 19:51:12 247
MOUSE Move {X=898,Y=57} 10/06/2018 19:51:12 271
MOUSE Move {X=898,Y=57} 10/06/2018 19:51:12 294
MOUSE Move {X=899,Y=58} 10/06/2018 19:51:12 312
MOUSE Move {X=899,Y=60} 10/06/2018 19:51:12 325
MOUSE Move {X=898,Y=60} 10/06/2018 19:51:12 338
MOUSE Move {X=898,Y=60} 10/06/2018 19:51:12 390
MOUSE Move {X=903,Y=60} 10/06/2018 19:51:12 402
MOUSE Move {X=918,Y=60} 10/06/2018 19:51:12 415
MOUSE Move {X=942,Y=60} 10/06/2018 19:51:12 429
MOUSE Move {X=1041,Y=52} 10/06/2018 19:51:12 471
MOUSE Move {X=1076,Y=52} 10/06/2018 19:51:12 513
MOUSE Move {X=1109,Y=52} 10/06/2018 19:51:12 522
MOUSE Move {X=1126,Y=53} 10/06/2018 19:51:12 552
MOUSE Move {X=1136,Y=54} 10/06/2018 19:51:12 560
MOUSE Move {X=1141,Y=54} 10/06/2018 19:51:12 570
MOUSE Move {X=1145,Y=54} 10/06/2018 19:51:12 781
MOUSE Move {X=1150,Y=54} 10/06/2018 19:51:12 809
MOUSE Move {X=1167,Y=52} 10/06/2018 19:51:12 816
MOUSE Move {X=1203,Y=53} 10/06/2018 19:51:12 827
MOUSE Move {X=1240,Y=58} 10/06/2018 19:51:12 840
MOUSE Move {X=1252,Y=62} 10/06/2018 19:51:12 866
MOUSE Move {X=1262,Y=67} 10/06/2018 19:51:12 881
MOUSE Move {X=1265,Y=68} 10/06/2018 19:51:12 899
MOUSE Move {X=1265,Y=68} 10/06/2018 19:51:13 203
MOUSE Move {X=1267,Y=67} 10/06/2018 19:51:13 214
MOUSE Move {X=1293,Y=65} 10/06/2018 19:51:13 279
MOUSE Move {X=1302,Y=64} 10/06/2018 19:51:13 286
MOUSE Move {X=1305,Y=64} 10/06/2018 19:51:13 299
MOUSE Move {X=1306,Y=64} 10/06/2018 19:51:13 312
MOUSE Move {X=1307,Y=64} 10/06/2018 19:51:13 325
MOUSE Move {X=1308,Y=64} 10/06/2018 19:51:13 338
MOUSE Move {X=1308,Y=64} 10/06/2018 19:51:13 377
MOUSE Move {X=1309,Y=63} 10/06/2018 19:51:13 389
MOUSE Move {X=1309,Y=62} 10/06/2018 19:51:13 415
MOUSE Move {X=1310,Y=61} 10/06/2018 19:51:13 427
MOUSE Move {X=1310,Y=59} 10/06/2018 19:51:13 441
MOUSE Move {X=1310,Y=58} 10/06/2018 19:51:13 454
MOUSE Move {X=1311,Y=57} 10/06/2018 19:51:13 467
MOUSE click {X=1311,Y=57} 10/06/2018 19:51:13 788
MOUSE Move {X=1311,Y=57} 10/06/2018 19:51:13 793
MOUSE release {X=1311,Y=57} 10/06/2018 19:51:13 865
MOUSE Move {X=1311,Y=57} 10/06/2018 19:51:13 871
Focus Lost 10/06/2018 19:51:13 886
