Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 13:43:31.145;35;none;none;none;0;none;none;none;none;none;none;Focus Gained
25/07/2018 13:43:31.156;46;none;none;none;0;none;Mouse;Move;1021;733;none;none
25/07/2018 13:43:31.158;47;none;none;none;0;none;Mouse;Move;1021;733;none;none
25/07/2018 13:43:31.210;99;none;none;none;0;none;Mouse;Move;1021;732;none;none
25/07/2018 13:43:31.474;363;none;none;none;0;none;Mouse;Move;1021;732;none;none
25/07/2018 13:43:31.482;371;none;none;none;0;none;Mouse;Move;1021;730;none;none
25/07/2018 13:43:31.490;379;none;none;none;0;none;Mouse;Move;1020;726;none;none
25/07/2018 13:43:31.498;387;none;none;none;0;none;Mouse;Move;1018;718;none;none
25/07/2018 13:43:31.506;395;none;none;none;0;none;Mouse;Move;1015;712;none;none
25/07/2018 13:43:31.514;403;none;none;none;0;none;Mouse;Move;1010;704;none;none
25/07/2018 13:43:31.522;412;none;none;none;0;none;Mouse;Move;1007;696;none;none
25/07/2018 13:43:31.530;420;none;none;none;0;none;Mouse;Move;1003;688;none;none
25/07/2018 13:43:31.538;427;none;none;none;0;none;Mouse;Move;998;680;none;none
25/07/2018 13:43:31.546;436;none;none;none;0;none;Mouse;Move;994;673;none;none
25/07/2018 13:43:31.554;444;none;none;none;0;none;Mouse;Move;991;665;none;none
25/07/2018 13:43:31.562;452;none;none;none;0;none;Mouse;Move;987;659;none;none
25/07/2018 13:43:31.570;460;none;none;none;0;none;Mouse;Move;984;656;none;none
25/07/2018 13:43:31.578;468;none;none;none;0;none;Mouse;Move;983;653;none;none
25/07/2018 13:43:31.586;475;none;none;none;0;none;Mouse;Move;983;653;none;none
25/07/2018 13:43:31.594;484;none;none;none;0;none;Mouse;Move;982;652;none;none
25/07/2018 13:43:31.658;547;none;none;none;0;none;Mouse;Move;982;652;none;none
25/07/2018 13:43:31.674;563;none;none;none;0;none;Mouse;Move;982;651;none;none
