Focus Gained 10/10/2012 5:56:16 p.m. 818
MOUSE Move {X=733,Y=287} 10/10/2012 5:56:16 p.m. 981
MOUSE Move {X=735,Y=287} 10/10/2012 5:56:16 p.m. 985
MOUSE Move {X=737,Y=287} 10/10/2012 5:56:16 p.m. 991
MOUSE Move {X=740,Y=287} 10/10/2012 5:56:17 p.m. 4
MOUSE Move {X=741,Y=287} 10/10/2012 5:56:17 p.m. 7
MOUSE Move {X=744,Y=287} 10/10/2012 5:56:17 p.m. 15
MOUSE Move {X=746,Y=289} 10/10/2012 5:56:17 p.m. 31
MOUSE Move {X=748,Y=290} 10/10/2012 5:56:17 p.m. 63
MOUSE Move {X=749,Y=291} 10/10/2012 5:56:17 p.m. 81
MOUSE Move {X=750,Y=294} 10/10/2012 5:56:17 p.m. 607
MOUSE Move {X=751,Y=295} 10/10/2012 5:56:17 p.m. 615
MOUSE Move {X=751,Y=296} 10/10/2012 5:56:17 p.m. 623
MOUSE Move {X=751,Y=297} 10/10/2012 5:56:17 p.m. 775
MOUSE Move {X=751,Y=298} 10/10/2012 5:56:17 p.m. 783
MOUSE Move {X=751,Y=298} 10/10/2012 5:56:17 p.m. 791
MOUSE Move {X=750,Y=299} 10/10/2012 5:56:17 p.m. 799
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 261
ExposeHK Activated 10/10/2012 5:56:18 p.m. 263
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 757
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 789
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 823
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 856
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 889
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 922
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 955
KEYPRESS DOWN LControlKey 10/10/2012 5:56:18 p.m. 988
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 21
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 54
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 87
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 120
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 153
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 184
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 219
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 252
KEYPRESS DOWN LControlKey 10/10/2012 5:56:19 p.m. 285
KEYPRESS DOWN PrintScreen 10/10/2012 5:56:19 p.m. 306
KEYPRESS UP PrintScreen 10/10/2012 5:56:19 p.m. 390
