Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
23/07/2018 14:12:52.359;22;none;none;none;0;none;none;none;none;none;none;Focus Gained
23/07/2018 14:12:52.368;31;none;none;none;0;none;Mouse;Move;874;648;none;none
23/07/2018 14:12:52.369;31;none;none;none;0;none;Mouse;Move;868;648;none;none
23/07/2018 14:12:52.370;32;none;none;none;0;none;Mouse;Move;867;647;none;none
23/07/2018 14:12:52.378;40;none;none;none;0;none;Mouse;Move;865;647;none;none
23/07/2018 14:12:52.386;48;none;none;none;0;none;Mouse;Move;865;647;none;none
23/07/2018 14:12:52.402;64;none;none;none;0;none;Mouse;Move;864;647;none;none
23/07/2018 14:12:52.442;104;none;none;none;0;none;Mouse;Move;864;647;none;none
23/07/2018 14:12:52.458;120;none;none;none;0;none;Mouse;Move;863;647;none;none
23/07/2018 14:12:52.466;128;none;none;none;0;none;Mouse;Move;863;647;none;none
23/07/2018 14:12:52.674;337;none;none;none;0;none;Mouse;Move;863;647;none;none
23/07/2018 14:12:52.683;345;none;none;none;0;none;Mouse;Move;863;647;none;none
23/07/2018 14:12:52.690;353;none;none;none;0;none;Mouse;Move;864;647;none;none
23/07/2018 14:12:52.698;361;none;none;none;0;none;Mouse;Move;864;647;none;none
23/07/2018 14:12:52.706;369;none;none;none;0;none;Mouse;Move;867;648;none;none
23/07/2018 14:12:52.714;376;none;none;none;0;none;Mouse;Move;872;649;none;none
23/07/2018 14:12:52.722;385;none;none;none;0;none;Mouse;Move;878;650;none;none
23/07/2018 14:12:52.730;393;none;none;none;0;none;Mouse;Move;882;650;none;none
23/07/2018 14:12:52.738;401;none;none;none;0;none;Mouse;Move;885;650;none;none
23/07/2018 14:12:52.746;408;none;none;none;0;none;Mouse;Move;887;650;none;none
23/07/2018 14:12:52.754;416;none;none;none;0;none;Mouse;Move;888;650;none;none
23/07/2018 14:12:52.762;424;none;none;none;0;none;Mouse;Move;889;650;none;none
23/07/2018 14:12:52.770;432;none;none;none;0;none;Mouse;Move;889;650;none;none
23/07/2018 14:12:52.778;441;none;none;none;0;none;Mouse;Move;890;650;none;none
23/07/2018 14:12:52.786;449;none;none;none;0;none;Mouse;Move;890;650;none;none
23/07/2018 14:12:52.794;457;none;none;none;0;none;Mouse;Move;891;650;none;none
23/07/2018 14:12:52.906;569;none;none;none;0;none;Mouse;Move;891;650;none;none
23/07/2018 14:12:53.2;665;none;none;none;0;none;Mouse;Click;891;650;none;none
23/07/2018 14:12:53.3;666;none;none;none;0;none;Mouse;Move;891;650;none;none
23/07/2018 14:12:53.114;777;none;none;none;0;none;Mouse;Release;891;650;none;none
23/07/2018 14:12:53.115;777;none;none;none;0;none;Mouse;Move;891;650;none;none
23/07/2018 14:12:53.522;1184;none;none;none;0;none;Mouse;Move;891;650;none;none
23/07/2018 14:12:53.530;1192;none;none;none;0;none;Mouse;Move;891;650;none;none
23/07/2018 14:12:53.538;1200;none;none;none;0;none;Mouse;Move;892;650;none;none
23/07/2018 14:12:53.546;1208;none;none;none;0;none;Mouse;Move;892;649;none;none
23/07/2018 14:12:53.554;1216;none;none;none;0;none;Mouse;Move;893;649;none;none
23/07/2018 14:12:53.562;1224;none;none;none;0;none;Mouse;Move;893;648;none;none
23/07/2018 14:12:53.570;1232;none;none;none;0;none;Mouse;Move;893;648;none;none
23/07/2018 14:12:53.578;1240;none;none;none;0;none;Mouse;Move;893;647;none;none
23/07/2018 14:12:53.586;1249;none;none;none;0;none;Mouse;Move;894;647;none;none
23/07/2018 14:12:53.594;1257;none;none;none;0;none;Mouse;Move;894;646;none;none
23/07/2018 14:12:53.602;1265;none;none;none;0;none;Mouse;Move;895;646;none;none
23/07/2018 14:12:53.610;1273;none;none;none;0;none;Mouse;Move;896;645;none;none
23/07/2018 14:12:53.618;1281;none;none;none;0;none;Mouse;Move;896;645;none;none
23/07/2018 14:12:53.626;1289;none;none;none;0;none;Mouse;Move;896;644;none;none
23/07/2018 14:12:53.634;1297;none;none;none;0;none;Mouse;Move;896;644;none;none
23/07/2018 14:12:53.642;1305;none;none;none;0;none;Mouse;Move;896;643;none;none
23/07/2018 14:12:53.651;1313;none;none;none;0;none;Mouse;Move;897;642;none;none
23/07/2018 14:12:53.658;1321;none;none;none;0;none;Mouse;Move;897;642;none;none
23/07/2018 14:12:53.674;1337;none;none;none;0;none;Mouse;Move;897;642;none;none
23/07/2018 14:12:53.682;1345;none;none;none;0;none;Mouse;Move;897;641;none;none
23/07/2018 14:12:53.858;1521;none;none;none;0;none;Mouse;Click;897;641;none;none
23/07/2018 14:12:53.859;1522;none;none;none;0;none;Mouse;Move;897;641;none;none
23/07/2018 14:12:53.962;1624;none;none;none;0;none;Mouse;Release;897;641;none;none
23/07/2018 14:12:53.962;1625;none;none;none;0;none;Mouse;Move;897;641;none;none
23/07/2018 14:12:53.963;1626;none;none;none;0;none;none;none;none;none;none;Click radioButton7
23/07/2018 14:12:54.130;1792;none;none;none;0;none;Mouse;Move;897;641;none;none
23/07/2018 14:12:54.138;1800;none;none;none;0;none;Mouse;Move;897;641;none;none
23/07/2018 14:12:54.146;1808;none;none;none;0;none;Mouse;Move;895;641;none;none
23/07/2018 14:12:54.154;1817;none;none;none;0;none;Mouse;Move;888;639;none;none
23/07/2018 14:12:54.162;1825;none;none;none;0;none;Mouse;Move;876;635;none;none
23/07/2018 14:12:54.170;1833;none;none;none;0;none;Mouse;Move;861;632;none;none
23/07/2018 14:12:54.178;1841;none;none;none;0;none;Mouse;Move;842;628;none;none
23/07/2018 14:12:54.186;1849;none;none;none;0;none;Mouse;Move;826;625;none;none
23/07/2018 14:12:54.194;1857;none;none;none;0;none;Mouse;Move;808;623;none;none
23/07/2018 14:12:54.202;1865;none;none;none;0;none;Mouse;Move;786;618;none;none
23/07/2018 14:12:54.210;1873;none;none;none;0;none;Mouse;Move;756;613;none;none
23/07/2018 14:12:54.218;1881;none;none;none;0;none;Mouse;Move;724;607;none;none
23/07/2018 14:12:54.226;1889;none;none;none;0;none;Mouse;Move;692;601;none;none
23/07/2018 14:12:54.234;1897;none;none;none;0;none;Mouse;Move;659;596;none;none
23/07/2018 14:12:54.242;1905;none;none;none;0;none;Mouse;Move;624;591;none;none
23/07/2018 14:12:54.250;1913;none;none;none;0;none;Mouse;Move;592;586;none;none
23/07/2018 14:12:54.260;1922;none;none;none;0;none;Mouse;Move;560;581;none;none
23/07/2018 14:12:54.266;1929;none;none;none;0;none;Mouse;Move;538;581;none;none
23/07/2018 14:12:54.275;1937;none;none;none;0;none;Mouse;Move;517;578;none;none
23/07/2018 14:12:54.282;1944;none;none;none;0;none;Mouse;Move;503;577;none;none
23/07/2018 14:12:54.290;1952;none;none;none;0;none;Mouse;Move;492;577;none;none
23/07/2018 14:12:54.298;1960;none;none;none;0;none;Mouse;Move;485;576;none;none
23/07/2018 14:12:54.308;1970;none;none;none;0;none;Mouse;Move;481;576;none;none
23/07/2018 14:12:54.314;1976;none;none;none;0;none;Mouse;Move;480;576;none;none
23/07/2018 14:12:54.442;2105;none;none;none;0;none;Mouse;Move;480;576;none;none
23/07/2018 14:12:54.450;2113;none;none;none;0;none;Mouse;Move;479;576;none;none
23/07/2018 14:12:54.458;2121;none;none;none;0;none;Mouse;Move;479;576;none;none
23/07/2018 14:12:54.466;2129;none;none;none;0;none;Mouse;Move;477;578;none;none
23/07/2018 14:12:54.474;2137;none;none;none;0;none;Mouse;Move;472;581;none;none
23/07/2018 14:12:54.482;2145;none;none;none;0;none;Mouse;Move;466;585;none;none
23/07/2018 14:12:54.490;2153;none;none;none;0;none;Mouse;Move;460;588;none;none
23/07/2018 14:12:54.498;2161;none;none;none;0;none;Mouse;Move;454;593;none;none
23/07/2018 14:12:54.506;2169;none;none;none;0;none;Mouse;Move;448;596;none;none
23/07/2018 14:12:54.514;2177;none;none;none;0;none;Mouse;Move;443;600;none;none
23/07/2018 14:12:54.522;2184;none;none;none;0;none;Mouse;Move;438;604;none;none
23/07/2018 14:12:54.530;2193;none;none;none;0;none;Mouse;Move;434;607;none;none
23/07/2018 14:12:54.538;2201;none;none;none;0;none;Mouse;Move;431;610;none;none
23/07/2018 14:12:54.546;2208;none;none;none;0;none;Mouse;Move;427;614;none;none
23/07/2018 14:12:54.554;2216;none;none;none;0;none;Mouse;Move;425;617;none;none
23/07/2018 14:12:54.562;2224;none;none;none;0;none;Mouse;Move;424;620;none;none
23/07/2018 14:12:54.570;2232;none;none;none;0;none;Mouse;Move;422;621;none;none
23/07/2018 14:12:54.578;2241;none;none;none;0;none;Mouse;Move;422;622;none;none
23/07/2018 14:12:54.586;2249;none;none;none;0;none;Mouse;Move;422;622;none;none
23/07/2018 14:12:54.594;2257;none;none;none;0;none;Mouse;Move;422;622;none;none
23/07/2018 14:12:54.602;2265;none;none;none;0;none;Mouse;Move;421;622;none;none
23/07/2018 14:12:54.610;2272;none;none;none;0;none;Mouse;Move;421;623;none;none
