Focus Gained 11/06/2018 12:36:20 36
MOUSE Move {X=771,Y=378} 11/06/2018 12:36:21 150
MOUSE Move {X=821,Y=341} 11/06/2018 12:36:21 163
MOUSE Move {X=864,Y=312} 11/06/2018 12:36:21 174
MOUSE Move {X=947,Y=260} 11/06/2018 12:36:21 185
MOUSE Move {X=1009,Y=226} 11/06/2018 12:36:21 196
MOUSE Move {X=1054,Y=202} 11/06/2018 12:36:21 208
MOUSE Move {X=1119,Y=175} 11/06/2018 12:36:21 221
MOUSE Move {X=1179,Y=156} 11/06/2018 12:36:21 235
MOUSE Move {X=1217,Y=144} 11/06/2018 12:36:21 246
MOUSE Move {X=1242,Y=136} 11/06/2018 12:36:21 260
MOUSE Move {X=1252,Y=132} 11/06/2018 12:36:21 325
MOUSE Move {X=1253,Y=132} 11/06/2018 12:36:21 337
MOUSE Move {X=1253,Y=132} 11/06/2018 12:36:21 390
MOUSE Move {X=1253,Y=132} 11/06/2018 12:36:21 415
MOUSE Move {X=1254,Y=131} 11/06/2018 12:36:21 427
MOUSE Move {X=1259,Y=129} 11/06/2018 12:36:21 440
MOUSE Move {X=1268,Y=123} 11/06/2018 12:36:21 457
MOUSE Move {X=1286,Y=114} 11/06/2018 12:36:21 480
MOUSE Move {X=1309,Y=105} 11/06/2018 12:36:21 492
MOUSE Move {X=1331,Y=96} 11/06/2018 12:36:21 505
MOUSE Move {X=1346,Y=90} 11/06/2018 12:36:21 517
MOUSE Move {X=1355,Y=86} 11/06/2018 12:36:21 531
MOUSE Move {X=1359,Y=83} 11/06/2018 12:36:21 543
MOUSE Move {X=1361,Y=81} 11/06/2018 12:36:21 555
MOUSE Move {X=1362,Y=81} 11/06/2018 12:36:21 574
MOUSE Move {X=1363,Y=80} 11/06/2018 12:36:21 582
MOUSE Move {X=1363,Y=80} 11/06/2018 12:36:21 594
MOUSE Move {X=1359,Y=79} 11/06/2018 12:36:21 608
MOUSE Move {X=1354,Y=78} 11/06/2018 12:36:21 620
MOUSE Move {X=1347,Y=77} 11/06/2018 12:36:21 632
MOUSE Move {X=1343,Y=76} 11/06/2018 12:36:21 647
MOUSE Move {X=1339,Y=75} 11/06/2018 12:36:21 658
MOUSE Move {X=1338,Y=74} 11/06/2018 12:36:21 671
MOUSE Move {X=1338,Y=73} 11/06/2018 12:36:21 758
MOUSE Move {X=1337,Y=72} 11/06/2018 12:36:21 763
MOUSE Move {X=1336,Y=71} 11/06/2018 12:36:21 776
MOUSE Move {X=1334,Y=70} 11/06/2018 12:36:21 788
MOUSE Move {X=1332,Y=69} 11/06/2018 12:36:21 801
MOUSE Move {X=1330,Y=65} 11/06/2018 12:36:21 814
MOUSE Move {X=1330,Y=65} 11/06/2018 12:36:21 877
MOUSE Move {X=1329,Y=64} 11/06/2018 12:36:21 891
MOUSE Move {X=1329,Y=63} 11/06/2018 12:36:21 904
MOUSE Move {X=1329,Y=63} 11/06/2018 12:36:21 917
MOUSE Move {X=1327,Y=62} 11/06/2018 12:36:21 930
MOUSE Move {X=1327,Y=62} 11/06/2018 12:36:21 942
MOUSE Move {X=1326,Y=62} 11/06/2018 12:36:21 955
MOUSE Move {X=1326,Y=61} 11/06/2018 12:36:21 968
MOUSE Move {X=1325,Y=61} 11/06/2018 12:36:21 994
MOUSE Move {X=1323,Y=61} 11/06/2018 12:36:22 7
MOUSE Move {X=1322,Y=61} 11/06/2018 12:36:22 190
MOUSE Move {X=1322,Y=61} 11/06/2018 12:36:22 211
MOUSE Move {X=1323,Y=61} 11/06/2018 12:36:22 223
MOUSE click {X=1323,Y=61} 11/06/2018 12:36:22 235
MOUSE Move {X=1323,Y=61} 11/06/2018 12:36:22 240
MOUSE release {X=1323,Y=61} 11/06/2018 12:36:22 300
MOUSE Move {X=1323,Y=61} 11/06/2018 12:36:22 305
Focus Lost 11/06/2018 12:36:22 371
