Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
23/07/2018 12:21:27.201;23;none;none;none;0;none;none;none;none;none;none;Focus Gained
23/07/2018 12:21:27.887;709;none;none;none;0;none;Mouse;Move;1006;745;none;none
23/07/2018 12:21:27.894;716;none;none;none;0;none;Mouse;Move;1004;745;none;none
23/07/2018 12:21:27.902;724;none;none;none;0;none;Mouse;Move;999;738;none;none
23/07/2018 12:21:27.911;732;none;none;none;0;none;Mouse;Move;989;724;none;none
23/07/2018 12:21:27.918;740;none;none;none;0;none;Mouse;Move;973;708;none;none
23/07/2018 12:21:27.927;749;none;none;none;0;none;Mouse;Move;956;695;none;none
23/07/2018 12:21:27.934;756;none;none;none;0;none;Mouse;Move;936;680;none;none
23/07/2018 12:21:27.942;764;none;none;none;0;none;Mouse;Move;919;667;none;none
23/07/2018 12:21:27.950;772;none;none;none;0;none;Mouse;Move;899;653;none;none
23/07/2018 12:21:27.958;780;none;none;none;0;none;Mouse;Move;879;640;none;none
23/07/2018 12:21:27.966;788;none;none;none;0;none;Mouse;Move;860;626;none;none
23/07/2018 12:21:27.974;796;none;none;none;0;none;Mouse;Move;838;614;none;none
23/07/2018 12:21:27.982;804;none;none;none;0;none;Mouse;Move;819;602;none;none
23/07/2018 12:21:27.990;812;none;none;none;0;none;Mouse;Move;797;589;none;none
23/07/2018 12:21:27.998;820;none;none;none;0;none;Mouse;Move;778;579;none;none
23/07/2018 12:21:28.6;828;none;none;none;0;none;Mouse;Move;754;568;none;none
23/07/2018 12:21:28.14;836;none;none;none;0;none;Mouse;Move;735;556;none;none
23/07/2018 12:21:28.22;844;none;none;none;0;none;Mouse;Move;720;548;none;none
23/07/2018 12:21:28.30;852;none;none;none;0;none;Mouse;Move;706;541;none;none
23/07/2018 12:21:28.38;860;none;none;none;0;none;Mouse;Move;695;534;none;none
23/07/2018 12:21:28.46;868;none;none;none;0;none;Mouse;Move;686;530;none;none
23/07/2018 12:21:28.54;876;none;none;none;0;none;Mouse;Move;679;526;none;none
23/07/2018 12:21:28.62;884;none;none;none;0;none;Mouse;Move;675;523;none;none
23/07/2018 12:21:28.70;892;none;none;none;0;none;Mouse;Move;672;520;none;none
23/07/2018 12:21:28.78;900;none;none;none;0;none;Mouse;Move;669;520;none;none
23/07/2018 12:21:28.86;908;none;none;none;0;none;Mouse;Move;668;518;none;none
23/07/2018 12:21:28.94;916;none;none;none;0;none;Mouse;Move;668;518;none;none
23/07/2018 12:21:28.102;924;none;none;none;0;none;Mouse;Move;667;517;none;none
23/07/2018 12:21:28.110;932;none;none;none;0;none;Mouse;Move;667;516;none;none
23/07/2018 12:21:28.230;1052;none;none;none;0;none;Mouse;Move;666;516;none;none
23/07/2018 12:21:28.238;1060;none;none;none;0;none;Mouse;Move;666;516;none;none
23/07/2018 12:21:28.246;1068;none;none;none;0;none;Mouse;Move;664;517;none;none
23/07/2018 12:21:28.254;1076;none;none;none;0;none;Mouse;Move;661;518;none;none
23/07/2018 12:21:28.262;1084;none;none;none;0;none;Mouse;Move;656;519;none;none
23/07/2018 12:21:28.270;1092;none;none;none;0;none;Mouse;Move;652;521;none;none
23/07/2018 12:21:28.278;1100;none;none;none;0;none;Mouse;Move;647;523;none;none
23/07/2018 12:21:28.286;1108;none;none;none;0;none;Mouse;Move;642;526;none;none
23/07/2018 12:21:28.294;1116;none;none;none;0;none;Mouse;Move;637;528;none;none
23/07/2018 12:21:28.302;1124;none;none;none;0;none;Mouse;Move;632;531;none;none
23/07/2018 12:21:28.310;1132;none;none;none;0;none;Mouse;Move;626;533;none;none
23/07/2018 12:21:28.319;1141;none;none;none;0;none;Mouse;Move;621;534;none;none
23/07/2018 12:21:28.326;1148;none;none;none;0;none;Mouse;Move;617;535;none;none
23/07/2018 12:21:28.334;1156;none;none;none;0;none;Mouse;Move;614;535;none;none
23/07/2018 12:21:28.342;1164;none;none;none;0;none;Mouse;Move;611;535;none;none
23/07/2018 12:21:28.350;1172;none;none;none;0;none;Mouse;Move;609;535;none;none
23/07/2018 12:21:28.358;1180;none;none;none;0;none;Mouse;Move;608;536;none;none
23/07/2018 12:21:28.366;1188;none;none;none;0;none;Mouse;Move;607;536;none;none
23/07/2018 12:21:28.374;1196;none;none;none;0;none;Mouse;Move;607;536;none;none
23/07/2018 12:21:28.543;1364;none;none;none;0;none;Mouse;Click;607;536;none;none
23/07/2018 12:21:28.543;1364;none;none;none;0;none;Mouse;Move;607;536;none;none
23/07/2018 12:21:28.663;1484;none;none;none;0;none;Mouse;Release;607;536;none;none
23/07/2018 12:21:28.664;1485;none;none;none;0;none;Mouse;Move;607;536;none;none
23/07/2018 12:21:28.666;1487;none;none;none;0;none;none;none;none;none;none;Click textBox1
23/07/2018 12:21:29.360;2181;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
23/07/2018 12:21:29.555;2376;none;none;none;0;none;Key;Down;none;none;B;none
23/07/2018 12:21:29.644;2465;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
23/07/2018 12:21:29.691;2512;none;none;none;0;none;Key;Up;none;none;B;none
23/07/2018 12:21:29.771;2592;none;none;none;0;none;Key;Down;none;none;I;none
23/07/2018 12:21:29.843;2664;none;none;none;0;none;Key;Up;none;none;I;none
23/07/2018 12:21:29.939;2760;none;none;none;0;none;Key;Down;none;none;N;none
23/07/2018 12:21:30.27;2848;none;none;none;0;none;Key;Up;none;none;N;none
23/07/2018 12:21:30.131;2952;none;none;none;0;none;Key;Down;none;none;H;none
23/07/2018 12:21:30.219;3040;none;none;none;0;none;Key;Up;none;none;H;none
23/07/2018 12:21:30.220;3041;none;none;none;0;none;Key;Down;none;none;Space;none
23/07/2018 12:21:30.315;3136;none;none;none;0;none;Key;Up;none;none;Space;none
23/07/2018 12:21:30.467;3288;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
23/07/2018 12:21:30.683;3504;none;none;none;0;none;Key;Down;none;none;T;none
23/07/2018 12:21:30.731;3552;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
23/07/2018 12:21:30.811;3632;none;none;none;0;none;Key;Up;none;none;T;none
23/07/2018 12:21:30.851;3672;none;none;none;0;none;Key;Down;none;none;H;none
23/07/2018 12:21:30.955;3776;none;none;none;0;none;Key;Up;none;none;H;none
23/07/2018 12:21:31.3;3824;none;none;none;0;none;Key;Down;none;none;A;none
23/07/2018 12:21:31.83;3904;none;none;none;0;none;Key;Down;none;none;N;none
23/07/2018 12:21:31.99;3920;none;none;none;0;none;Key;Up;none;none;A;none
23/07/2018 12:21:31.147;3968;none;none;none;0;none;Key;Up;none;none;N;none
23/07/2018 12:21:31.243;4064;none;none;none;0;none;Key;Down;none;none;H;none
23/07/2018 12:21:31.275;4096;none;none;none;0;none;Key;Down;none;none;Space;none
23/07/2018 12:21:31.315;4136;none;none;none;0;none;Key;Up;none;none;H;none
23/07/2018 12:21:31.419;4240;none;none;none;0;none;Key;Up;none;none;Space;none
23/07/2018 12:21:31.579;4400;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
23/07/2018 12:21:31.867;4688;none;none;none;0;none;Key;Down;none;none;L;none
23/07/2018 12:21:31.931;4752;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
23/07/2018 12:21:32.11;4832;none;none;none;0;none;Key;Up;none;none;L;none
23/07/2018 12:21:32.147;4968;none;none;none;0;none;Key;Down;none;none;U;none
23/07/2018 12:21:32.259;5080;none;none;none;0;none;Key;Up;none;none;U;none
23/07/2018 12:21:32.259;5080;none;none;none;0;none;Key;Down;none;none;O;none
23/07/2018 12:21:32.371;5192;none;none;none;0;none;Key;Up;none;none;O;none
23/07/2018 12:21:32.475;5296;none;none;none;0;none;Key;Down;none;none;N;none
23/07/2018 12:21:32.587;5408;none;none;none;0;none;Key;Up;none;none;N;none
23/07/2018 12:21:32.627;5448;none;none;none;0;none;Key;Down;none;none;G;none
23/07/2018 12:21:32.723;5544;none;none;none;0;none;Key;Up;none;none;G;none
23/07/2018 12:21:33.375;6196;none;none;none;0;none;Mouse;Move;606;536;none;none
23/07/2018 12:21:33.383;6204;none;none;none;0;none;Mouse;Move;605;537;none;none
23/07/2018 12:21:33.391;6212;none;none;none;0;none;Mouse;Move;602;539;none;none
23/07/2018 12:21:33.399;6220;none;none;none;0;none;Mouse;Move;594;543;none;none
23/07/2018 12:21:33.407;6228;none;none;none;0;none;Mouse;Move;585;549;none;none
23/07/2018 12:21:33.415;6236;none;none;none;0;none;Mouse;Move;577;554;none;none
