Focus Gained 10/06/2018 19:51:02 792
MOUSE Move {X=504,Y=322} 10/06/2018 19:51:04 72
MOUSE Move {X=509,Y=313} 10/06/2018 19:51:04 82
MOUSE Move {X=525,Y=299} 10/06/2018 19:51:04 95
MOUSE Move {X=572,Y=260} 10/06/2018 19:51:04 107
MOUSE Move {X=653,Y=204} 10/06/2018 19:51:04 120
MOUSE Move {X=755,Y=146} 10/06/2018 19:51:04 133
MOUSE Move {X=864,Y=95} 10/06/2018 19:51:04 146
MOUSE Move {X=972,Y=58} 10/06/2018 19:51:04 159
MOUSE Move {X=1072,Y=33} 10/06/2018 19:51:04 172
MOUSE Move {X=1157,Y=15} 10/06/2018 19:51:04 184
MOUSE Move {X=1229,Y=9} 10/06/2018 19:51:04 198
MOUSE Move {X=1269,Y=9} 10/06/2018 19:51:04 211
MOUSE Move {X=1289,Y=8} 10/06/2018 19:51:04 223
MOUSE Move {X=1298,Y=8} 10/06/2018 19:51:04 236
MOUSE Move {X=1301,Y=8} 10/06/2018 19:51:04 249
MOUSE Move {X=1303,Y=8} 10/06/2018 19:51:04 261
MOUSE Move {X=1300,Y=9} 10/06/2018 19:51:04 326
MOUSE Move {X=1295,Y=11} 10/06/2018 19:51:04 338
MOUSE Move {X=1291,Y=12} 10/06/2018 19:51:04 352
MOUSE Move {X=1288,Y=12} 10/06/2018 19:51:04 364
MOUSE Move {X=1287,Y=13} 10/06/2018 19:51:04 377
MOUSE Move {X=1287,Y=13} 10/06/2018 19:51:04 390
MOUSE Move {X=1286,Y=13} 10/06/2018 19:51:04 404
MOUSE Move {X=1286,Y=13} 10/06/2018 19:51:04 442
MOUSE Move {X=1288,Y=13} 10/06/2018 19:51:04 455
MOUSE Move {X=1295,Y=13} 10/06/2018 19:51:04 468
MOUSE Move {X=1303,Y=13} 10/06/2018 19:51:04 481
MOUSE Move {X=1311,Y=13} 10/06/2018 19:51:04 496
MOUSE Move {X=1319,Y=13} 10/06/2018 19:51:04 506
MOUSE Move {X=1327,Y=14} 10/06/2018 19:51:04 520
MOUSE Move {X=1327,Y=17} 10/06/2018 19:51:04 570
MOUSE Move {X=1325,Y=22} 10/06/2018 19:51:04 584
MOUSE Move {X=1320,Y=28} 10/06/2018 19:51:04 596
MOUSE Move {X=1313,Y=34} 10/06/2018 19:51:04 608
MOUSE Move {X=1307,Y=39} 10/06/2018 19:51:04 622
MOUSE Move {X=1305,Y=42} 10/06/2018 19:51:04 635
MOUSE Move {X=1303,Y=43} 10/06/2018 19:51:04 647
MOUSE Move {X=1302,Y=45} 10/06/2018 19:51:04 661
MOUSE Move {X=1301,Y=45} 10/06/2018 19:51:04 673
MOUSE click {X=1301,Y=45} 10/06/2018 19:51:04 957
MOUSE Move {X=1301,Y=45} 10/06/2018 19:51:05 121
MOUSE release {X=1301,Y=45} 10/06/2018 19:51:05 161
MOUSE Move {X=1301,Y=45} 10/06/2018 19:51:05 168
Focus Lost 10/06/2018 19:51:05 191
