Focus Gained 11/06/2018 12:41:05 96
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:17 924
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:17 962
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:17 999
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 38
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 76
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 113
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 150
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 188
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 225
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 263
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 301
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 338
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 376
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 414
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 451
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 488
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 526
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 564
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 602
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 639
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:18 676
KEYPRESS UP LShiftKey 11/06/2018 12:41:18 736
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:19 128
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:19 660
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:19 697
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:19 735
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:19 773
KEYPRESS UP LShiftKey 11/06/2018 12:41:19 832
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:20 452
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:20 984
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:21 22
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:21 59
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:21 97
KEYPRESS DOWN LShiftKey 11/06/2018 12:41:21 135
KEYPRESS UP LShiftKey 11/06/2018 12:41:21 204
Focus Gained 11/06/2018 12:41:21 233
ExposeHK Hidden 11/06/2018 12:41:21 240
KEYPRESS UP LControlKey 11/06/2018 12:41:21 263
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 16
Focus Lost 11/06/2018 12:41:22 26
ExposeHK Activated 11/06/2018 12:41:22 85
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 548
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 586
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 624
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 661
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 699
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 736
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 774
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 811
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 849
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 886
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 924
KEYPRESS DOWN LControlKey 11/06/2018 12:41:22 962
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 18
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 56
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 93
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 131
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 168
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 206
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 243
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 281
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 319
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 356
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 394
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 432
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 469
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 507
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 544
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 582
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 620
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 657
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 695
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 733
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 770
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 807
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 845
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 883
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 920
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 958
KEYPRESS DOWN LControlKey 11/06/2018 12:41:23 996
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 33
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 71
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 108
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 146
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 184
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 222
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 259
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 296
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 334
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 372
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 410
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 447
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 484
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 522
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 560
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 597
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 635
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 673
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 710
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 748
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 786
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 823
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 861
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 899
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 936
KEYPRESS DOWN LControlKey 11/06/2018 12:41:24 974
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 11
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 49
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 87
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 124
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 162
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 199
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 237
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 274
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 312
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 349
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 388
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 425
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 462
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 500
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 537
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 575
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 612
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 650
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 688
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 726
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 763
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 802
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 839
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 876
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 913
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 952
KEYPRESS DOWN LControlKey 11/06/2018 12:41:25 989
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 46
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 83
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 121
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 158
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 195
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 233
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 271
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 308
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 346
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 384
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 421
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 458
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 497
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 534
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 571
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 609
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 646
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 684
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 722
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 759
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 797
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 835
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 872
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 910
KEYPRESS DOWN LControlKey 11/06/2018 12:41:26 947
