Focus Gained 11/06/2018 10:52:46 778
MOUSE Move {X=486,Y=65} 11/06/2018 10:52:47 688
MOUSE Move {X=491,Y=74} 11/06/2018 10:52:47 710
MOUSE Move {X=496,Y=84} 11/06/2018 10:52:47 727
MOUSE Move {X=500,Y=103} 11/06/2018 10:52:47 746
MOUSE Move {X=504,Y=122} 11/06/2018 10:52:47 757
MOUSE Move {X=508,Y=136} 11/06/2018 10:52:47 771
MOUSE Move {X=512,Y=152} 11/06/2018 10:52:47 799
MOUSE Move {X=514,Y=165} 11/06/2018 10:52:47 823
MOUSE Move {X=515,Y=172} 11/06/2018 10:52:47 857
MOUSE Move {X=515,Y=172} 11/06/2018 10:52:47 882
MOUSE Move {X=515,Y=173} 11/06/2018 10:52:47 899
MOUSE click {X=515,Y=173} 11/06/2018 10:52:48 44
MOUSE Move {X=515,Y=173} 11/06/2018 10:52:48 51
MOUSE release {X=515,Y=173} 11/06/2018 10:52:48 145
MOUSE Move {X=515,Y=173} 11/06/2018 10:52:48 150
MOUSE Move {X=515,Y=176} 11/06/2018 10:52:48 357
MOUSE Move {X=515,Y=183} 11/06/2018 10:52:48 367
MOUSE Move {X=513,Y=194} 11/06/2018 10:52:48 378
MOUSE Move {X=513,Y=202} 11/06/2018 10:52:48 388
MOUSE Move {X=513,Y=210} 11/06/2018 10:52:48 403
MOUSE Move {X=513,Y=222} 11/06/2018 10:52:48 413
MOUSE Move {X=515,Y=234} 11/06/2018 10:52:48 427
MOUSE Move {X=519,Y=245} 11/06/2018 10:52:48 439
MOUSE Move {X=523,Y=254} 11/06/2018 10:52:48 452
MOUSE Move {X=530,Y=261} 11/06/2018 10:52:48 465
MOUSE Move {X=542,Y=268} 11/06/2018 10:52:48 478
MOUSE Move {X=563,Y=277} 11/06/2018 10:52:48 490
MOUSE Move {X=584,Y=282} 11/06/2018 10:52:48 504
MOUSE Move {X=611,Y=287} 11/06/2018 10:52:48 516
MOUSE Move {X=647,Y=291} 11/06/2018 10:52:48 529
MOUSE Move {X=672,Y=291} 11/06/2018 10:52:48 593
MOUSE Move {X=693,Y=293} 11/06/2018 10:52:48 606
MOUSE Move {X=714,Y=298} 11/06/2018 10:52:48 619
MOUSE Move {X=733,Y=304} 11/06/2018 10:52:48 632
MOUSE Move {X=746,Y=308} 11/06/2018 10:52:48 645
MOUSE Move {X=753,Y=310} 11/06/2018 10:52:48 658
MOUSE Move {X=753,Y=310} 11/06/2018 10:52:48 773
MOUSE Move {X=754,Y=310} 11/06/2018 10:52:48 787
MOUSE click {X=754,Y=310} 11/06/2018 10:52:48 813
MOUSE Move {X=754,Y=310} 11/06/2018 10:52:48 819
MOUSE Move {X=754,Y=310} 11/06/2018 10:52:48 877
MOUSE Move {X=754,Y=310} 11/06/2018 10:52:48 890
MOUSE Move {X=754,Y=310} 11/06/2018 10:52:48 902
MOUSE release {X=754,Y=310} 11/06/2018 10:52:48 908
MOUSE Move {X=754,Y=310} 11/06/2018 10:52:48 914
MOUSE Move {X=754,Y=309} 11/06/2018 10:52:48 968
MOUSE Move {X=753,Y=309} 11/06/2018 10:52:49 130
MOUSE Move {X=752,Y=308} 11/06/2018 10:52:49 143
