Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 13:55:41.52;20;none;none;none;0;none;none;none;none;none;none;Focus Gained
25/07/2018 13:55:41.99;68;none;none;none;0;none;Mouse;Move;990;739;none;none
25/07/2018 13:55:41.106;75;none;none;none;0;none;Mouse;Move;991;739;none;none
25/07/2018 13:55:41.114;83;none;none;none;0;none;Mouse;Move;993;739;none;none
25/07/2018 13:55:41.122;91;none;none;none;0;none;Mouse;Move;993;738;none;none
25/07/2018 13:55:41.275;243;none;none;none;0;none;Mouse;Move;993;738;none;none
25/07/2018 13:55:41.283;251;none;none;none;0;none;Mouse;Move;994;738;none;none
25/07/2018 13:55:41.291;259;none;none;none;0;none;Mouse;Move;995;738;none;none
25/07/2018 13:55:41.306;275;none;none;none;0;none;Mouse;Move;995;738;none;none
25/07/2018 13:55:41.314;283;none;none;none;0;none;Mouse;Move;995;738;none;none
25/07/2018 13:55:41.322;291;none;none;none;0;none;Mouse;Move;995;738;none;none
25/07/2018 13:55:41.331;299;none;none;none;0;none;Mouse;Move;994;738;none;none
25/07/2018 13:55:41.339;307;none;none;none;0;none;Mouse;Move;991;736;none;none
25/07/2018 13:55:41.347;315;none;none;none;0;none;Mouse;Move;988;735;none;none
25/07/2018 13:55:41.355;323;none;none;none;0;none;Mouse;Move;982;733;none;none
25/07/2018 13:55:41.363;331;none;none;none;0;none;Mouse;Move;975;731;none;none
25/07/2018 13:55:41.371;339;none;none;none;0;none;Mouse;Move;968;729;none;none
25/07/2018 13:55:41.379;347;none;none;none;0;none;Mouse;Move;961;726;none;none
25/07/2018 13:55:41.387;355;none;none;none;0;none;Mouse;Move;950;724;none;none
25/07/2018 13:55:41.395;363;none;none;none;0;none;Mouse;Move;941;721;none;none
25/07/2018 13:55:41.403;371;none;none;none;0;none;Mouse;Move;928;717;none;none
25/07/2018 13:55:41.410;379;none;none;none;0;none;Mouse;Move;916;714;none;none
25/07/2018 13:55:41.418;387;none;none;none;0;none;Mouse;Move;902;709;none;none
25/07/2018 13:55:41.426;395;none;none;none;0;none;Mouse;Move;888;706;none;none
25/07/2018 13:55:41.434;403;none;none;none;0;none;Mouse;Move;874;702;none;none
25/07/2018 13:55:41.443;411;none;none;none;0;none;Mouse;Move;862;699;none;none
25/07/2018 13:55:41.451;419;none;none;none;0;none;Mouse;Move;844;696;none;none
25/07/2018 13:55:41.459;427;none;none;none;0;none;Mouse;Move;829;695;none;none
25/07/2018 13:55:41.467;435;none;none;none;0;none;Mouse;Move;814;693;none;none
25/07/2018 13:55:41.475;443;none;none;none;0;none;Mouse;Move;794;692;none;none
25/07/2018 13:55:41.483;451;none;none;none;0;none;Mouse;Move;773;690;none;none
25/07/2018 13:55:41.491;459;none;none;none;0;none;Mouse;Move;751;690;none;none
25/07/2018 13:55:41.499;467;none;none;none;0;none;Mouse;Move;728;689;none;none
25/07/2018 13:55:41.507;475;none;none;none;0;none;Mouse;Move;705;689;none;none
25/07/2018 13:55:41.514;483;none;none;none;0;none;Mouse;Move;685;687;none;none
25/07/2018 13:55:41.522;491;none;none;none;0;none;Mouse;Move;665;687;none;none
25/07/2018 13:55:41.531;499;none;none;none;0;none;Mouse;Move;643;687;none;none
25/07/2018 13:55:41.538;507;none;none;none;0;none;Mouse;Move;626;687;none;none
25/07/2018 13:55:41.547;515;none;none;none;0;none;Mouse;Move;609;687;none;none
25/07/2018 13:55:41.555;523;none;none;none;0;none;Mouse;Move;592;686;none;none
25/07/2018 13:55:41.563;531;none;none;none;0;none;Mouse;Move;578;684;none;none
25/07/2018 13:55:41.571;539;none;none;none;0;none;Mouse;Move;566;683;none;none
25/07/2018 13:55:41.579;547;none;none;none;0;none;Mouse;Move;556;681;none;none
25/07/2018 13:55:41.587;555;none;none;none;0;none;Mouse;Move;550;680;none;none
25/07/2018 13:55:41.596;564;none;none;none;0;none;Mouse;Move;546;679;none;none
25/07/2018 13:55:41.603;571;none;none;none;0;none;Mouse;Move;544;678;none;none
25/07/2018 13:55:41.611;579;none;none;none;0;none;Mouse;Move;544;678;none;none
25/07/2018 13:55:41.634;603;none;none;none;0;none;Mouse;Move;544;677;none;none
25/07/2018 13:55:41.675;643;none;none;none;0;none;Mouse;Move;543;677;none;none
25/07/2018 13:55:41.683;651;none;none;none;0;none;Mouse;Move;543;677;none;none
25/07/2018 13:55:41.691;659;none;none;none;0;none;Mouse;Move;542;677;none;none
25/07/2018 13:55:41.698;667;none;none;none;0;none;Mouse;Move;541;676;none;none
25/07/2018 13:55:41.707;675;none;none;none;0;none;Mouse;Move;540;675;none;none
25/07/2018 13:55:41.714;683;none;none;none;0;none;Mouse;Move;539;674;none;none
25/07/2018 13:55:41.723;691;none;none;none;0;none;Mouse;Move;539;674;none;none
25/07/2018 13:55:41.730;699;none;none;none;0;none;Mouse;Move;538;673;none;none
25/07/2018 13:55:41.738;707;none;none;none;0;none;Mouse;Move;538;673;none;none
25/07/2018 13:55:41.850;819;none;none;none;0;none;Mouse;Click;538;673;none;none
25/07/2018 13:55:41.851;819;none;none;none;0;none;Mouse;Move;538;673;none;none
25/07/2018 13:55:41.947;915;none;none;none;0;none;Mouse;Release;538;673;none;none
25/07/2018 13:55:41.949;917;none;none;none;0;none;Mouse;Move;538;673;none;none
25/07/2018 13:55:41.956;925;none;none;none;0;none;none;none;none;none;none;Click radioButton3
25/07/2018 13:55:42.66;1035;none;none;none;0;none;Mouse;Move;538;673;none;none
25/07/2018 13:55:42.74;1043;none;none;none;0;none;Mouse;Move;540;673;none;none
25/07/2018 13:55:42.82;1051;none;none;none;0;none;Mouse;Move;546;673;none;none
25/07/2018 13:55:42.90;1059;none;none;none;0;none;Mouse;Move;553;673;none;none
25/07/2018 13:55:42.98;1067;none;none;none;0;none;Mouse;Move;566;673;none;none
25/07/2018 13:55:42.106;1075;none;none;none;0;none;Mouse;Move;579;674;none;none
25/07/2018 13:55:42.114;1082;none;none;none;0;none;Mouse;Move;595;674;none;none
25/07/2018 13:55:42.122;1090;none;none;none;0;none;Mouse;Move;615;674;none;none
25/07/2018 13:55:42.131;1099;none;none;none;0;none;Mouse;Move;641;675;none;none
25/07/2018 13:55:42.138;1107;none;none;none;0;none;Mouse;Move;667;677;none;none
25/07/2018 13:55:42.146;1115;none;none;none;0;none;Mouse;Move;695;678;none;none
25/07/2018 13:55:42.154;1123;none;none;none;0;none;Mouse;Move;716;681;none;none
25/07/2018 13:55:42.162;1131;none;none;none;0;none;Mouse;Move;742;684;none;none
25/07/2018 13:55:42.170;1139;none;none;none;0;none;Mouse;Move;758;687;none;none
25/07/2018 13:55:42.179;1147;none;none;none;0;none;Mouse;Move;769;688;none;none
25/07/2018 13:55:42.187;1155;none;none;none;0;none;Mouse;Move;781;689;none;none
25/07/2018 13:55:42.195;1163;none;none;none;0;none;Mouse;Move;788;690;none;none
25/07/2018 13:55:42.203;1171;none;none;none;0;none;Mouse;Move;794;690;none;none
25/07/2018 13:55:42.210;1179;none;none;none;0;none;Mouse;Move;796;691;none;none
25/07/2018 13:55:42.218;1187;none;none;none;0;none;Mouse;Move;798;691;none;none
25/07/2018 13:55:42.267;1235;none;none;none;0;none;Mouse;Move;798;691;none;none
25/07/2018 13:55:42.275;1243;none;none;none;0;none;Mouse;Move;799;691;none;none
25/07/2018 13:55:42.283;1251;none;none;none;0;none;Mouse;Move;799;691;none;none
25/07/2018 13:55:42.291;1259;none;none;none;0;none;Mouse;Move;800;691;none;none
25/07/2018 13:55:42.298;1267;none;none;none;0;none;Mouse;Move;803;690;none;none
25/07/2018 13:55:42.306;1275;none;none;none;0;none;Mouse;Move;806;690;none;none
25/07/2018 13:55:42.314;1283;none;none;none;0;none;Mouse;Move;809;689;none;none
25/07/2018 13:55:42.322;1291;none;none;none;0;none;Mouse;Move;812;687;none;none
25/07/2018 13:55:42.330;1299;none;none;none;0;none;Mouse;Move;816;686;none;none
25/07/2018 13:55:42.339;1307;none;none;none;0;none;Mouse;Move;821;686;none;none
25/07/2018 13:55:42.346;1315;none;none;none;0;none;Mouse;Move;825;686;none;none
25/07/2018 13:55:42.354;1323;none;none;none;0;none;Mouse;Move;832;686;none;none
25/07/2018 13:55:42.362;1331;none;none;none;0;none;Mouse;Move;838;686;none;none
25/07/2018 13:55:42.370;1339;none;none;none;0;none;Mouse;Move;845;686;none;none
25/07/2018 13:55:42.378;1347;none;none;none;0;none;Mouse;Move;850;686;none;none
25/07/2018 13:55:42.387;1355;none;none;none;0;none;Mouse;Move;856;686;none;none
25/07/2018 13:55:42.395;1363;none;none;none;0;none;Mouse;Move;859;686;none;none
25/07/2018 13:55:42.403;1371;none;none;none;0;none;Mouse;Move;861;686;none;none
25/07/2018 13:55:42.411;1379;none;none;none;0;none;Mouse;Move;862;686;none;none
25/07/2018 13:55:42.418;1387;none;none;none;0;none;Mouse;Move;862;686;none;none
25/07/2018 13:55:42.483;1451;none;none;none;0;none;Mouse;Move;863;686;none;none
25/07/2018 13:55:42.491;1459;none;none;none;0;none;Mouse;Move;864;686;none;none
25/07/2018 13:55:42.499;1467;none;none;none;0;none;Mouse;Move;864;686;none;none
25/07/2018 13:55:42.506;1474;none;none;none;0;none;Mouse;Move;865;686;none;none
25/07/2018 13:55:42.514;1483;none;none;none;0;none;Mouse;Move;867;685;none;none
25/07/2018 13:55:42.522;1491;none;none;none;0;none;Mouse;Move;868;685;none;none
25/07/2018 13:55:42.530;1499;none;none;none;0;none;Mouse;Move;869;685;none;none
25/07/2018 13:55:42.538;1507;none;none;none;0;none;Mouse;Move;870;685;none;none
25/07/2018 13:55:42.586;1555;none;none;none;0;none;Mouse;Move;870;685;none;none
25/07/2018 13:55:42.594;1562;none;none;none;0;none;Mouse;Move;871;685;none;none
25/07/2018 13:55:42.602;1571;none;none;none;0;none;Mouse;Move;872;685;none;none
25/07/2018 13:55:42.610;1579;none;none;none;0;none;Mouse;Move;872;685;none;none
25/07/2018 13:55:42.618;1587;none;none;none;0;none;Mouse;Move;873;685;none;none
25/07/2018 13:55:42.626;1595;none;none;none;0;none;Mouse;Move;874;685;none;none
25/07/2018 13:55:42.634;1603;none;none;none;0;none;Mouse;Move;875;685;none;none
