Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
23/07/2018 15:35:58.146;34;none;none;none;0;none;none;none;none;none;none;Focus Gained
23/07/2018 15:35:58.156;44;none;none;none;0;none;Mouse;Move;998;579;none;none
23/07/2018 15:35:58.157;46;none;none;none;0;none;Mouse;Move;998;579;none;none
23/07/2018 15:35:58.181;69;none;none;none;0;none;Mouse;Move;998;579;none;none
23/07/2018 15:35:58.189;77;none;none;none;0;none;Mouse;Move;998;580;none;none
23/07/2018 15:35:58.197;85;none;none;none;0;none;Mouse;Move;998;583;none;none
23/07/2018 15:35:58.205;93;none;none;none;0;none;Mouse;Move;995;587;none;none
23/07/2018 15:35:58.213;101;none;none;none;0;none;Mouse;Move;992;592;none;none
23/07/2018 15:35:58.221;109;none;none;none;0;none;Mouse;Move;988;598;none;none
23/07/2018 15:35:58.229;117;none;none;none;0;none;Mouse;Move;985;605;none;none
23/07/2018 15:35:58.237;125;none;none;none;0;none;Mouse;Move;982;611;none;none
23/07/2018 15:35:58.245;133;none;none;none;0;none;Mouse;Move;979;617;none;none
23/07/2018 15:35:58.253;141;none;none;none;0;none;Mouse;Move;977;622;none;none
23/07/2018 15:35:58.261;149;none;none;none;0;none;Mouse;Move;976;624;none;none
23/07/2018 15:35:58.269;157;none;none;none;0;none;Mouse;Move;976;626;none;none
23/07/2018 15:35:58.276;165;none;none;none;0;none;Mouse;Move;976;626;none;none
23/07/2018 15:35:58.493;382;none;none;none;0;none;Mouse;Move;975;626;none;none
23/07/2018 15:35:58.501;390;none;none;none;0;none;Mouse;Move;975;627;none;none
23/07/2018 15:35:58.509;397;none;none;none;0;none;Mouse;Move;972;629;none;none
23/07/2018 15:35:58.517;405;none;none;none;0;none;Mouse;Move;967;633;none;none
23/07/2018 15:35:58.525;413;none;none;none;0;none;Mouse;Move;961;636;none;none
23/07/2018 15:35:58.533;422;none;none;none;0;none;Mouse;Move;956;639;none;none
23/07/2018 15:35:58.541;430;none;none;none;0;none;Mouse;Move;951;643;none;none
23/07/2018 15:35:58.549;438;none;none;none;0;none;Mouse;Move;948;644;none;none
23/07/2018 15:35:58.557;446;none;none;none;0;none;Mouse;Move;944;646;none;none
23/07/2018 15:35:58.565;454;none;none;none;0;none;Mouse;Move;941;648;none;none
23/07/2018 15:35:58.573;462;none;none;none;0;none;Mouse;Move;939;649;none;none
23/07/2018 15:35:58.581;470;none;none;none;0;none;Mouse;Move;938;649;none;none
23/07/2018 15:35:58.589;478;none;none;none;0;none;Mouse;Move;937;649;none;none
23/07/2018 15:35:58.741;629;none;none;none;0;none;Mouse;Click;937;649;none;none
23/07/2018 15:35:58.741;630;none;none;none;0;none;Mouse;Move;937;649;none;none
23/07/2018 15:35:58.845;734;none;none;none;0;none;Mouse;Release;937;649;none;none
23/07/2018 15:35:58.847;736;none;none;none;0;none;Mouse;Move;937;649;none;none
23/07/2018 15:35:58.852;741;none;none;none;0;none;none;none;none;none;none;Click radioButton7
23/07/2018 15:35:58.869;758;none;none;none;0;none;Mouse;Move;937;649;none;none
23/07/2018 15:35:58.877;766;none;none;none;0;none;Mouse;Move;937;649;none;none
23/07/2018 15:35:58.885;774;none;none;none;0;none;Mouse;Move;936;647;none;none
23/07/2018 15:35:58.893;782;none;none;none;0;none;Mouse;Move;933;643;none;none
23/07/2018 15:35:58.901;790;none;none;none;0;none;Mouse;Move;931;641;none;none
23/07/2018 15:35:59.173;1061;none;none;none;0;none;Mouse;Move;931;641;none;none
23/07/2018 15:35:59.180;1069;none;none;none;0;none;Mouse;Move;929;640;none;none
23/07/2018 15:35:59.188;1077;none;none;none;0;none;Mouse;Move;926;638;none;none
23/07/2018 15:35:59.196;1085;none;none;none;0;none;Mouse;Move;924;638;none;none
23/07/2018 15:35:59.205;1093;none;none;none;0;none;Mouse;Move;922;638;none;none
23/07/2018 15:35:59.213;1101;none;none;none;0;none;Mouse;Move;921;638;none;none
23/07/2018 15:35:59.221;1109;none;none;none;0;none;Mouse;Move;918;638;none;none
23/07/2018 15:35:59.229;1118;none;none;none;0;none;Mouse;Move;914;639;none;none
23/07/2018 15:35:59.237;1126;none;none;none;0;none;Mouse;Move;908;642;none;none
23/07/2018 15:35:59.245;1134;none;none;none;0;none;Mouse;Move;900;646;none;none
23/07/2018 15:35:59.257;1145;none;none;none;0;none;Mouse;Move;890;652;none;none
23/07/2018 15:35:59.261;1149;none;none;none;0;none;Mouse;Move;877;658;none;none
23/07/2018 15:35:59.269;1158;none;none;none;0;none;Mouse;Move;859;664;none;none
23/07/2018 15:35:59.277;1166;none;none;none;0;none;Mouse;Move;833;674;none;none
23/07/2018 15:35:59.285;1173;none;none;none;0;none;Mouse;Move;802;682;none;none
23/07/2018 15:35:59.293;1181;none;none;none;0;none;Mouse;Move;769;691;none;none
23/07/2018 15:35:59.301;1189;none;none;none;0;none;Mouse;Move;736;700;none;none
23/07/2018 15:35:59.309;1198;none;none;none;0;none;Mouse;Move;705;708;none;none
23/07/2018 15:35:59.317;1205;none;none;none;0;none;Mouse;Move;681;715;none;none
23/07/2018 15:35:59.325;1214;none;none;none;0;none;Mouse;Move;658;721;none;none
23/07/2018 15:35:59.333;1221;none;none;none;0;none;Mouse;Move;642;724;none;none
23/07/2018 15:35:59.341;1229;none;none;none;0;none;Mouse;Move;629;728;none;none
23/07/2018 15:35:59.349;1237;none;none;none;0;none;Mouse;Move;617;730;none;none
23/07/2018 15:35:59.357;1245;none;none;none;0;none;Mouse;Move;605;731;none;none
23/07/2018 15:35:59.365;1253;none;none;none;0;none;Mouse;Move;594;732;none;none
23/07/2018 15:35:59.373;1262;none;none;none;0;none;Mouse;Move;581;733;none;none
23/07/2018 15:35:59.381;1270;none;none;none;0;none;Mouse;Move;572;733;none;none
23/07/2018 15:35:59.389;1278;none;none;none;0;none;Mouse;Move;562;734;none;none
23/07/2018 15:35:59.397;1286;none;none;none;0;none;Mouse;Move;554;734;none;none
23/07/2018 15:35:59.405;1294;none;none;none;0;none;Mouse;Move;548;734;none;none
23/07/2018 15:35:59.413;1302;none;none;none;0;none;Mouse;Move;544;734;none;none
23/07/2018 15:35:59.421;1310;none;none;none;0;none;Mouse;Move;540;734;none;none
23/07/2018 15:35:59.429;1318;none;none;none;0;none;Mouse;Move;535;734;none;none
23/07/2018 15:35:59.437;1326;none;none;none;0;none;Mouse;Move;531;733;none;none
23/07/2018 15:35:59.445;1334;none;none;none;0;none;Mouse;Move;525;732;none;none
23/07/2018 15:35:59.453;1342;none;none;none;0;none;Mouse;Move;520;732;none;none
23/07/2018 15:35:59.461;1350;none;none;none;0;none;Mouse;Move;514;731;none;none
23/07/2018 15:35:59.469;1358;none;none;none;0;none;Mouse;Move;508;730;none;none
23/07/2018 15:35:59.477;1366;none;none;none;0;none;Mouse;Move;502;728;none;none
23/07/2018 15:35:59.485;1374;none;none;none;0;none;Mouse;Move;496;726;none;none
23/07/2018 15:35:59.493;1382;none;none;none;0;none;Mouse;Move;490;723;none;none
23/07/2018 15:35:59.501;1389;none;none;none;0;none;Mouse;Move;484;719;none;none
23/07/2018 15:35:59.509;1397;none;none;none;0;none;Mouse;Move;478;715;none;none
23/07/2018 15:35:59.517;1405;none;none;none;0;none;Mouse;Move;473;707;none;none
23/07/2018 15:35:59.525;1414;none;none;none;0;none;Mouse;Move;468;698;none;none
23/07/2018 15:35:59.533;1422;none;none;none;0;none;Mouse;Move;464;691;none;none
23/07/2018 15:35:59.541;1430;none;none;none;0;none;Mouse;Move;461;682;none;none
23/07/2018 15:35:59.549;1438;none;none;none;0;none;Mouse;Move;457;673;none;none
23/07/2018 15:35:59.557;1446;none;none;none;0;none;Mouse;Move;454;663;none;none
23/07/2018 15:35:59.565;1454;none;none;none;0;none;Mouse;Move;451;653;none;none
23/07/2018 15:35:59.573;1462;none;none;none;0;none;Mouse;Move;448;644;none;none
23/07/2018 15:35:59.581;1470;none;none;none;0;none;Mouse;Move;444;637;none;none
23/07/2018 15:35:59.589;1478;none;none;none;0;none;Mouse;Move;441;631;none;none
23/07/2018 15:35:59.597;1486;none;none;none;0;none;Mouse;Move;440;627;none;none
23/07/2018 15:35:59.605;1494;none;none;none;0;none;Mouse;Move;438;625;none;none
23/07/2018 15:35:59.613;1502;none;none;none;0;none;Mouse;Move;438;625;none;none
23/07/2018 15:35:59.621;1510;none;none;none;0;none;Mouse;Move;438;624;none;none
23/07/2018 15:35:59.733;1622;none;none;none;0;none;Mouse;Move;438;623;none;none
23/07/2018 15:35:59.741;1630;none;none;none;0;none;Mouse;Move;438;623;none;none
23/07/2018 15:35:59.749;1638;none;none;none;0;none;Mouse;Move;438;621;none;none
23/07/2018 15:35:59.757;1646;none;none;none;0;none;Mouse;Move;438;617;none;none
23/07/2018 15:35:59.765;1654;none;none;none;0;none;Mouse;Move;439;611;none;none
23/07/2018 15:35:59.773;1662;none;none;none;0;none;Mouse;Move;441;607;none;none
23/07/2018 15:35:59.781;1670;none;none;none;0;none;Mouse;Move;441;603;none;none
23/07/2018 15:35:59.789;1678;none;none;none;0;none;Mouse;Move;441;601;none;none
23/07/2018 15:35:59.797;1686;none;none;none;0;none;Mouse;Move;441;600;none;none
23/07/2018 15:35:59.877;1766;none;none;none;0;none;Mouse;Move;441;600;none;none
23/07/2018 15:35:59.893;1781;none;none;none;0;none;Mouse;Move;441;600;none;none
23/07/2018 15:35:59.909;1798;none;none;none;0;none;Mouse;Click;441;600;none;none
23/07/2018 15:35:59.910;1799;none;none;none;0;none;Mouse;Move;441;600;none;none
23/07/2018 15:36:00.53;1942;none;none;none;0;none;Mouse;Release;441;600;none;none
23/07/2018 15:36:00.56;1944;none;none;none;0;none;Mouse;Move;441;600;none;none
23/07/2018 15:36:00.65;1954;none;none;none;0;none;none;none;none;none;none;Click radioButton1
23/07/2018 15:36:00.101;1989;none;none;none;0;none;Mouse;Move;441;600;none;none
23/07/2018 15:36:00.109;1997;none;none;none;0;none;Mouse;Move;442;600;none;none
23/07/2018 15:36:00.117;2005;none;none;none;0;none;Mouse;Move;444;600;none;none
23/07/2018 15:36:00.125;2013;none;none;none;0;none;Mouse;Move;449;597;none;none
23/07/2018 15:36:00.133;2021;none;none;none;0;none;Mouse;Move;455;594;none;none
23/07/2018 15:36:00.141;2029;none;none;none;0;none;Mouse;Move;460;592;none;none
23/07/2018 15:36:00.149;2037;none;none;none;0;none;Mouse;Move;465;589;none;none
23/07/2018 15:36:00.157;2045;none;none;none;0;none;Mouse;Move;469;586;none;none
23/07/2018 15:36:00.165;2053;none;none;none;0;none;Mouse;Move;471;585;none;none
23/07/2018 15:36:00.173;2061;none;none;none;0;none;Mouse;Move;472;584;none;none
23/07/2018 15:36:00.181;2069;none;none;none;0;none;Mouse;Move;473;584;none;none
23/07/2018 15:36:00.189;2077;none;none;none;0;none;Mouse;Move;473;583;none;none
23/07/2018 15:36:00.196;2085;none;none;none;0;none;Mouse;Move;473;583;none;none
23/07/2018 15:36:00.204;2093;none;none;none;0;none;Mouse;Move;473;583;none;none
23/07/2018 15:36:00.213;2101;none;none;none;0;none;Mouse;Move;474;583;none;none
23/07/2018 15:36:00.221;2109;none;none;none;0;none;Mouse;Move;474;582;none;none
23/07/2018 15:36:00.293;2182;none;none;none;0;none;Mouse;Move;475;582;none;none
23/07/2018 15:36:00.301;2190;none;none;none;0;none;Mouse;Move;475;580;none;none
23/07/2018 15:36:00.310;2198;none;none;none;0;none;Mouse;Move;478;577;none;none
23/07/2018 15:36:00.317;2205;none;none;none;0;none;Mouse;Move;483;571;none;none
23/07/2018 15:36:00.324;2213;none;none;none;0;none;Mouse;Move;488;564;none;none
23/07/2018 15:36:00.333;2221;none;none;none;0;none;Mouse;Move;495;557;none;none
23/07/2018 15:36:00.341;2229;none;none;none;0;none;Mouse;Move;500;550;none;none
23/07/2018 15:36:00.351;2240;none;none;none;0;none;Mouse;Move;505;543;none;none
23/07/2018 15:36:00.357;2245;none;none;none;0;none;Mouse;Move;512;537;none;none
23/07/2018 15:36:00.365;2254;none;none;none;0;none;Mouse;Move;517;530;none;none
23/07/2018 15:36:00.384;2272;none;none;none;0;none;Mouse;Move;523;524;none;none
23/07/2018 15:36:00.387;2275;none;none;none;0;none;Mouse;Move;530;518;none;none
23/07/2018 15:36:00.389;2278;none;none;none;0;none;Mouse;Move;533;514;none;none
23/07/2018 15:36:00.397;2285;none;none;none;0;none;Mouse;Move;537;510;none;none
23/07/2018 15:36:00.405;2293;none;none;none;0;none;Mouse;Move;539;508;none;none
23/07/2018 15:36:00.413;2301;none;none;none;0;none;Mouse;Move;540;506;none;none
23/07/2018 15:36:00.421;2309;none;none;none;0;none;Mouse;Move;541;506;none;none
23/07/2018 15:36:00.429;2318;none;none;none;0;none;Mouse;Move;541;506;none;none
23/07/2018 15:36:00.541;2430;none;none;none;0;none;Mouse;Move;541;506;none;none
23/07/2018 15:36:00.549;2437;none;none;none;0;none;Mouse;Move;541;506;none;none
23/07/2018 15:36:00.557;2445;none;none;none;0;none;Mouse;Move;541;507;none;none
23/07/2018 15:36:00.565;2453;none;none;none;0;none;Mouse;Move;541;509;none;none
23/07/2018 15:36:00.573;2462;none;none;none;0;none;Mouse;Move;541;512;none;none
23/07/2018 15:36:00.581;2470;none;none;none;0;none;Mouse;Move;541;514;none;none
23/07/2018 15:36:00.589;2478;none;none;none;0;none;Mouse;Move;541;516;none;none
23/07/2018 15:36:00.597;2486;none;none;none;0;none;Mouse;Move;541;518;none;none
23/07/2018 15:36:00.605;2494;none;none;none;0;none;Mouse;Move;541;520;none;none
23/07/2018 15:36:00.613;2502;none;none;none;0;none;Mouse;Move;541;523;none;none
23/07/2018 15:36:00.621;2510;none;none;none;0;none;Mouse;Move;541;524;none;none
23/07/2018 15:36:00.629;2518;none;none;none;0;none;Mouse;Move;542;526;none;none
23/07/2018 15:36:00.637;2525;none;none;none;0;none;Mouse;Move;544;528;none;none
23/07/2018 15:36:00.645;2533;none;none;none;0;none;Mouse;Move;544;529;none;none
23/07/2018 15:36:00.653;2541;none;none;none;0;none;Mouse;Move;544;530;none;none
23/07/2018 15:36:00.661;2549;none;none;none;0;none;Mouse;Move;545;530;none;none
23/07/2018 15:36:00.669;2557;none;none;none;0;none;Mouse;Move;545;530;none;none
23/07/2018 15:36:00.789;2678;none;none;none;0;none;Mouse;Click;545;530;none;none
23/07/2018 15:36:00.791;2680;none;none;none;0;none;Mouse;Move;545;530;none;none
23/07/2018 15:36:00.909;2797;none;none;none;0;none;Mouse;Release;545;530;none;none
23/07/2018 15:36:00.909;2798;none;none;none;0;none;Mouse;Move;545;530;none;none
23/07/2018 15:36:01.37;2926;none;none;none;0;none;Mouse;Move;545;531;none;none
23/07/2018 15:36:01.45;2934;none;none;none;0;none;Mouse;Move;545;531;none;none
23/07/2018 15:36:01.53;2942;none;none;none;0;none;Mouse;Move;546;534;none;none
23/07/2018 15:36:01.70;2958;none;none;none;0;none;Mouse;Move;547;536;none;none
23/07/2018 15:36:01.72;2961;none;none;none;0;none;Mouse;Move;547;539;none;none
23/07/2018 15:36:01.77;2965;none;none;none;0;none;Mouse;Move;547;540;none;none
23/07/2018 15:36:01.84;2973;none;none;none;0;none;Mouse;Move;547;541;none;none
23/07/2018 15:36:01.92;2981;none;none;none;0;none;Mouse;Move;547;541;none;none
23/07/2018 15:36:01.181;3070;none;none;none;0;none;Mouse;Move;547;541;none;none
23/07/2018 15:36:01.197;3085;none;none;none;0;none;Mouse;Click;547;541;none;none
23/07/2018 15:36:01.199;3088;none;none;none;0;none;Mouse;Move;547;541;none;none
23/07/2018 15:36:01.301;3190;none;none;none;0;none;Mouse;Release;547;541;none;none
23/07/2018 15:36:01.303;3192;none;none;none;0;none;Mouse;Move;547;541;none;none
23/07/2018 15:36:01.307;3195;none;none;none;0;none;none;none;none;none;none;Click textBox1
23/07/2018 15:36:03.516;5405;none;none;none;0;none;Key;Down;none;none;LShiftKey;none
23/07/2018 15:36:03.753;5642;none;none;none;0;none;Key;Down;none;none;T;none
23/07/2018 15:36:03.818;5706;none;none;none;0;none;Key;Up;none;none;LShiftKey;none
23/07/2018 15:36:03.873;5762;none;none;none;0;none;Key;Up;none;none;T;none
23/07/2018 15:36:03.936;5825;none;none;none;0;none;Key;Down;none;none;I;none
23/07/2018 15:36:04.49;5938;none;none;none;0;none;Key;Up;none;none;I;none
23/07/2018 15:36:04.161;6050;none;none;none;0;none;Key;Down;none;none;F;none
23/07/2018 15:36:04.257;6146;none;none;none;0;none;Key;Up;none;none;F;none
23/07/2018 15:36:04.328;6217;none;none;none;0;none;Key;Down;none;none;F;none
23/07/2018 15:36:04.437;6325;none;none;none;0;none;Key;Up;none;none;F;none
23/07/2018 15:36:04.937;6826;none;none;none;0;none;Key;Down;none;none;A;none
23/07/2018 15:36:05.120;7009;none;none;none;0;none;Key;Up;none;none;A;none
23/07/2018 15:36:05.449;7338;none;none;none;0;none;Key;Down;none;none;N;none
23/07/2018 15:36:05.608;7497;none;none;none;0;none;Key;Up;none;none;N;none
23/07/2018 15:36:05.689;7578;none;none;none;0;none;Key;Down;none;none;Y;none
23/07/2018 15:36:05.769;7658;none;none;none;0;none;Key;Up;none;none;Y;none
23/07/2018 15:36:06.389;8278;none;none;none;0;none;Mouse;Move;547;540;none;none
23/07/2018 15:36:06.412;8301;none;none;none;0;none;Mouse;Move;547;540;none;none
23/07/2018 15:36:06.420;8309;none;none;none;0;none;Mouse;Move;543;537;none;none
23/07/2018 15:36:06.428;8317;none;none;none;0;none;Mouse;Move;533;524;none;none
23/07/2018 15:36:06.436;8325;none;none;none;0;none;Mouse;Move;533;522;none;none
23/07/2018 15:36:06.444;8333;none;none;none;0;none;Mouse;Move;533;517;none;none
23/07/2018 15:36:06.452;8341;none;none;none;0;none;Mouse;Move;529;489;none;none
23/07/2018 15:36:06.460;8349;none;none;none;0;none;Mouse;Move;551;428;none;none
23/07/2018 15:36:06.468;8357;none;none;none;0;none;Mouse;Move;572;374;none;none
23/07/2018 15:36:06.476;8365;none;none;none;0;none;Mouse;Move;588;324;none;none
23/07/2018 15:36:06.484;8373;none;none;none;0;none;Mouse;Move;598;272;none;none
23/07/2018 15:36:06.493;8382;none;none;none;0;none;Mouse;Move;600;219;none;none
23/07/2018 15:36:06.500;8389;none;none;none;0;none;Mouse;Move;599;158;none;none
23/07/2018 15:36:06.508;8397;none;none;none;0;none;Mouse;Move;585;82;none;none
23/07/2018 15:36:06.516;8405;none;none;none;0;none;Mouse;Move;561;-4;none;none
23/07/2018 15:36:06.524;8413;none;none;none;0;none;Mouse;Move;526;-103;none;none
23/07/2018 15:36:06.532;8421;none;none;none;0;none;Mouse;Move;483;-113;none;none
23/07/2018 15:36:06.540;8429;none;none;none;0;none;Mouse;Move;435;-128;none;none
23/07/2018 15:36:06.548;8437;none;none;none;0;none;Mouse;Move;384;-136;none;none
23/07/2018 15:36:06.556;8445;none;none;none;0;none;Mouse;Move;333;-144;none;none
23/07/2018 15:36:06.564;8453;none;none;none;0;none;Mouse;Move;281;-144;none;none
23/07/2018 15:36:06.572;8461;none;none;none;0;none;Mouse;Move;233;-141;none;none
23/07/2018 15:36:06.580;8469;none;none;none;0;none;Mouse;Move;189;-141;none;none
23/07/2018 15:36:06.588;8477;none;none;none;0;none;Mouse;Move;156;-129;none;none
23/07/2018 15:36:06.596;8485;none;none;none;0;none;Mouse;Move;130;-118;none;none
23/07/2018 15:36:06.604;8493;none;none;none;0;none;Mouse;Move;111;-107;none;none
23/07/2018 15:36:06.612;8501;none;none;none;0;none;Mouse;Move;102;-100;none;none
23/07/2018 15:36:06.620;8509;none;none;none;0;none;Mouse;Move;95;-89;none;none
23/07/2018 15:36:06.628;8517;none;none;none;0;none;Mouse;Move;89;-81;none;none
23/07/2018 15:36:06.637;8526;none;none;none;0;none;Mouse;Move;84;-76;none;none
23/07/2018 15:36:06.645;8534;none;none;none;0;none;Mouse;Move;80;-61;none;none
23/07/2018 15:36:06.653;8542;none;none;none;0;none;Mouse;Move;78;-51;none;none
23/07/2018 15:36:06.661;8550;none;none;none;0;none;Mouse;Move;78;-44;none;none
23/07/2018 15:36:06.668;8557;none;none;none;0;none;Mouse;Move;78;-36;none;none
23/07/2018 15:36:06.676;8565;none;none;none;0;none;Mouse;Move;80;-24;none;none
23/07/2018 15:36:06.684;8573;none;none;none;0;none;Mouse;Move;86;-19;none;none
23/07/2018 15:36:06.692;8581;none;none;none;0;none;Mouse;Move;94;-16;none;none
23/07/2018 15:36:06.700;8589;none;none;none;0;none;Mouse;Move;104;-15;none;none
23/07/2018 15:36:06.708;8597;none;none;none;0;none;Mouse;Move;113;-7;none;none
23/07/2018 15:36:06.716;8605;none;none;none;0;none;Mouse;Move;122;-5;none;none
23/07/2018 15:36:06.725;8614;none;none;none;0;none;Mouse;Move;132;-2;none;none
23/07/2018 15:36:06.733;8622;none;none;none;0;none;Mouse;Move;140;0;none;none
23/07/2018 15:36:06.741;8630;none;none;none;0;none;Mouse;Move;148;1;none;none
23/07/2018 15:36:06.749;8638;none;none;none;0;none;Mouse;Move;157;5;none;none
23/07/2018 15:36:06.757;8646;none;none;none;0;none;Mouse;Move;167;11;none;none
23/07/2018 15:36:06.765;8654;none;none;none;0;none;Mouse;Move;179;18;none;none
23/07/2018 15:36:06.773;8662;none;none;none;0;none;Mouse;Move;190;26;none;none
23/07/2018 15:36:06.781;8670;none;none;none;0;none;Mouse;Move;202;38;none;none
23/07/2018 15:36:06.788;8677;none;none;none;0;none;Mouse;Move;223;56;none;none
23/07/2018 15:36:06.796;8685;none;none;none;0;none;Mouse;Move;249;79;none;none
23/07/2018 15:36:06.804;8693;none;none;none;0;none;Mouse;Move;275;101;none;none
23/07/2018 15:36:06.812;8701;none;none;none;0;none;Mouse;Move;310;130;none;none
23/07/2018 15:36:06.820;8709;none;none;none;0;none;Mouse;Move;343;167;none;none
23/07/2018 15:36:06.828;8717;none;none;none;0;none;Mouse;Move;380;215;none;none
23/07/2018 15:36:06.836;8725;none;none;none;0;none;Mouse;Move;420;260;none;none
23/07/2018 15:36:06.845;8734;none;none;none;0;none;Mouse;Move;460;316;none;none
23/07/2018 15:36:06.853;8742;none;none;none;0;none;Mouse;Move;503;369;none;none
23/07/2018 15:36:06.861;8750;none;none;none;0;none;Mouse;Move;554;431;none;none
23/07/2018 15:36:06.869;8758;none;none;none;0;none;Mouse;Move;594;482;none;none
23/07/2018 15:36:06.876;8765;none;none;none;0;none;Mouse;Move;644;541;none;none
23/07/2018 15:36:06.884;8773;none;none;none;0;none;Mouse;Move;695;602;none;none
23/07/2018 15:36:06.892;8781;none;none;none;0;none;Mouse;Move;734;650;none;none
23/07/2018 15:36:06.900;8789;none;none;none;0;none;Mouse;Move;775;709;none;none
23/07/2018 15:36:06.908;8797;none;none;none;0;none;Mouse;Move;803;750;none;none
23/07/2018 15:36:06.916;8805;none;none;none;0;none;Mouse;Move;837;805;none;none
23/07/2018 15:36:06.924;8813;none;none;none;0;none;Mouse;Move;858;843;none;none
23/07/2018 15:36:06.932;8821;none;none;none;0;none;Mouse;Move;883;882;none;none
23/07/2018 15:36:06.940;8829;none;none;none;0;none;Mouse;Move;902;907;none;none
23/07/2018 15:36:06.948;8837;none;none;none;0;none;Mouse;Move;919;935;none;none
23/07/2018 15:36:06.956;8845;none;none;none;0;none;Mouse;Move;929;949;none;none
23/07/2018 15:36:06.965;8854;none;none;none;0;none;Mouse;Move;941;966;none;none
23/07/2018 15:36:06.973;8862;none;none;none;0;none;Mouse;Move;947;975;none;none
23/07/2018 15:36:06.981;8870;none;none;none;0;none;Mouse;Move;955;980;none;none
23/07/2018 15:36:06.989;8878;none;none;none;0;none;Mouse;Move;958;983;none;none
23/07/2018 15:36:06.997;8886;none;none;none;0;none;Mouse;Move;960;984;none;none
23/07/2018 15:36:07.29;8918;none;none;none;0;none;Mouse;Move;960;984;none;none
23/07/2018 15:36:07.37;8926;none;none;none;0;none;Mouse;Move;960;983;none;none
23/07/2018 15:36:07.45;8934;none;none;none;0;none;Mouse;Move;958;979;none;none
23/07/2018 15:36:07.52;8941;none;none;none;0;none;Mouse;Move;958;973;none;none
23/07/2018 15:36:07.60;8949;none;none;none;0;none;Mouse;Move;958;966;none;none
23/07/2018 15:36:07.68;8957;none;none;none;0;none;Mouse;Move;958;958;none;none
23/07/2018 15:36:07.76;8965;none;none;none;0;none;Mouse;Move;961;948;none;none
23/07/2018 15:36:07.84;8973;none;none;none;0;none;Mouse;Move;965;935;none;none
23/07/2018 15:36:07.92;8981;none;none;none;0;none;Mouse;Move;971;923;none;none
23/07/2018 15:36:07.100;8989;none;none;none;0;none;Mouse;Move;978;911;none;none
23/07/2018 15:36:07.108;8997;none;none;none;0;none;Mouse;Move;986;900;none;none
23/07/2018 15:36:07.116;9005;none;none;none;0;none;Mouse;Move;994;890;none;none
23/07/2018 15:36:07.124;9013;none;none;none;0;none;Mouse;Move;1003;881;none;none
23/07/2018 15:36:07.132;9021;none;none;none;0;none;Mouse;Move;1013;871;none;none
23/07/2018 15:36:07.140;9029;none;none;none;0;none;Mouse;Move;1025;863;none;none
23/07/2018 15:36:07.149;9038;none;none;none;0;none;Mouse;Move;1036;855;none;none
23/07/2018 15:36:07.157;9046;none;none;none;0;none;Mouse;Move;1049;850;none;none
23/07/2018 15:36:07.165;9054;none;none;none;0;none;Mouse;Move;1060;843;none;none
