Focus Gained 11/06/2018 11:50:40 434
KEYPRESS DOWN LControlKey 11/06/2018 11:50:43 708
KEYPRESS DOWN LControlKey 11/06/2018 11:50:43 745
KEYPRESS DOWN LControlKey 11/06/2018 11:50:43 783
KEYPRESS DOWN LControlKey 11/06/2018 11:50:43 820
KEYPRESS DOWN LControlKey 11/06/2018 11:50:43 858
KEYPRESS DOWN LControlKey 11/06/2018 11:50:43 896
KEYPRESS DOWN LControlKey 11/06/2018 11:50:43 933
KEYPRESS DOWN LControlKey 11/06/2018 11:50:43 971
KEYPRESS DOWN LControlKey 11/06/2018 11:50:44 8
Focus Gained 11/06/2018 11:50:44 76
ExposeHK Hidden 11/06/2018 11:50:44 87
KEYPRESS UP LControlKey 11/06/2018 11:50:44 110
MOUSE Move {X=485,Y=59} 11/06/2018 11:50:44 207
MOUSE Move {X=486,Y=54} 11/06/2018 11:50:44 218
MOUSE Move {X=487,Y=46} 11/06/2018 11:50:44 230
MOUSE Move {X=488,Y=36} 11/06/2018 11:50:44 244
MOUSE Move {X=489,Y=28} 11/06/2018 11:50:44 256
MOUSE Move {X=489,Y=21} 11/06/2018 11:50:44 269
MOUSE Move {X=489,Y=13} 11/06/2018 11:50:44 283
MOUSE Move {X=490,Y=3} 11/06/2018 11:50:44 295
MOUSE Move {X=490,Y=-8} 11/06/2018 11:50:44 308
MOUSE Move {X=491,Y=-9} 11/06/2018 11:50:44 321
MOUSE Move {X=492,Y=-7} 11/06/2018 11:50:44 333
MOUSE Move {X=492,Y=-3} 11/06/2018 11:50:44 346
MOUSE Move {X=492,Y=-2} 11/06/2018 11:50:44 360
MOUSE Move {X=492,Y=-1} 11/06/2018 11:50:44 372
MOUSE Move {X=492,Y=0} 11/06/2018 11:50:44 385
MOUSE Move {X=492,Y=0} 11/06/2018 11:50:44 411
MOUSE Move {X=492,Y=0} 11/06/2018 11:50:44 423
MOUSE Move {X=491,Y=5} 11/06/2018 11:50:44 437
MOUSE Move {X=488,Y=12} 11/06/2018 11:50:44 449
MOUSE Move {X=485,Y=19} 11/06/2018 11:50:44 476
MOUSE Move {X=483,Y=22} 11/06/2018 11:50:44 488
MOUSE Move {X=483,Y=24} 11/06/2018 11:50:44 501
MOUSE Move {X=482,Y=25} 11/06/2018 11:50:44 515
MOUSE Move {X=482,Y=26} 11/06/2018 11:50:44 527
MOUSE Move {X=482,Y=26} 11/06/2018 11:50:44 565
MOUSE Move {X=482,Y=25} 11/06/2018 11:50:44 578
MOUSE Move {X=482,Y=24} 11/06/2018 11:50:44 591
MOUSE Move {X=482,Y=22} 11/06/2018 11:50:44 604
MOUSE Move {X=482,Y=21} 11/06/2018 11:50:44 617
MOUSE Move {X=482,Y=20} 11/06/2018 11:50:44 630
MOUSE Move {X=482,Y=18} 11/06/2018 11:50:44 643
MOUSE Move {X=482,Y=18} 11/06/2018 11:50:44 676
MOUSE Move {X=482,Y=17} 11/06/2018 11:50:44 687
MOUSE Move {X=482,Y=17} 11/06/2018 11:50:44 698
MOUSE Move {X=482,Y=16} 11/06/2018 11:50:44 764
MOUSE Move {X=482,Y=16} 11/06/2018 11:50:44 778
MOUSE click {X=482,Y=16} 11/06/2018 11:50:44 792
MOUSE Move {X=482,Y=16} 11/06/2018 11:50:44 797
Focus Lost 11/06/2018 11:50:44 804
MOUSE release {X=482,Y=16} 11/06/2018 11:50:44 855
MOUSE Move {X=482,Y=16} 11/06/2018 11:50:44 863
MOUSE Move {X=481,Y=16} 11/06/2018 11:50:45 23
MOUSE Move {X=481,Y=16} 11/06/2018 11:50:45 34
MOUSE Move {X=480,Y=18} 11/06/2018 11:50:45 45
MOUSE Move {X=477,Y=20} 11/06/2018 11:50:45 56
MOUSE Move {X=475,Y=24} 11/06/2018 11:50:45 68
MOUSE Move {X=472,Y=28} 11/06/2018 11:50:45 80
MOUSE Move {X=470,Y=33} 11/06/2018 11:50:45 93
MOUSE Move {X=468,Y=39} 11/06/2018 11:50:45 106
MOUSE Move {X=468,Y=45} 11/06/2018 11:50:45 120
MOUSE Move {X=468,Y=52} 11/06/2018 11:50:45 132
MOUSE Move {X=470,Y=58} 11/06/2018 11:50:45 144
MOUSE Move {X=474,Y=63} 11/06/2018 11:50:45 157
MOUSE Move {X=480,Y=67} 11/06/2018 11:50:45 171
MOUSE Move {X=490,Y=71} 11/06/2018 11:50:45 183
MOUSE Move {X=502,Y=74} 11/06/2018 11:50:45 195
MOUSE Move {X=515,Y=77} 11/06/2018 11:50:45 209
MOUSE Move {X=526,Y=78} 11/06/2018 11:50:45 221
MOUSE Move {X=534,Y=79} 11/06/2018 11:50:45 234
MOUSE Move {X=541,Y=79} 11/06/2018 11:50:45 247
MOUSE Move {X=548,Y=80} 11/06/2018 11:50:45 260
MOUSE Move {X=560,Y=81} 11/06/2018 11:50:45 273
MOUSE Move {X=573,Y=82} 11/06/2018 11:50:45 287
MOUSE Move {X=582,Y=82} 11/06/2018 11:50:45 299
MOUSE Move {X=589,Y=83} 11/06/2018 11:50:45 311
MOUSE Move {X=593,Y=83} 11/06/2018 11:50:45 325
MOUSE Move {X=596,Y=83} 11/06/2018 11:50:45 338
MOUSE Move {X=597,Y=83} 11/06/2018 11:50:45 350
MOUSE Move {X=598,Y=83} 11/06/2018 11:50:45 363
MOUSE Move {X=598,Y=83} 11/06/2018 11:50:45 376
MOUSE Move {X=599,Y=83} 11/06/2018 11:50:45 389
MOUSE Move {X=599,Y=83} 11/06/2018 11:50:45 402
MOUSE Move {X=599,Y=83} 11/06/2018 11:50:45 427
MOUSE Move {X=599,Y=83} 11/06/2018 11:50:45 441
MOUSE Move {X=599,Y=82} 11/06/2018 11:50:45 454
MOUSE Move {X=599,Y=81} 11/06/2018 11:50:45 466
MOUSE Move {X=600,Y=80} 11/06/2018 11:50:45 479
MOUSE Move {X=600,Y=80} 11/06/2018 11:50:45 492
MOUSE Move {X=600,Y=79} 11/06/2018 11:50:45 505
MOUSE Move {X=601,Y=77} 11/06/2018 11:50:45 518
MOUSE Move {X=603,Y=76} 11/06/2018 11:50:45 534
MOUSE Move {X=608,Y=74} 11/06/2018 11:50:45 544
MOUSE Move {X=612,Y=73} 11/06/2018 11:50:45 557
MOUSE Move {X=619,Y=72} 11/06/2018 11:50:45 570
MOUSE Move {X=624,Y=71} 11/06/2018 11:50:45 582
MOUSE Move {X=627,Y=70} 11/06/2018 11:50:45 595
MOUSE Move {X=629,Y=70} 11/06/2018 11:50:45 609
MOUSE Move {X=629,Y=70} 11/06/2018 11:50:45 621
MOUSE Move {X=630,Y=70} 11/06/2018 11:50:45 634
MOUSE Move {X=630,Y=70} 11/06/2018 11:50:45 647
MOUSE Move {X=630,Y=70} 11/06/2018 11:50:45 711
MOUSE Move {X=630,Y=70} 11/06/2018 11:50:45 897
MOUSE Move {X=630,Y=70} 11/06/2018 11:50:45 908
MOUSE Move {X=629,Y=71} 11/06/2018 11:50:45 919
MOUSE Move {X=629,Y=71} 11/06/2018 11:50:45 953
MOUSE click {X=629,Y=71} 11/06/2018 11:50:45 959
MOUSE Move {X=629,Y=71} 11/06/2018 11:50:45 965
MOUSE Move {X=629,Y=72} 11/06/2018 11:50:45 971
MOUSE Move {X=629,Y=72} 11/06/2018 11:50:46 30
MOUSE release {X=629,Y=72} 11/06/2018 11:50:46 38
MOUSE Move {X=629,Y=72} 11/06/2018 11:50:46 44
MOUSE Move {X=629,Y=71} 11/06/2018 11:50:46 51
