Focus Gained 14/06/2018 13:21:15 11
KEYPRESS DOWN LControlKey 14/06/2018 13:21:16 310
Focus Lost 14/06/2018 13:21:16 316
ExposeHK Activated 14/06/2018 13:21:16 336
KEYPRESS DOWN LControlKey 14/06/2018 13:21:16 808
KEYPRESS DOWN LControlKey 14/06/2018 13:21:16 841
KEYPRESS DOWN LControlKey 14/06/2018 13:21:16 874
KEYPRESS DOWN LControlKey 14/06/2018 13:21:16 907
KEYPRESS DOWN LControlKey 14/06/2018 13:21:16 940
KEYPRESS DOWN LControlKey 14/06/2018 13:21:16 973
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 7
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 39
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 72
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 105
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 138
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 171
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 204
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 237
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 270
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 303
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 336
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 369
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 402
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 435
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 468
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 501
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 534
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 567
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 600
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 633
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 666
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 699
KEYPRESS DOWN LControlKey 14/06/2018 13:21:17 732
Focus Gained 14/06/2018 13:21:17 767
ExposeHK Hidden 14/06/2018 13:21:17 768
KEYPRESS UP LControlKey 14/06/2018 13:21:17 780
KEYPRESS DOWN LControlKey 14/06/2018 13:21:19 404
Focus Lost 14/06/2018 13:21:19 407
ExposeHK Activated 14/06/2018 13:21:19 411
KEYPRESS DOWN LControlKey 14/06/2018 13:21:19 903
KEYPRESS DOWN LControlKey 14/06/2018 13:21:19 936
KEYPRESS DOWN LControlKey 14/06/2018 13:21:19 975
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 2
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 35
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 68
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 101
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 134
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 167
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 200
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 233
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 266
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 299
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 332
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 365
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 398
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 431
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 464
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 497
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 530
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 563
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 596
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 630
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 662
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 695
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 729
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 761
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 794
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 827
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 865
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 893
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 926
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 959
KEYPRESS DOWN LControlKey 14/06/2018 13:21:20 993
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 25
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 58
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 92
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 125
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 157
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 190
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 223
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 257
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 289
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 322
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 355
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 388
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 421
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 454
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 487
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 520
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 553
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 586
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 619
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 652
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 685
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 718
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 751
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 785
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 819
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 850
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 883
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 916
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 949
KEYPRESS DOWN LControlKey 14/06/2018 13:21:21 982
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 15
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 49
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 81
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 114
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 147
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 180
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 214
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 246
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 279
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 312
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 345
KEYPRESS DOWN LControlKey 14/06/2018 13:21:22 378
