Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 13:30:08.797;19;none;none;none;0;none;none;none;none;none;none;Focus Gained
25/07/2018 13:30:09.146;368;none;none;none;0;none;Mouse;Move;970;737;none;none
25/07/2018 13:30:09.153;375;none;none;none;0;none;Mouse;Move;970;737;none;none
25/07/2018 13:30:09.161;383;none;none;none;0;none;Mouse;Move;969;737;none;none
25/07/2018 13:30:09.169;391;none;none;none;0;none;Mouse;Move;969;737;none;none
25/07/2018 13:30:09.177;400;none;none;none;0;none;Mouse;Move;965;734;none;none
25/07/2018 13:30:09.185;408;none;none;none;0;none;Mouse;Move;957;728;none;none
25/07/2018 13:30:09.193;416;none;none;none;0;none;Mouse;Move;948;722;none;none
25/07/2018 13:30:09.201;424;none;none;none;0;none;Mouse;Move;938;713;none;none
25/07/2018 13:30:09.209;432;none;none;none;0;none;Mouse;Move;929;705;none;none
25/07/2018 13:30:09.217;440;none;none;none;0;none;Mouse;Move;920;698;none;none
25/07/2018 13:30:09.225;448;none;none;none;0;none;Mouse;Move;913;693;none;none
25/07/2018 13:30:09.233;456;none;none;none;0;none;Mouse;Move;904;686;none;none
25/07/2018 13:30:09.241;464;none;none;none;0;none;Mouse;Move;896;680;none;none
25/07/2018 13:30:09.249;472;none;none;none;0;none;Mouse;Move;887;674;none;none
25/07/2018 13:30:09.257;480;none;none;none;0;none;Mouse;Move;880;669;none;none
25/07/2018 13:30:09.265;487;none;none;none;0;none;Mouse;Move;873;663;none;none
25/07/2018 13:30:09.273;495;none;none;none;0;none;Mouse;Move;869;661;none;none
25/07/2018 13:30:09.281;503;none;none;none;0;none;Mouse;Move;866;658;none;none
25/07/2018 13:30:09.289;511;none;none;none;0;none;Mouse;Move;866;657;none;none
25/07/2018 13:30:09.297;519;none;none;none;0;none;Mouse;Move;865;656;none;none
25/07/2018 13:30:09.417;639;none;none;none;0;none;Mouse;Move;865;656;none;none
25/07/2018 13:30:09.425;647;none;none;none;0;none;Mouse;Move;865;656;none;none
25/07/2018 13:30:09.433;655;none;none;none;0;none;Mouse;Move;866;656;none;none
25/07/2018 13:30:09.441;663;none;none;none;0;none;Mouse;Move;867;655;none;none
25/07/2018 13:30:09.449;672;none;none;none;0;none;Mouse;Move;869;654;none;none
25/07/2018 13:30:09.457;680;none;none;none;0;none;Mouse;Move;869;654;none;none
25/07/2018 13:30:09.465;688;none;none;none;0;none;Mouse;Move;870;654;none;none
25/07/2018 13:30:09.473;696;none;none;none;0;none;Mouse;Move;872;654;none;none
25/07/2018 13:30:09.481;704;none;none;none;0;none;Mouse;Move;873;655;none;none
25/07/2018 13:30:09.489;712;none;none;none;0;none;Mouse;Move;875;656;none;none
25/07/2018 13:30:09.497;720;none;none;none;0;none;Mouse;Move;876;658;none;none
25/07/2018 13:30:09.505;728;none;none;none;0;none;Mouse;Move;878;659;none;none
25/07/2018 13:30:09.513;736;none;none;none;0;none;Mouse;Move;878;660;none;none
25/07/2018 13:30:09.521;744;none;none;none;0;none;Mouse;Move;879;662;none;none
25/07/2018 13:30:09.529;752;none;none;none;0;none;Mouse;Move;879;663;none;none
25/07/2018 13:30:09.537;760;none;none;none;0;none;Mouse;Move;879;664;none;none
25/07/2018 13:30:09.545;768;none;none;none;0;none;Mouse;Move;880;666;none;none
25/07/2018 13:30:09.554;777;none;none;none;0;none;Mouse;Move;880;666;none;none
25/07/2018 13:30:09.561;784;none;none;none;0;none;Mouse;Move;880;668;none;none
25/07/2018 13:30:09.569;791;none;none;none;0;none;Mouse;Move;880;668;none;none
25/07/2018 13:30:09.577;799;none;none;none;0;none;Mouse;Move;881;668;none;none
25/07/2018 13:30:09.585;807;none;none;none;0;none;Mouse;Move;881;669;none;none
25/07/2018 13:30:09.594;816;none;none;none;0;none;Mouse;Move;881;669;none;none
25/07/2018 13:30:09.601;824;none;none;none;0;none;Mouse;Move;881;670;none;none
