Focus Gained 13/06/2018 17:23:35 734
KEYPRESS DOWN LControlKey 13/06/2018 17:23:37 821
KEYPRESS DOWN LControlKey 13/06/2018 17:23:37 858
KEYPRESS DOWN LControlKey 13/06/2018 17:23:37 888
KEYPRESS DOWN LControlKey 13/06/2018 17:23:37 921
KEYPRESS DOWN LControlKey 13/06/2018 17:23:37 954
KEYPRESS DOWN LControlKey 13/06/2018 17:23:37 986
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 19
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 52
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 85
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 119
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 152
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 184
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 217
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 251
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 283
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 316
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 349
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 384
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 415
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 448
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 482
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 515
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 548
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 580
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 613
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 650
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 679
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 714
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 746
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 779
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 812
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 846
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 877
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 911
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 943
KEYPRESS DOWN LControlKey 13/06/2018 17:23:38 978
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 9
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 42
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 76
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 108
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 141
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 175
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 207
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 240
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 273
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 307
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 339
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 372
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 405
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 439
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 471
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 506
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 537
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 571
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 603
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 636
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 669
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 706
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 735
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 769
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 802
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 834
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 868
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 900
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 936
KEYPRESS DOWN LControlKey 13/06/2018 17:23:39 967
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 2
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 33
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 65
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 99
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 131
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 164
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 197
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 231
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 264
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 296
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 347
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 362
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 395
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 429
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 461
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 494
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 527
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 560
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 593
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 626
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 659
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 693
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 725
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 758
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 793
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 825
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 857
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 891
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 923
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 957
KEYPRESS DOWN LControlKey 13/06/2018 17:23:40 990
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 23
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 55
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 88
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 123
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 154
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 188
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 221
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 253
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 286
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 320
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 352
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 386
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 418
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 452
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 484
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 518
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 551
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 583
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 617
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 652
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 682
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 715
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 748
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 783
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 815
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 847
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 880
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 914
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 946
KEYPRESS DOWN LControlKey 13/06/2018 17:23:41 980
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 16
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 45
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 79
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 111
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 144
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 178
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 210
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 244
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 276
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 309
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 342
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 378
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 408
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 442
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 474
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 508
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 540
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 573
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 607
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 639
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 672
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 705
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 739
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 772
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 804
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 837
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 870
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 903
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 936
KEYPRESS DOWN LControlKey 13/06/2018 17:23:42 969
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 3
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 35
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 69
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 101
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 143
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 170
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 201
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 233
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 270
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 299
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 332
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 367
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 398
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 431
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 465
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 498
KEYPRESS DOWN LControlKey 13/06/2018 17:23:43 530
Focus Gained 13/06/2018 17:23:43 541
ExposeHK Hidden 13/06/2018 17:23:43 542
KEYPRESS UP LControlKey 13/06/2018 17:23:43 550
KEYPRESS DOWN LMenu 13/06/2018 17:23:44 340
KEYPRESS DOWN Tab 13/06/2018 17:23:44 434
Focus Lost 13/06/2018 17:23:44 439
KEYPRESS UP LMenu 13/06/2018 17:23:44 481
KEYPRESS UP Tab 13/06/2018 17:23:44 533
KEYPRESS DOWN LMenu 13/06/2018 17:23:45 204
KEYPRESS DOWN Tab 13/06/2018 17:23:45 291
KEYPRESS UP LMenu 13/06/2018 17:23:45 354
Focus Gained 13/06/2018 17:23:45 373
KEYPRESS UP Tab 13/06/2018 17:23:45 426
KEYPRESS DOWN LMenu 13/06/2018 17:23:45 941
KEYPRESS DOWN Tab 13/06/2018 17:23:46 73
Focus Lost 13/06/2018 17:23:46 75
KEYPRESS UP Tab 13/06/2018 17:23:46 194
KEYPRESS DOWN Tab 13/06/2018 17:23:46 583
KEYPRESS UP LMenu 13/06/2018 17:23:46 682
KEYPRESS UP Tab 13/06/2018 17:23:46 705
KEYPRESS DOWN Return 13/06/2018 17:23:54 651
KEYPRESS UP Return 13/06/2018 17:23:54 730
KEYPRESS DOWN I 13/06/2018 17:23:54 914
KEYPRESS UP I 13/06/2018 17:23:54 995
