Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 16:36:25.664;22;none;none;none;0;none;none;none;none;none;none;Focus Gained
25/07/2018 16:36:27.132;1490;none;none;none;0;none;Mouse;Move;1007;747;none;none
25/07/2018 16:36:27.134;1492;none;none;none;0;none;Mouse;Move;1007;747;none;none
25/07/2018 16:36:27.137;1495;none;none;none;0;none;Mouse;Move;1001;747;none;none
25/07/2018 16:36:27.144;1503;none;none;none;0;none;Mouse;Move;988;747;none;none
25/07/2018 16:36:27.152;1511;none;none;none;0;none;Mouse;Move;974;747;none;none
25/07/2018 16:36:27.160;1519;none;none;none;0;none;Mouse;Move;961;746;none;none
25/07/2018 16:36:27.168;1527;none;none;none;0;none;Mouse;Move;947;744;none;none
25/07/2018 16:36:27.176;1535;none;none;none;0;none;Mouse;Move;933;741;none;none
25/07/2018 16:36:27.184;1543;none;none;none;0;none;Mouse;Move;920;739;none;none
25/07/2018 16:36:27.192;1551;none;none;none;0;none;Mouse;Move;904;736;none;none
25/07/2018 16:36:27.200;1559;none;none;none;0;none;Mouse;Move;890;733;none;none
25/07/2018 16:36:27.208;1567;none;none;none;0;none;Mouse;Move;871;729;none;none
25/07/2018 16:36:27.216;1575;none;none;none;0;none;Mouse;Move;857;727;none;none
25/07/2018 16:36:27.224;1582;none;none;none;0;none;Mouse;Move;843;723;none;none
25/07/2018 16:36:27.232;1591;none;none;none;0;none;Mouse;Move;827;720;none;none
25/07/2018 16:36:27.240;1599;none;none;none;0;none;Mouse;Move;816;717;none;none
25/07/2018 16:36:27.248;1607;none;none;none;0;none;Mouse;Move;801;714;none;none
25/07/2018 16:36:27.256;1615;none;none;none;0;none;Mouse;Move;789;712;none;none
25/07/2018 16:36:27.265;1623;none;none;none;0;none;Mouse;Move;777;709;none;none
25/07/2018 16:36:27.273;1631;none;none;none;0;none;Mouse;Move;767;707;none;none
25/07/2018 16:36:27.281;1639;none;none;none;0;none;Mouse;Move;756;706;none;none
25/07/2018 16:36:27.289;1647;none;none;none;0;none;Mouse;Move;748;705;none;none
25/07/2018 16:36:27.297;1655;none;none;none;0;none;Mouse;Move;738;704;none;none
25/07/2018 16:36:27.305;1663;none;none;none;0;none;Mouse;Move;731;704;none;none
25/07/2018 16:36:27.313;1671;none;none;none;0;none;Mouse;Move;723;703;none;none
25/07/2018 16:36:27.321;1679;none;none;none;0;none;Mouse;Move;717;702;none;none
25/07/2018 16:36:27.329;1687;none;none;none;0;none;Mouse;Move;710;702;none;none
25/07/2018 16:36:27.337;1695;none;none;none;0;none;Mouse;Move;703;701;none;none
25/07/2018 16:36:27.345;1703;none;none;none;0;none;Mouse;Move;696;701;none;none
25/07/2018 16:36:27.353;1711;none;none;none;0;none;Mouse;Move;691;700;none;none
25/07/2018 16:36:27.361;1719;none;none;none;0;none;Mouse;Move;685;700;none;none
25/07/2018 16:36:27.369;1727;none;none;none;0;none;Mouse;Move;678;700;none;none
25/07/2018 16:36:27.376;1735;none;none;none;0;none;Mouse;Move;673;700;none;none
25/07/2018 16:36:27.384;1743;none;none;none;0;none;Mouse;Move;666;699;none;none
25/07/2018 16:36:27.393;1751;none;none;none;0;none;Mouse;Move;659;698;none;none
25/07/2018 16:36:27.400;1759;none;none;none;0;none;Mouse;Move;653;697;none;none
25/07/2018 16:36:27.408;1767;none;none;none;0;none;Mouse;Move;646;697;none;none
25/07/2018 16:36:27.416;1775;none;none;none;0;none;Mouse;Move;638;696;none;none
25/07/2018 16:36:27.426;1784;none;none;none;0;none;Mouse;Move;632;696;none;none
25/07/2018 16:36:27.432;1791;none;none;none;0;none;Mouse;Move;624;694;none;none
25/07/2018 16:36:27.440;1799;none;none;none;0;none;Mouse;Move;615;694;none;none
25/07/2018 16:36:27.449;1807;none;none;none;0;none;Mouse;Move;608;693;none;none
25/07/2018 16:36:27.457;1815;none;none;none;0;none;Mouse;Move;600;692;none;none
25/07/2018 16:36:27.465;1823;none;none;none;0;none;Mouse;Move;593;691;none;none
25/07/2018 16:36:27.473;1831;none;none;none;0;none;Mouse;Move;586;691;none;none
25/07/2018 16:36:27.481;1839;none;none;none;0;none;Mouse;Move;578;691;none;none
25/07/2018 16:36:27.489;1847;none;none;none;0;none;Mouse;Move;571;690;none;none
25/07/2018 16:36:27.497;1855;none;none;none;0;none;Mouse;Move;561;690;none;none
25/07/2018 16:36:27.505;1863;none;none;none;0;none;Mouse;Move;553;689;none;none
25/07/2018 16:36:27.512;1871;none;none;none;0;none;Mouse;Move;543;689;none;none
25/07/2018 16:36:27.521;1879;none;none;none;0;none;Mouse;Move;535;688;none;none
25/07/2018 16:36:27.529;1887;none;none;none;0;none;Mouse;Move;527;688;none;none
25/07/2018 16:36:27.537;1895;none;none;none;0;none;Mouse;Move;518;687;none;none
25/07/2018 16:36:27.545;1903;none;none;none;0;none;Mouse;Move;510;686;none;none
25/07/2018 16:36:27.552;1911;none;none;none;0;none;Mouse;Move;500;686;none;none
25/07/2018 16:36:27.560;1919;none;none;none;0;none;Mouse;Move;492;684;none;none
25/07/2018 16:36:27.568;1927;none;none;none;0;none;Mouse;Move;484;682;none;none
25/07/2018 16:36:27.577;1935;none;none;none;0;none;Mouse;Move;475;682;none;none
25/07/2018 16:36:27.584;1943;none;none;none;0;none;Mouse;Move;467;680;none;none
25/07/2018 16:36:27.592;1951;none;none;none;0;none;Mouse;Move;458;679;none;none
25/07/2018 16:36:27.600;1959;none;none;none;0;none;Mouse;Move;451;678;none;none
25/07/2018 16:36:27.608;1967;none;none;none;0;none;Mouse;Move;446;676;none;none
25/07/2018 16:36:27.616;1975;none;none;none;0;none;Mouse;Move;438;675;none;none
25/07/2018 16:36:27.625;1983;none;none;none;0;none;Mouse;Move;433;674;none;none
25/07/2018 16:36:27.634;1992;none;none;none;0;none;Mouse;Move;426;673;none;none
25/07/2018 16:36:27.640;1999;none;none;none;0;none;Mouse;Move;420;671;none;none
25/07/2018 16:36:27.649;2007;none;none;none;0;none;Mouse;Move;414;670;none;none
25/07/2018 16:36:27.658;2016;none;none;none;0;none;Mouse;Move;409;668;none;none
25/07/2018 16:36:27.664;2023;none;none;none;0;none;Mouse;Move;405;667;none;none
25/07/2018 16:36:27.673;2031;none;none;none;0;none;Mouse;Move;402;666;none;none
25/07/2018 16:36:27.682;2040;none;none;none;0;none;Mouse;Move;399;664;none;none
25/07/2018 16:36:27.688;2047;none;none;none;0;none;Mouse;Move;397;663;none;none
25/07/2018 16:36:27.697;2055;none;none;none;0;none;Mouse;Move;396;662;none;none
25/07/2018 16:36:27.704;2063;none;none;none;0;none;Mouse;Move;394;661;none;none
25/07/2018 16:36:27.712;2071;none;none;none;0;none;Mouse;Move;394;660;none;none
25/07/2018 16:36:27.720;2079;none;none;none;0;none;Mouse;Move;393;659;none;none
25/07/2018 16:36:27.728;2086;none;none;none;0;none;Mouse;Move;392;658;none;none
25/07/2018 16:36:27.736;2094;none;none;none;0;none;Mouse;Move;392;658;none;none
25/07/2018 16:36:27.744;2102;none;none;none;0;none;Mouse;Move;392;656;none;none
25/07/2018 16:36:27.752;2111;none;none;none;0;none;Mouse;Move;392;656;none;none
