Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
26/07/2018 15:41:36.828;21;none;none;none;0;none;none;none;none;none;none;Focus Gained
26/07/2018 15:41:37.189;382;none;none;none;0;none;Mouse;Move;980;735;none;none
26/07/2018 15:41:37.196;389;none;none;none;0;none;Mouse;Move;980;735;none;none
26/07/2018 15:41:37.204;397;none;none;none;0;none;Mouse;Move;979;728;none;none
26/07/2018 15:41:37.212;405;none;none;none;0;none;Mouse;Move;976;717;none;none
26/07/2018 15:41:37.220;413;none;none;none;0;none;Mouse;Move;972;708;none;none
26/07/2018 15:41:37.228;421;none;none;none;0;none;Mouse;Move;968;698;none;none
26/07/2018 15:41:37.236;429;none;none;none;0;none;Mouse;Move;962;688;none;none
26/07/2018 15:41:37.244;437;none;none;none;0;none;Mouse;Move;956;678;none;none
26/07/2018 15:41:37.252;445;none;none;none;0;none;Mouse;Move;951;668;none;none
26/07/2018 15:41:37.260;453;none;none;none;0;none;Mouse;Move;945;661;none;none
26/07/2018 15:41:37.268;461;none;none;none;0;none;Mouse;Move;941;655;none;none
26/07/2018 15:41:37.276;469;none;none;none;0;none;Mouse;Move;939;651;none;none
26/07/2018 15:41:37.284;477;none;none;none;0;none;Mouse;Move;937;648;none;none
26/07/2018 15:41:37.292;485;none;none;none;0;none;Mouse;Move;936;647;none;none
26/07/2018 15:41:37.300;493;none;none;none;0;none;Mouse;Move;936;646;none;none
26/07/2018 15:41:37.340;533;none;none;none;0;none;Mouse;Move;936;646;none;none
26/07/2018 15:41:37.348;541;none;none;none;0;none;Mouse;Move;936;646;none;none
26/07/2018 15:41:37.356;549;none;none;none;0;none;Mouse;Move;936;645;none;none
26/07/2018 15:41:37.364;557;none;none;none;0;none;Mouse;Move;936;645;none;none
26/07/2018 15:41:37.372;565;none;none;none;0;none;Mouse;Move;936;644;none;none
26/07/2018 15:41:37.380;573;none;none;none;0;none;Mouse;Move;935;644;none;none
26/07/2018 15:41:37.388;581;none;none;none;0;none;Mouse;Move;935;644;none;none
26/07/2018 15:41:37.420;613;none;none;none;0;none;Mouse;Move;935;643;none;none
26/07/2018 15:41:37.444;637;none;none;none;0;none;Mouse;Move;935;642;none;none
26/07/2018 15:41:37.452;645;none;none;none;0;none;Mouse;Move;935;642;none;none
26/07/2018 15:41:37.460;653;none;none;none;0;none;Mouse;Move;935;642;none;none
26/07/2018 15:41:37.468;661;none;none;none;0;none;Mouse;Move;935;641;none;none
26/07/2018 15:41:37.476;669;none;none;none;0;none;Mouse;Move;934;641;none;none
26/07/2018 15:41:37.572;765;none;none;none;0;none;Mouse;Move;934;641;none;none
26/07/2018 15:41:37.628;821;none;none;none;0;none;Mouse;Move;934;640;none;none
26/07/2018 15:41:37.636;829;none;none;none;0;none;Mouse;Move;934;639;none;none
26/07/2018 15:41:37.644;837;none;none;none;0;none;Mouse;Move;934;639;none;none
26/07/2018 15:41:37.652;845;none;none;none;0;none;Mouse;Move;934;638;none;none
26/07/2018 15:41:37.660;853;none;none;none;0;none;Mouse;Move;933;637;none;none
26/07/2018 15:41:37.668;861;none;none;none;0;none;Mouse;Move;933;636;none;none
26/07/2018 15:41:37.676;869;none;none;none;0;none;Mouse;Move;933;634;none;none
26/07/2018 15:41:37.684;877;none;none;none;0;none;Mouse;Move;932;634;none;none
26/07/2018 15:41:37.692;885;none;none;none;0;none;Mouse;Move;932;633;none;none
26/07/2018 15:41:37.708;901;none;none;none;0;none;Mouse;Move;932;633;none;none
26/07/2018 15:41:37.876;1069;none;none;none;0;none;Mouse;Move;931;633;none;none
26/07/2018 15:41:37.956;1149;none;none;none;0;none;Mouse;Click;931;633;none;none
26/07/2018 15:41:37.956;1149;none;none;none;0;none;Mouse;Move;931;633;none;none
26/07/2018 15:41:38.44;1237;none;none;none;0;none;Mouse;Release;931;633;none;none
26/07/2018 15:41:38.44;1237;none;none;none;0;none;Mouse;Move;931;633;none;none
26/07/2018 15:41:38.46;1239;none;none;none;0;none;none;none;none;none;none;Click radioButton7
26/07/2018 15:41:38.156;1349;none;none;none;0;none;Mouse;Move;930;633;none;none
26/07/2018 15:41:38.164;1357;none;none;none;0;none;Mouse;Move;930;633;none;none
26/07/2018 15:41:38.172;1365;none;none;none;0;none;Mouse;Move;927;633;none;none
26/07/2018 15:41:38.180;1373;none;none;none;0;none;Mouse;Move;920;638;none;none
26/07/2018 15:41:38.188;1381;none;none;none;0;none;Mouse;Move;910;642;none;none
26/07/2018 15:41:38.196;1389;none;none;none;0;none;Mouse;Move;900;647;none;none
26/07/2018 15:41:38.204;1397;none;none;none;0;none;Mouse;Move;887;651;none;none
26/07/2018 15:41:38.212;1405;none;none;none;0;none;Mouse;Move;873;655;none;none
26/07/2018 15:41:38.220;1413;none;none;none;0;none;Mouse;Move;857;658;none;none
26/07/2018 15:41:38.228;1421;none;none;none;0;none;Mouse;Move;834;661;none;none
26/07/2018 15:41:38.236;1429;none;none;none;0;none;Mouse;Move;811;663;none;none
26/07/2018 15:41:38.244;1437;none;none;none;0;none;Mouse;Move;790;664;none;none
26/07/2018 15:41:38.252;1445;none;none;none;0;none;Mouse;Move;767;665;none;none
26/07/2018 15:41:38.260;1453;none;none;none;0;none;Mouse;Move;745;665;none;none
26/07/2018 15:41:38.268;1461;none;none;none;0;none;Mouse;Move;723;665;none;none
26/07/2018 15:41:38.276;1469;none;none;none;0;none;Mouse;Move;703;665;none;none
26/07/2018 15:41:38.284;1477;none;none;none;0;none;Mouse;Move;683;665;none;none
26/07/2018 15:41:38.292;1485;none;none;none;0;none;Mouse;Move;668;665;none;none
26/07/2018 15:41:38.300;1493;none;none;none;0;none;Mouse;Move;655;667;none;none
