Focus Gained 08/06/2018 15:53:17 834
MOUSE Move {X=436,Y=569} 08/06/2018 15:53:17 863
MOUSE Move {X=435,Y=570} 08/06/2018 15:53:17 900
MOUSE Move {X=435,Y=570} 08/06/2018 15:53:18 581
MOUSE Move {X=433,Y=567} 08/06/2018 15:53:18 595
MOUSE Move {X=430,Y=554} 08/06/2018 15:53:18 603
MOUSE Move {X=426,Y=527} 08/06/2018 15:53:18 614
MOUSE Move {X=420,Y=477} 08/06/2018 15:53:18 626
MOUSE Move {X=414,Y=412} 08/06/2018 15:53:18 639
MOUSE Move {X=405,Y=343} 08/06/2018 15:53:18 652
MOUSE Move {X=393,Y=271} 08/06/2018 15:53:18 665
MOUSE Move {X=380,Y=204} 08/06/2018 15:53:18 678
MOUSE Move {X=370,Y=143} 08/06/2018 15:53:18 691
MOUSE Move {X=360,Y=95} 08/06/2018 15:53:18 703
MOUSE Move {X=352,Y=63} 08/06/2018 15:53:18 717
MOUSE Move {X=347,Y=49} 08/06/2018 15:53:18 730
MOUSE Move {X=345,Y=42} 08/06/2018 15:53:18 742
MOUSE Move {X=344,Y=39} 08/06/2018 15:53:18 755
MOUSE Move {X=344,Y=37} 08/06/2018 15:53:18 768
MOUSE Move {X=343,Y=37} 08/06/2018 15:53:18 781
MOUSE Move {X=343,Y=37} 08/06/2018 15:53:18 807
MOUSE Move {X=342,Y=36} 08/06/2018 15:53:18 820
MOUSE Move {X=342,Y=36} 08/06/2018 15:53:18 846
MOUSE Move {X=341,Y=36} 08/06/2018 15:53:18 858
MOUSE Move {X=340,Y=36} 08/06/2018 15:53:19 0
MOUSE Move {X=339,Y=41} 08/06/2018 15:53:19 12
MOUSE Move {X=335,Y=49} 08/06/2018 15:53:19 26
MOUSE Move {X=332,Y=60} 08/06/2018 15:53:19 39
MOUSE Move {X=330,Y=71} 08/06/2018 15:53:19 51
MOUSE Move {X=329,Y=79} 08/06/2018 15:53:19 65
MOUSE Move {X=328,Y=82} 08/06/2018 15:53:19 77
MOUSE Move {X=328,Y=83} 08/06/2018 15:53:19 89
MOUSE Move {X=328,Y=85} 08/06/2018 15:53:19 103
MOUSE Move {X=328,Y=85} 08/06/2018 15:53:19 116
MOUSE Move {X=328,Y=86} 08/06/2018 15:53:19 128
MOUSE Move {X=328,Y=86} 08/06/2018 15:53:19 141
MOUSE Move {X=328,Y=86} 08/06/2018 15:53:19 166
MOUSE Move {X=328,Y=85} 08/06/2018 15:53:19 180
MOUSE Move {X=328,Y=84} 08/06/2018 15:53:19 192
MOUSE Move {X=328,Y=83} 08/06/2018 15:53:19 205
MOUSE Move {X=328,Y=80} 08/06/2018 15:53:19 218
MOUSE Move {X=329,Y=77} 08/06/2018 15:53:19 231
MOUSE Move {X=329,Y=73} 08/06/2018 15:53:19 243
MOUSE Move {X=330,Y=68} 08/06/2018 15:53:19 257
MOUSE Move {X=330,Y=64} 08/06/2018 15:53:19 294
MOUSE Move {X=330,Y=59} 08/06/2018 15:53:19 304
MOUSE Move {X=330,Y=56} 08/06/2018 15:53:19 315
MOUSE Move {X=330,Y=55} 08/06/2018 15:53:19 336
MOUSE Move {X=330,Y=54} 08/06/2018 15:53:19 348
MOUSE Move {X=330,Y=54} 08/06/2018 15:53:19 360
MOUSE Move {X=330,Y=53} 08/06/2018 15:53:19 376
MOUSE Move {X=331,Y=51} 08/06/2018 15:53:19 392
MOUSE Move {X=331,Y=49} 08/06/2018 15:53:19 405
MOUSE Move {X=332,Y=46} 08/06/2018 15:53:19 420
MOUSE Move {X=332,Y=41} 08/06/2018 15:53:19 432
MOUSE Move {X=333,Y=34} 08/06/2018 15:53:19 441
MOUSE Move {X=335,Y=24} 08/06/2018 15:53:19 450
MOUSE Move {X=337,Y=15} 08/06/2018 15:53:19 462
MOUSE Move {X=339,Y=5} 08/06/2018 15:53:19 475
MOUSE Move {X=340,Y=-3} 08/06/2018 15:53:19 487
MOUSE Move {X=341,Y=-6} 08/06/2018 15:53:19 500
MOUSE Move {X=342,Y=-3} 08/06/2018 15:53:19 514
MOUSE Move {X=343,Y=0} 08/06/2018 15:53:19 530
MOUSE Move {X=343,Y=-1} 08/06/2018 15:53:19 543
MOUSE Move {X=343,Y=0} 08/06/2018 15:53:19 553
MOUSE Move {X=343,Y=0} 08/06/2018 15:53:19 643
MOUSE Move {X=344,Y=0} 08/06/2018 15:53:19 656
MOUSE Move {X=344,Y=0} 08/06/2018 15:53:19 668
MOUSE Move {X=344,Y=1} 08/06/2018 15:53:19 682
MOUSE Move {X=345,Y=3} 08/06/2018 15:53:19 695
MOUSE Move {X=345,Y=4} 08/06/2018 15:53:19 708
MOUSE Move {X=346,Y=5} 08/06/2018 15:53:19 721
MOUSE Move {X=346,Y=7} 08/06/2018 15:53:19 734
MOUSE Move {X=346,Y=7} 08/06/2018 15:53:19 746
MOUSE click {X=346,Y=7} 08/06/2018 15:53:19 865
MOUSE Move {X=346,Y=7} 08/06/2018 15:53:19 870
Focus Lost 08/06/2018 15:53:19 876
MOUSE release {X=346,Y=7} 08/06/2018 15:53:19 953
MOUSE Move {X=346,Y=7} 08/06/2018 15:53:19 958
MOUSE Move {X=346,Y=8} 08/06/2018 15:53:20 235
MOUSE Move {X=346,Y=9} 08/06/2018 15:53:20 247
MOUSE Move {X=346,Y=10} 08/06/2018 15:53:20 260
MOUSE Move {X=346,Y=12} 08/06/2018 15:53:20 272
MOUSE Move {X=346,Y=13} 08/06/2018 15:53:20 285
MOUSE Move {X=346,Y=14} 08/06/2018 15:53:20 299
MOUSE Move {X=346,Y=14} 08/06/2018 15:53:20 324
MOUSE Move {X=346,Y=15} 08/06/2018 15:53:20 338
MOUSE Move {X=346,Y=16} 08/06/2018 15:53:20 427
MOUSE Move {X=346,Y=22} 08/06/2018 15:53:20 440
MOUSE Move {X=346,Y=33} 08/06/2018 15:53:20 452
MOUSE Move {X=344,Y=51} 08/06/2018 15:53:20 464
MOUSE Move {X=343,Y=90} 08/06/2018 15:53:20 478
MOUSE Move {X=341,Y=150} 08/06/2018 15:53:20 493
MOUSE Move {X=338,Y=239} 08/06/2018 15:53:20 507
MOUSE Move {X=340,Y=334} 08/06/2018 15:53:20 520
MOUSE Move {X=344,Y=431} 08/06/2018 15:53:20 536
MOUSE Move {X=353,Y=521} 08/06/2018 15:53:20 549
MOUSE Move {X=366,Y=596} 08/06/2018 15:53:20 562
MOUSE Move {X=373,Y=641} 08/06/2018 15:53:20 576
MOUSE Move {X=380,Y=673} 08/06/2018 15:53:20 586
