Focus Gained 08/06/2018 14:53:00 786
MOUSE Move {X=403,Y=543} 08/06/2018 14:53:01 702
MOUSE Move {X=362,Y=541} 08/06/2018 14:53:01 752
MOUSE Move {X=310,Y=541} 08/06/2018 14:53:01 762
MOUSE Move {X=258,Y=542} 08/06/2018 14:53:01 781
MOUSE Move {X=211,Y=546} 08/06/2018 14:53:01 789
MOUSE Move {X=167,Y=550} 08/06/2018 14:53:01 802
MOUSE Move {X=131,Y=553} 08/06/2018 14:53:01 814
MOUSE Move {X=110,Y=556} 08/06/2018 14:53:01 828
MOUSE Move {X=98,Y=558} 08/06/2018 14:53:01 840
MOUSE Move {X=90,Y=561} 08/06/2018 14:53:01 853
MOUSE Move {X=85,Y=563} 08/06/2018 14:53:01 867
MOUSE Move {X=84,Y=561} 08/06/2018 14:53:01 962
MOUSE Move {X=92,Y=548} 08/06/2018 14:53:01 969
MOUSE Move {X=118,Y=521} 08/06/2018 14:53:01 982
MOUSE Move {X=165,Y=483} 08/06/2018 14:53:01 994
MOUSE Move {X=247,Y=422} 08/06/2018 14:53:02 7
MOUSE Move {X=347,Y=352} 08/06/2018 14:53:02 21
MOUSE Move {X=449,Y=280} 08/06/2018 14:53:02 33
MOUSE Move {X=542,Y=203} 08/06/2018 14:53:02 46
MOUSE Move {X=621,Y=133} 08/06/2018 14:53:02 59
MOUSE Move {X=680,Y=67} 08/06/2018 14:53:02 71
MOUSE Move {X=723,Y=10} 08/06/2018 14:53:02 86
MOUSE Move {X=743,Y=-25} 08/06/2018 14:53:02 98
MOUSE Move {X=748,Y=-14} 08/06/2018 14:53:02 111
MOUSE Move {X=748,Y=-9} 08/06/2018 14:53:02 124
MOUSE Move {X=736,Y=-11} 08/06/2018 14:53:02 136
MOUSE Move {X=702,Y=-14} 08/06/2018 14:53:02 149
MOUSE Move {X=646,Y=-12} 08/06/2018 14:53:02 164
MOUSE Move {X=580,Y=-6} 08/06/2018 14:53:02 176
MOUSE Move {X=517,Y=-4} 08/06/2018 14:53:02 187
MOUSE Move {X=476,Y=-2} 08/06/2018 14:53:02 201
MOUSE Move {X=459,Y=-2} 08/06/2018 14:53:02 214
MOUSE Move {X=452,Y=0} 08/06/2018 14:53:02 226
MOUSE Move {X=451,Y=-1} 08/06/2018 14:53:02 239
MOUSE Move {X=456,Y=-2} 08/06/2018 14:53:02 253
MOUSE Move {X=477,Y=-4} 08/06/2018 14:53:02 266
MOUSE Move {X=527,Y=-5} 08/06/2018 14:53:02 278
MOUSE Move {X=619,Y=-3} 08/06/2018 14:53:02 291
MOUSE Move {X=730,Y=4} 08/06/2018 14:53:02 304
MOUSE Move {X=847,Y=15} 08/06/2018 14:53:02 323
MOUSE Move {X=967,Y=32} 08/06/2018 14:53:02 330
MOUSE Move {X=1081,Y=48} 08/06/2018 14:53:02 344
MOUSE Move {X=1180,Y=59} 08/06/2018 14:53:02 356
MOUSE Move {X=1181,Y=59} 08/06/2018 14:53:02 579
MOUSE Move {X=1183,Y=59} 08/06/2018 14:53:02 590
MOUSE Move {X=1188,Y=59} 08/06/2018 14:53:02 601
MOUSE Move {X=1196,Y=59} 08/06/2018 14:53:02 612
MOUSE Move {X=1217,Y=56} 08/06/2018 14:53:03 20
MOUSE Move {X=1239,Y=53} 08/06/2018 14:53:03 26
MOUSE Move {X=1249,Y=52} 08/06/2018 14:53:03 33
MOUSE Move {X=1269,Y=49} 08/06/2018 14:53:03 38
MOUSE Move {X=1290,Y=46} 08/06/2018 14:53:03 45
MOUSE Move {X=1300,Y=45} 08/06/2018 14:53:03 50
MOUSE Move {X=1300,Y=45} 08/06/2018 14:53:03 87
MOUSE Move {X=1300,Y=45} 08/06/2018 14:53:03 101
MOUSE Move {X=1300,Y=46} 08/06/2018 14:53:03 139
MOUSE Move {X=1300,Y=46} 08/06/2018 14:53:03 152
MOUSE click {X=1300,Y=46} 08/06/2018 14:53:03 531
MOUSE Move {X=1300,Y=46} 08/06/2018 14:53:03 536
MOUSE release {X=1300,Y=46} 08/06/2018 14:53:03 628
MOUSE Move {X=1300,Y=46} 08/06/2018 14:53:03 633
Focus Lost 08/06/2018 14:53:03 652
