Focus Gained 09/06/2018 15:12:20 782
MOUSE Move {X=61,Y=26} 09/06/2018 15:12:25 628
MOUSE Move {X=59,Y=29} 09/06/2018 15:12:25 641
MOUSE Move {X=57,Y=32} 09/06/2018 15:12:25 653
MOUSE Move {X=56,Y=34} 09/06/2018 15:12:25 666
MOUSE Move {X=56,Y=35} 09/06/2018 15:12:25 679
MOUSE Move {X=56,Y=36} 09/06/2018 15:12:25 691
MOUSE Move {X=56,Y=38} 09/06/2018 15:12:25 705
MOUSE Move {X=55,Y=41} 09/06/2018 15:12:25 718
MOUSE Move {X=55,Y=42} 09/06/2018 15:12:25 730
MOUSE Move {X=55,Y=43} 09/06/2018 15:12:25 743
MOUSE Move {X=55,Y=43} 09/06/2018 15:12:25 756
MOUSE Move {X=55,Y=44} 09/06/2018 15:12:25 769
MOUSE Move {X=55,Y=44} 09/06/2018 15:12:25 846
MOUSE Move {X=55,Y=44} 09/06/2018 15:12:25 859
MOUSE Move {X=55,Y=44} 09/06/2018 15:12:25 884
MOUSE Move {X=56,Y=44} 09/06/2018 15:12:25 899
MOUSE Move {X=56,Y=45} 09/06/2018 15:12:26 105
MOUSE Move {X=60,Y=48} 09/06/2018 15:12:26 118
MOUSE Move {X=70,Y=56} 09/06/2018 15:12:26 130
MOUSE Move {X=91,Y=70} 09/06/2018 15:12:26 143
MOUSE Move {X=129,Y=96} 09/06/2018 15:12:26 156
MOUSE Move {X=181,Y=136} 09/06/2018 15:12:26 169
MOUSE Move {X=236,Y=185} 09/06/2018 15:12:26 181
MOUSE Move {X=303,Y=249} 09/06/2018 15:12:26 195
MOUSE Move {X=369,Y=315} 09/06/2018 15:12:26 208
MOUSE Move {X=398,Y=343} 09/06/2018 15:12:26 291
KEYPRESS DOWN LControlKey 09/06/2018 15:12:27 213
ExposeHK Activated 09/06/2018 15:12:27 259
ExposeHK Hidden 09/06/2018 15:12:27 348
KEYPRESS UP LControlKey 09/06/2018 15:12:27 364
KEYPRESS DOWN LMenu 09/06/2018 15:12:27 935
KEYPRESS DOWN F4 09/06/2018 15:12:28 85
Focus Lost 09/06/2018 15:12:28 105
