Focus Gained 12/09/2012 5:36:09 p.m. 691
MOUSE click {X=735,Y=432} 12/09/2012 5:36:10 p.m. 388
MOUSE release {X=736,Y=432} 12/09/2012 5:36:10 p.m. 469
MOUSE click {X=984,Y=694} 12/09/2012 5:36:12 p.m. 806
MOUSE release {X=299,Y=591} 12/09/2012 5:36:14 p.m. 13
KEYPRESS DOWN Back 12/09/2012 5:36:14 p.m. 193
KEYPRESS UP Back 12/09/2012 5:36:14 p.m. 284
KEYPRESS DOWN Back 12/09/2012 5:36:14 p.m. 764
KEYPRESS UP Back 12/09/2012 5:36:14 p.m. 843
MOUSE click {X=990,Y=589} 12/09/2012 5:36:16 p.m. 484
MOUSE release {X=325,Y=547} 12/09/2012 5:36:17 p.m. 668
KEYPRESS DOWN Back 12/09/2012 5:36:17 p.m. 732
KEYPRESS UP Back 12/09/2012 5:36:17 p.m. 803
MOUSE click {X=553,Y=258} 12/09/2012 5:36:19 p.m. 596
MOUSE release {X=553,Y=258} 12/09/2012 5:36:19 p.m. 692
MOUSE click {X=982,Y=338} 12/09/2012 5:36:22 p.m. 268
MOUSE release {X=982,Y=338} 12/09/2012 5:36:22 p.m. 413
KEYPRESS DOWN Return 12/09/2012 5:36:22 p.m. 699
KEYPRESS UP Return 12/09/2012 5:36:22 p.m. 819
MOUSE click {X=851,Y=353} 12/09/2012 5:36:28 p.m. 397
MOUSE release {X=851,Y=353} 12/09/2012 5:36:28 p.m. 493
KEYPRESS DOWN Return 12/09/2012 5:36:29 p.m. 148
KEYPRESS UP Return 12/09/2012 5:36:29 p.m. 244
KEYPRESS DOWN Return 12/09/2012 5:36:29 p.m. 652
KEYPRESS UP Return 12/09/2012 5:36:29 p.m. 731
KEYPRESS DOWN RShiftKey 12/09/2012 5:36:31 p.m. 44
KEYPRESS DOWN M 12/09/2012 5:36:32 p.m. 3
KEYPRESS UP RShiftKey 12/09/2012 5:36:32 p.m. 75
KEYPRESS UP M 12/09/2012 5:36:32 p.m. 99
KEYPRESS DOWN A 12/09/2012 5:36:33 p.m. 555
KEYPRESS UP A 12/09/2012 5:36:33 p.m. 659
KEYPRESS DOWN I 12/09/2012 5:36:33 p.m. 688
KEYPRESS DOWN N 12/09/2012 5:36:33 p.m. 739
KEYPRESS UP I 12/09/2012 5:36:33 p.m. 819
KEYPRESS UP N 12/09/2012 5:36:33 p.m. 859
KEYPRESS DOWN Space 12/09/2012 5:36:35 p.m. 332
KEYPRESS UP Space 12/09/2012 5:36:35 p.m. 435
KEYPRESS DOWN RShiftKey 12/09/2012 5:36:35 p.m. 547
KEYPRESS DOWN M 12/09/2012 5:36:35 p.m. 707
KEYPRESS UP RShiftKey 12/09/2012 5:36:35 p.m. 787
KEYPRESS UP M 12/09/2012 5:36:35 p.m. 803
KEYPRESS DOWN O 12/09/2012 5:36:35 p.m. 859
KEYPRESS UP O 12/09/2012 5:36:35 p.m. 979
KEYPRESS DOWN B 12/09/2012 5:36:36 p.m. 91
KEYPRESS UP B 12/09/2012 5:36:36 p.m. 171
KEYPRESS DOWN I 12/09/2012 5:36:36 p.m. 299
KEYPRESS UP I 12/09/2012 5:36:36 p.m. 380
KEYPRESS DOWN L 12/09/2012 5:36:36 p.m. 459
KEYPRESS UP L 12/09/2012 5:36:36 p.m. 555
KEYPRESS DOWN E 12/09/2012 5:36:36 p.m. 579
KEYPRESS DOWN Space 12/09/2012 5:36:36 p.m. 635
KEYPRESS UP E 12/09/2012 5:36:36 p.m. 660
KEYPRESS UP Space 12/09/2012 5:36:36 p.m. 739
KEYPRESS DOWN RShiftKey 12/09/2012 5:36:37 p.m. 970
KEYPRESS DOWN O 12/09/2012 5:36:38 p.m. 267
